PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
James Harden,30.0,68,68.0,2483,672,1514,0.444,299,843,0.355,373,671,0.556,0.5429999999999999,692,800,0.865,70,376,446,512,125,60,308,227,2335
P.J. Tucker,34.0,72,72.0,2467,177,426,0.415,107,299,0.358,70,127,0.551,0.541,39,48,0.813,112,364,476,115,77,36,72,229,500
Russell Westbrook,31.0,57,57.0,2049,604,1281,0.47200000000000003,55,213,0.258,549,1068,0.514,0.493,290,380,0.763,100,351,451,401,93,20,255,200,1553
Danuel House,26.0,63,52.0,1913,230,539,0.42700000000000005,129,355,0.363,101,184,0.5489999999999999,0.546,73,90,0.8109999999999999,57,210,267,85,67,34,54,132,662
Ben McLemore,26.0,71,23.0,1619,242,545,0.444,181,452,0.4,61,93,0.6559999999999999,0.61,50,67,0.746,21,136,157,58,45,16,50,155,715
Austin Rivers,27.0,68,4.0,1594,211,501,0.42100000000000004,96,270,0.35600000000000004,115,231,0.498,0.517,78,111,0.703,27,148,175,113,49,10,50,129,596
Clint Capela,25.0,39,39.0,1279,244,388,0.629,0,0,,244,388,0.629,0.629,55,104,0.529,168,369,537,48,33,72,63,102,543
Eric Gordon,31.0,36,15.0,1016,171,463,0.369,96,303,0.317,75,160,0.469,0.473,82,107,0.7659999999999999,9,62,71,54,23,13,43,70,520
Robert Covington,29.0,22,21.0,726,89,227,0.392,53,168,0.315,36,59,0.61,0.509,24,30,0.8,27,149,176,32,35,48,30,72,255
Thabo Sefolosha,35.0,41,0.0,436,37,91,0.40700000000000003,15,54,0.278,22,37,0.595,0.489,3,8,0.375,21,72,93,25,24,12,15,43,92
Jeff Green,33.0,18,2.0,407,84,149,0.564,28,79,0.354,56,70,0.8,0.6579999999999999,24,28,0.857,10,42,52,30,14,9,15,43,220
Chris Clemons,22.0,33,0.0,291,57,142,0.401,37,107,0.34600000000000003,20,35,0.5710000000000001,0.532,10,11,0.909,4,26,30,27,9,6,19,26,161
Isaiah Hartenstein,21.0,23,2.0,266,44,67,0.657,0,5,0.0,44,62,0.71,0.657,19,28,0.679,29,61,90,18,9,12,16,41,107
Tyson Chandler,37.0,26,5.0,219,14,18,0.778,0,0,,14,18,0.778,0.778,6,13,0.462,25,41,66,6,6,8,8,32,34
Gary Clark,25.0,18,0.0,212,23,59,0.39,18,51,0.353,5,8,0.625,0.542,6,7,0.857,11,29,40,12,2,7,2,21,70
DeMarre Carroll,33.0,9,0.0,155,16,37,0.43200000000000005,5,20,0.25,11,17,0.647,0.5,17,22,0.773,5,19,24,14,6,3,7,12,54
Michael Frazier,25.0,13,0.0,145,7,29,0.24100000000000002,4,23,0.174,3,6,0.5,0.31,9,14,0.643,1,9,10,2,2,0,5,22,27
Bruno Caboclo,24.0,8,0.0,52,10,20,0.5,2,8,0.25,8,12,0.667,0.55,6,6,1.0,6,10,16,2,5,5,6,8,28
Luc Mbah a Moute,33.0,3,0.0,25,2,5,0.4,0,2,0.0,2,3,0.667,0.4,1,2,0.5,1,1,2,0,2,0,1,0,5
Ryan Anderson,31.0,2,0.0,14,2,7,0.28600000000000003,1,5,0.2,1,2,0.5,0.35700000000000004,0,0,,0,7,7,2,1,0,1,1,5
William Howard,26.0,2,0.0,13,0,4,0.0,0,4,0.0,0,0,,0.0,0,0,,0,2,2,1,0,0,1,1,0
Team Totals,,72,,17380,2936,6512,0.451,1126,3261,0.345,1810,3251,0.557,0.537,1484,1876,0.7909999999999999,704,2484,3188,1557,627,371,1057,1566,8482
