SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2008,12,IND,6,Marquis Daniels,SG,6-6,200,1981-01-07,US,4,Auburn
2008,12,IND,12,Travis Diener,PG,6-1,175,1982-03-01,US,2,Marquette
2008,12,IND,1,Ike Diogu,PF,6-8,250,1983-09-11,US,2,Arizona State
2008,12,IND,17,Mike Dunleavy,SG,6-9,230,1980-09-15,US,5,Duke
2008,12,IND,10,Jeff Foster,C,6-11,236,1977-01-16,US,8,Texas State University
2008,12,IND,23,Stephen Graham,SF,6-6,215,1982-06-11,US,2,"Central Florida, Oklahoma State"
2008,12,IND,33,Danny Granger,SF,6-9,222,1983-04-20,US,2,"Bradley, New Mexico"
2008,12,IND,13,David Harrison,C,7-0,280,1982-08-15,US,3,Colorado
2008,12,IND,3,Troy Murphy,PF,6-11,245,1980-05-02,US,6,Notre Dame
2008,12,IND,22,Ronald Murray,PG,6-4,190,1979-07-29,US,5,"Meridian Community College, Shaw"
2008,12,IND,7,Jermaine O'Neal,C,6-11,226,1978-10-13,US,11,
2008,12,IND,20,Andre Owens,PG,6-4,200,1980-10-31,US,1,"Indiana, Houston"
2008,12,IND,21,Kareem Rush,SG,6-6,215,1980-10-30,US,4,Missouri
2008,12,IND,44,Courtney Sims,C,6-10,245,1983-10-21,US,R,Michigan
2008,12,IND,11,Jamaal Tinsley,PG,6-3,195,1978-02-28,US,6,Iowa State
2008,12,IND,4,Shawne Williams,SF,6-9,225,1986-02-16,US,1,Memphis
