Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,11,33,HOU,Houston Rockets,31,Cole Aldrich,C,6-11,250,1988-10-31,US,2,Kansas
2013,11,75,HOU,Houston Rockets,5,James Anderson,SG,6-6,213,1989-03-25,US,2,Oklahoma State
2013,11,114,HOU,Houston Rockets,3,Omer Asik,C,7-0,255,1986-07-04,TR,2,
2013,11,235,HOU,Houston Rockets,12,Patrick Beverley,PG,6-1,180,1988-07-12,US,R,Arkansas
2013,11,361,HOU,Houston Rockets,0,Aaron Brooks,PG,6-0,161,1985-01-14,US,4,Oregon
2013,11,592,HOU,Houston Rockets,14,Daequan Cook,SG,6-5,205,1987-04-28,US,5,Ohio State
2013,11,725,HOU,Houston Rockets,10,Carlos Delfino,SF,6-6,230,1982-08-29,AR,7,
2013,11,774,HOU,Houston Rockets,15,Toney Douglas,PG,6-2,195,1986-03-16,US,3,"Auburn, Florida State"
2013,11,991,HOU,Houston Rockets,32,Francisco Garcia,SF,6-7,195,1981-12-31,DO,7,Louisville
2013,11,1185,HOU,Houston Rockets,13,James Harden,SG,6-5,220,1989-08-26,US,3,Arizona State
2013,11,1563,HOU,Houston Rockets,6,Terrence Jones,PF,6-9,252,1992-01-09,US,R,Kentucky
2013,11,1757,HOU,Houston Rockets,7,Jeremy Lin,PG,6-3,200,1988-08-23,US,2,Harvard University
2013,11,1800,HOU,Houston Rockets,1,Scott Machado,PG,6-1,205,1990-06-08,US,R,Iona College
2013,11,2057,HOU,Houston Rockets,2,Marcus Morris,PF,6-8,218,1989-09-02,US,1,Kansas
2013,11,2070,HOU,Houston Rockets,20,Donatas Motiejunas,PF,7-0,222,1990-09-20,LT,R,
2013,11,2192,HOU,Houston Rockets,14,Tim Ohlbrecht,C,6-11,255,1988-08-30,DE,R,
2013,11,2256,HOU,Houston Rockets,25,Chandler Parsons,SF,6-9,230,1988-10-25,US,1,Florida
2013,11,2263,HOU,Houston Rockets,54,Patrick Patterson,PF,6-8,235,1989-03-14,US,2,Kentucky
2013,11,2494,HOU,Houston Rockets,"0, 41",Thomas Robinson,PF,6-10,237,1991-03-17,US,R,Kansas
2013,11,2684,HOU,Houston Rockets,4,Greg Smith,C,6-10,250,1991-01-08,US,1,Fresno State
