Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,25,2914,POR,Portland Trail Blazers,Gary Trent,1974-09-22,21.0,NBA,PF,69.0,10.0,17.7,3.2,6.2,0.51,0.0,0.1,0.0,3.2,6.1,0.52,0.51,1.1,2.0,0.55,1.2,2.2,3.4,0.7,0.4,0.2,1.3,1.7,7.5
1997,25,2914,POR,Portland Trail Blazers,Gary Trent,1974-09-22,22.0,NBA,PF,82.0,28.0,23.4,4.4,8.2,0.54,0.0,0.1,0.0,4.4,8.1,0.54,0.54,2.0,2.8,0.7,1.9,3.3,5.2,1.1,0.6,0.4,1.6,2.3,10.8
1998,31,2914,TOT,Total After Trade,Gary Trent,1974-09-22,23.0,NBA,PF,54.0,20.0,25.2,4.5,9.4,0.48,0.1,0.2,0.33,4.4,9.1,0.48,0.48,2.7,3.9,0.68,2.3,4.0,6.3,1.3,0.6,0.5,1.7,3.0,11.7
1998,25,2914,POR,Portland Trail Blazers,Gary Trent,1974-09-22,23.0,NBA,PF,41.0,13.0,24.5,4.3,8.8,0.49,0.1,0.2,0.44,4.2,8.5,0.49,0.5,2.8,4.0,0.69,2.0,3.8,5.7,1.4,0.7,0.5,1.8,2.8,11.5
1998,28,2914,TOR,Toronto Raptors,Gary Trent,1974-09-22,23.0,NBA,PF,13.0,7.0,27.3,4.9,11.2,0.44,0.0,0.2,0.0,4.9,11.0,0.45,0.44,2.4,3.8,0.63,3.3,4.7,8.0,1.1,0.6,0.6,1.7,3.5,12.2
1999,7,2914,DAL,Dallas Mavericks,Gary Trent,1974-09-22,24.0,NBA,PF,45.0,23.0,30.3,6.4,13.4,0.48,0.0,0.1,0.0,6.4,13.3,0.48,0.48,3.2,5.2,0.62,2.8,5.0,7.8,1.7,0.6,0.5,1.5,2.7,16.0
2000,7,2914,DAL,Dallas Mavericks,Gary Trent,1974-09-22,25.0,NBA,SF,11.0,11.0,27.4,6.4,12.9,0.49,0.0,0.2,0.0,6.4,12.7,0.5,0.49,1.0,1.9,0.52,1.8,2.9,4.7,2.0,0.7,0.3,2.3,2.5,13.7
2001,7,2914,DAL,Dallas Mavericks,Gary Trent,1974-09-22,26.0,NBA,PF,33.0,4.0,9.7,1.7,3.9,0.44,0.0,0.0,0.0,1.7,3.9,0.44,0.44,0.6,1.1,0.53,1.2,1.6,2.8,0.3,0.4,0.2,0.7,1.6,4.0
2002,18,2914,MIN,Minnesota Timberwolves,Gary Trent,1974-09-22,27.0,NBA,PF,64.0,10.0,17.8,3.0,6.0,0.51,0.0,0.0,0.0,3.0,5.9,0.51,0.51,1.4,2.3,0.64,1.6,2.6,4.2,0.9,0.3,0.4,0.9,2.5,7.5
2003,18,2914,MIN,Minnesota Timberwolves,Gary Trent,1974-09-22,28.0,NBA,SF,80.0,22.0,15.3,2.6,4.9,0.54,0.0,0.0,0.0,2.6,4.8,0.54,0.54,0.8,1.3,0.59,1.3,2.3,3.6,1.0,0.4,0.3,0.7,1.8,6.0
2004,18,2914,MIN,Minnesota Timberwolves,Gary Trent,1974-09-22,29.0,NBA,C,68.0,2.0,15.1,2.3,4.8,0.47,0.0,0.1,0.0,2.3,4.7,0.48,0.47,1.0,1.3,0.76,1.2,2.0,3.2,0.7,0.2,0.3,0.8,1.9,5.6
