Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2010,5,1492,CHI,Charlotte Bobcats,22.0,NBA,PF,65.0,757.0,10.4,0.53,0.22,0.33,5.1,13.6,9.4,9.8,1.4,4.3,20.5,18.0,,-0.3,1.1,0.8,0.05,,-4.0,1.5,-2.4,-0.1
2011,31,1492,TOT,Total After Trade,23.0,NBA,SF,38.0,822.0,12.6,0.5,0.14,0.3,5.2,15.4,10.2,16.4,2.1,3.4,19.3,18.2,,-0.1,0.8,0.6,0.04,,-1.6,0.9,-0.6,0.3
2011,5,1492,CHI,Charlotte Bobcats,23.0,NBA,SF,13.0,123.0,8.8,0.45,0.22,0.32,5.9,16.7,11.4,18.1,3.5,5.6,27.8,24.2,,-0.4,0.3,0.0,-0.01,,-6.8,3.4,-3.4,-0.1
2011,28,1492,TOR,Toronto Raptors,23.0,NBA,SF,25.0,699.0,13.2,0.52,0.13,0.3,5.1,15.1,10.0,16.1,1.8,3.0,17.2,17.1,,0.2,0.4,0.6,0.04,,-0.7,0.5,-0.2,0.3
2012,28,1492,TOR,Toronto Raptors,24.0,NBA,SF,62.0,1561.0,14.5,0.5,0.12,0.22,5.6,16.2,11.0,13.9,2.4,4.4,15.1,20.2,,0.1,2.5,2.6,0.08,,-0.9,2.3,1.5,1.3
2013,26,1492,SAC,Sacramento Kings,25.0,NBA,SF,54.0,878.0,10.2,0.44,0.07,0.24,6.2,12.9,9.5,10.2,2.4,4.5,17.9,19.3,,-1.1,0.6,-0.5,-0.03,,-3.9,0.3,-3.5,-0.3
2014,15,1492,MEM,Memphis Grizzlies,26.0,NBA,SF,52.0,956.0,18.5,0.55,0.28,0.29,7.4,13.2,10.3,18.2,2.3,5.0,16.0,20.0,,1.4,1.6,3.0,0.15,,1.6,2.9,4.5,1.6
2015,28,1492,TOR,Toronto Raptors,27.0,NBA,PF,70.0,1370.0,17.9,0.62,0.13,0.25,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,,2.5,1.6,4.1,0.14,,0.7,1.7,2.4,1.5
2016,28,1492,TOR,Toronto Raptors,28.0,NBA,PF,57.0,926.0,11.4,0.53,0.28,0.28,3.5,11.9,7.8,11.4,1.6,2.9,16.7,15.9,,0.3,1.0,1.3,0.07,,-1.5,0.5,-1.0,0.2
2017,16,1492,MIA,Miami Heat,29.0,NBA,PF,76.0,2085.0,17.0,0.56,0.33,0.28,3.5,16.6,10.0,20.9,1.8,3.2,16.5,22.0,,1.9,3.2,5.1,0.12,,1.1,1.7,2.8,2.5
2018,16,1492,MIA,Miami Heat,30.0,NBA,PF,73.0,1943.0,15.8,0.57,0.3,0.26,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,,2.2,2.8,5.0,0.12,,0.0,1.6,1.6,1.7
2019,16,1492,MIA,Miami Heat,31.0,NBA,PF,55.0,1164.0,10.9,0.52,0.39,0.18,2.0,14.1,8.0,17.0,1.5,2.1,15.3,17.8,,0.0,1.5,1.5,0.06,,-2.4,1.1,-1.2,0.2
2020,31,1492,TOT,Total After Trade,32.0,NBA,"C,PF",32.0,619.0,14.8,0.57,0.42,0.22,4.3,16.3,10.3,18.4,1.9,4.6,16.9,19.4,,0.3,0.8,1.1,0.09,,-1.1,1.1,0.0,0.3
2020,16,1492,MIA,Miami Heat,32.0,NBA,PF,18.0,281.0,11.1,0.55,0.52,0.16,3.3,16.9,10.4,11.1,1.0,4.6,13.9,17.0,,0.0,0.4,0.4,0.06,,-2.6,0.8,-1.8,0.0
2020,18,1492,MIN,Minnesota Timberwolves,32.0,NBA,C,14.0,338.0,17.9,0.59,0.36,0.27,5.1,15.9,10.3,24.4,2.6,4.7,18.8,21.4,,0.3,0.4,0.8,0.11,,0.1,1.5,1.6,0.3
2021,7,1492,DAL,Dallas Mavericks,33.0,NBA,PF,16.0,316.0,11.8,0.52,0.46,0.24,2.7,14.9,8.8,13.7,2.6,3.5,15.9,16.6,,-0.1,0.5,0.4,0.06,,-2.6,2.1,-0.5,0.1
