Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982.0,2.0,1878,BOS,Boston Celtics,Cedric Maxwell,26.0,12.0,,32.1,5.2,10.0,0.52,0.0,0.0,,5.2,10.0,0.52,0.52,4.2,5.8,0.71,3.1,4.2,7.3,2.2,1.5,0.9,2.0,3.3,14.5
1982.0,2.0,323,BOS,Boston Celtics,Charles Bradley,22.0,7.0,,2.6,0.3,1.1,0.25,0.0,0.0,,0.3,1.1,0.25,0.25,0.0,0.3,0.0,0.1,0.6,0.7,0.1,0.1,0.0,0.6,0.9,0.6
1982.0,2.0,934,BOS,Boston Celtics,Chris Ford,33.0,12.0,,11.5,1.7,3.5,0.48,0.2,0.6,0.29,1.5,2.9,0.51,0.5,0.4,0.6,0.71,0.5,0.8,1.3,1.3,0.3,0.1,0.3,1.3,3.9
1982.0,2.0,26,BOS,Boston Celtics,Danny Ainge,22.0,10.0,,12.9,1.9,4.5,0.42,0.2,0.4,0.5,1.7,4.1,0.42,0.44,1.0,1.3,0.77,0.6,0.7,1.3,1.1,0.2,0.1,1.1,2.1,5.0
1982.0,2.0,908,BOS,Boston Celtics,Eric Fernsten,28.0,5.0,,2.2,0.2,0.4,0.5,0.0,0.0,,0.2,0.4,0.5,0.5,0.2,0.4,0.5,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.6
1982.0,2.0,1252,BOS,Boston Celtics,Gerald Henderson,26.0,12.0,,25.8,3.2,7.8,0.41,0.0,0.2,0.0,3.2,7.6,0.42,0.41,2.0,2.9,0.69,1.0,1.1,2.1,4.0,1.2,0.2,2.1,2.5,8.3
1982.0,2.0,1936,BOS,Boston Celtics,Kevin McHale,24.0,12.0,,28.7,6.4,11.2,0.57,0.0,0.0,,6.4,11.2,0.57,0.57,3.3,4.4,0.76,3.4,3.7,7.1,0.9,0.4,2.3,1.3,3.7,16.2
1982.0,2.0,246,BOS,Boston Celtics,Larry Bird,25.0,12.0,,40.8,7.3,17.2,0.43,0.1,0.5,0.17,7.3,16.7,0.44,0.43,3.1,3.8,0.82,2.8,9.8,12.5,5.6,1.9,1.4,3.2,3.6,17.8
1982.0,2.0,479,BOS,Boston Celtics,M.L. Carr,31.0,12.0,,25.4,3.1,8.8,0.35,0.0,0.3,0.0,3.1,8.4,0.37,0.35,1.3,1.9,0.65,1.8,1.8,3.6,2.3,0.9,0.0,1.8,2.5,7.4
1982.0,2.0,2466,BOS,Boston Celtics,Rick Robey,26.0,12.0,,10.2,1.8,3.3,0.52,0.0,0.0,,1.8,3.3,0.52,0.52,1.1,1.4,0.76,1.1,1.3,2.4,0.3,0.2,0.3,0.9,2.3,4.6
1982.0,2.0,2243,BOS,Boston Celtics,Robert Parish,28.0,12.0,,35.5,8.5,17.4,0.49,0.0,0.0,,8.5,17.4,0.49,0.49,4.3,6.3,0.68,3.6,7.7,11.3,1.5,0.4,4.0,3.3,3.9,21.3
1982.0,2.0,102,BOS,Boston Celtics,Tiny Archibald,33.0,8.0,,34.6,3.8,8.8,0.43,0.0,0.5,0.0,3.8,8.3,0.46,0.43,3.1,3.5,0.89,0.1,2.0,2.1,6.5,0.6,0.3,2.9,2.6,10.6
