Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999.0,23.0,1942,PHI,Philadelphia 76Ers,Aaron McKie,26.0,6.0,97.0,9.9,0.38,0.04,0.3,4.4,13.1,8.6,17.5,2.3,0.0,3.7,12.7,0.1,0.1,0.2,0.09,-3.8,2.2,-1.7,0.0
1999.0,23.0,1390,PHI,Philadelphia 76Ers,Allen Iverson,23.0,8.0,358.0,22.6,0.48,0.25,0.24,4.2,6.1,5.1,22.9,3.1,0.5,9.2,33.1,0.8,0.2,1.0,0.14,5.8,0.4,6.2,0.8
,,2244,,,Anthony Parker,,,,,,,,,,,,,,,,,,,,,,,
,,217,,,Benoit Benjamin,,,,,,,,,,,,,,,,,,,,,,,
,,2609,,,Casey Shaw,,,,,,,,,,,,,,,,,,,,,,,
,,2221,,,Doug Overton,,,,,,,,,,,,,,,,,,,,,,,
1999.0,23.0,2713,PHI,Philadelphia 76Ers,Eric Snow,25.0,8.0,306.0,14.0,0.5,0.15,0.31,1.0,11.3,6.0,31.0,1.5,0.3,20.0,18.5,0.3,0.1,0.4,0.06,-1.3,-0.3,-1.6,0.0
1999.0,23.0,1791,PHI,Philadelphia 76Ers,George Lynch,28.0,8.0,249.0,16.5,0.5,0.09,0.26,12.0,11.6,11.8,10.6,4.0,0.7,15.2,15.6,0.3,0.3,0.6,0.12,-0.1,2.4,2.3,0.3
1999.0,23.0,1082,PHI,Philadelphia 76Ers,Harvey Grant,33.0,4.0,29.0,7.5,1.0,0.0,0.0,3.7,12.0,7.7,0.0,0.0,3.1,0.0,1.6,0.0,0.0,0.0,0.06,-0.8,1.3,0.5,0.0
1999.0,23.0,1317,PHI,Philadelphia 76Ers,Jerald Honeycutt,24.0,6.0,12.0,-12.2,0.2,0.6,0.0,8.9,0.0,4.6,0.0,0.0,0.0,16.7,22.7,-0.1,0.0,-0.1,-0.32,-16.5,-7.5,-24.0,-0.1
1999.0,23.0,1355,PHI,Philadelphia 76Ers,Larry Hughes,20.0,8.0,198.0,20.3,0.47,0.09,0.31,9.2,11.7,10.4,14.3,4.2,4.1,12.1,22.8,0.3,0.3,0.5,0.13,1.9,3.2,5.1,0.4
1999.0,23.0,1016,PHI,Philadelphia 76Ers,Matt Geiger,29.0,8.0,239.0,18.6,0.5,0.01,0.3,10.3,18.4,14.2,4.6,2.1,2.3,10.7,23.1,0.4,0.3,0.7,0.14,0.8,0.2,1.0,0.2
1999.0,23.0,2020,PHI,Philadelphia 76Ers,Nazr Mohammed,21.0,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.04,-3.2,-2.4,-5.6,0.0
1999.0,23.0,1816,PHI,Philadelphia 76Ers,Rick Mahorn,40.0,5.0,29.0,5.9,0.36,0.0,0.33,7.4,23.9,15.3,5.3,1.9,0.0,12.7,12.3,0.0,0.0,0.0,0.03,-6.7,1.9,-4.9,0.0
,,3175,,,Scott Williams,,,,,,,,,,,,,,,,,,,,,,,
1999.0,23.0,2400,PHI,Philadelphia 76Ers,Theo Ratliff,25.0,7.0,204.0,16.8,0.5,0.0,0.44,12.0,15.9,13.9,4.7,1.4,7.9,12.0,13.0,0.3,0.2,0.5,0.12,0.0,1.6,1.6,0.2
,,2858,,,Tim Thomas,,,,,,,,,,,,,,,,,,,,,,,
1999.0,23.0,1293,PHI,Philadelphia 76Ers,Tyrone Hill,30.0,8.0,196.0,9.8,0.48,0.0,0.49,10.3,23.6,16.7,0.0,0.9,0.9,11.2,12.4,0.1,0.2,0.3,0.07,-4.1,-1.1,-5.2,-0.2
