Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,1,3217,ATL,Atlanta Hawks,Randy Wittman,"October 28, 1959",24.0,NBA,SG,78.0,1.0,1071.0,160.0,318.0,0.5,2.0,5.0,0.4,158.0,313.0,0.5,0.51,28.0,46.0,0.61,14.0,57.0,71.0,71.0,17.0,0.0,32.0,82.0,350.0
1985,1,3217,ATL,Atlanta Hawks,Randy Wittman,"October 28, 1959",25.0,NBA,SG,41.0,22.0,1168.0,187.0,352.0,0.53,2.0,7.0,0.29,185.0,345.0,0.54,0.53,30.0,41.0,0.73,16.0,57.0,73.0,125.0,28.0,7.0,57.0,58.0,406.0
1986,1,3217,ATL,Atlanta Hawks,Randy Wittman,"October 28, 1959",26.0,NBA,SG,81.0,79.0,2760.0,467.0,881.0,0.53,5.0,16.0,0.31,462.0,865.0,0.53,0.53,104.0,135.0,0.77,51.0,119.0,170.0,306.0,81.0,14.0,114.0,118.0,1043.0
1987,1,3217,ATL,Atlanta Hawks,Randy Wittman,"October 28, 1959",27.0,NBA,SG,71.0,65.0,2049.0,398.0,792.0,0.5,4.0,12.0,0.33,394.0,780.0,0.5,0.5,100.0,127.0,0.79,30.0,94.0,124.0,211.0,39.0,16.0,88.0,107.0,900.0
1988,1,3217,ATL,Atlanta Hawks,Randy Wittman,"October 28, 1959",28.0,NBA,SG,82.0,82.0,2412.0,376.0,787.0,0.48,0.0,0.0,,376.0,787.0,0.48,0.48,71.0,89.0,0.8,39.0,131.0,170.0,302.0,50.0,18.0,82.0,117.0,823.0
1989,31,3217,TOT,Total After Trade,Randy Wittman,"October 28, 1959",29.0,NBA,SF,64.0,13.0,1120.0,130.0,286.0,0.46,3.0,6.0,0.5,127.0,280.0,0.45,0.46,28.0,41.0,0.68,26.0,54.0,80.0,111.0,23.0,2.0,32.0,43.0,291.0
1989,26,3217,SAC,Sacramento Kings,Randy Wittman,"October 28, 1959",29.0,NBA,SF,31.0,2.0,416.0,50.0,117.0,0.43,2.0,4.0,0.5,48.0,113.0,0.42,0.44,16.0,22.0,0.73,6.0,20.0,26.0,32.0,10.0,0.0,12.0,12.0,118.0
1989,12,3217,IND,Indiana Pacers,Randy Wittman,"October 28, 1959",29.0,NBA,SF,33.0,11.0,704.0,80.0,169.0,0.47,1.0,2.0,0.5,79.0,167.0,0.47,0.48,12.0,19.0,0.63,20.0,34.0,54.0,79.0,13.0,2.0,20.0,31.0,173.0
1990,12,3217,IND,Indiana Pacers,Randy Wittman,"October 28, 1959",30.0,NBA,SF,61.0,0.0,544.0,62.0,122.0,0.51,1.0,2.0,0.5,61.0,120.0,0.51,0.51,5.0,6.0,0.83,4.0,26.0,30.0,39.0,7.0,4.0,23.0,21.0,130.0
1991,12,3217,IND,Indiana Pacers,Randy Wittman,"October 28, 1959",31.0,NBA,SF,41.0,0.0,355.0,35.0,79.0,0.44,0.0,5.0,0.0,35.0,74.0,0.47,0.44,4.0,6.0,0.67,6.0,27.0,33.0,25.0,10.0,4.0,10.0,9.0,74.0
1992,12,3217,IND,Indiana Pacers,Randy Wittman,"October 28, 1959",32.0,NBA,SG,24.0,0.0,115.0,8.0,19.0,0.42,0.0,0.0,,8.0,19.0,0.42,0.42,1.0,2.0,0.5,1.0,8.0,9.0,11.0,2.0,0.0,3.0,4.0,17.0
