Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1981.0,20.0,495,NYK,New York Knicks,Bill Cartwright,23.0,2.0,,49.0,6.2,17.6,0.35,0.0,0.0,,6.2,17.6,0.35,8.3,12.4,0.67,4.1,9.3,13.4,1.0,1.0,1.0,6.2,7.2,20.7,83.0,102.0
1981.0,20.0,2533,NYK,New York Knicks,Campy Russell,29.0,2.0,,89.0,8.5,19.3,0.44,0.0,1.1,0.0,8.5,18.2,0.47,9.1,9.7,0.94,0.6,4.6,5.1,5.1,2.3,0.6,4.6,5.1,26.2,106.0,103.0
,,2567,,,DeWayne Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981.0,20.0,729,NYK,New York Knicks,Larry Demic,23.0,2.0,,37.0,5.5,6.8,0.8,0.0,0.0,,5.5,6.8,0.8,1.4,2.7,0.5,6.8,2.7,9.6,0.0,0.0,1.4,0.0,4.1,12.3,165.0,109.0
1981.0,20.0,3058,NYK,New York Knicks,Marvin Webster,28.0,2.0,,63.0,4.8,9.6,0.5,0.0,0.0,,4.8,9.6,0.5,0.0,3.2,0.0,3.2,4.8,8.0,0.8,0.0,0.8,2.4,4.8,9.6,82.0,108.0
1981.0,20.0,2443,NYK,New York Knicks,Micheal Ray Richardson,25.0,2.0,,86.0,4.7,19.4,0.24,0.0,2.4,0.0,4.7,17.1,0.28,4.1,7.1,0.58,3.5,7.7,11.2,6.5,4.1,0.0,4.7,4.7,13.5,71.0,97.0
1981.0,20.0,1045,NYK,New York Knicks,Mike Glenn,25.0,2.0,,26.0,7.8,13.6,0.57,0.0,1.9,0.0,7.8,11.7,0.67,5.8,5.8,1.0,1.9,5.8,7.8,1.9,1.9,0.0,3.9,0.0,21.4,114.0,103.0
1981.0,20.0,3228,NYK,New York Knicks,Mike Woodson,22.0,2.0,,8.0,6.3,19.0,0.33,0.0,0.0,,6.3,19.0,0.33,12.7,12.7,1.0,12.7,0.0,12.7,0.0,0.0,0.0,0.0,19.0,25.3,133.0,112.0
1981.0,20.0,3168,NYK,New York Knicks,Ray Williams,26.0,2.0,,84.0,10.8,24.7,0.44,0.6,1.8,0.33,10.2,22.9,0.45,3.6,6.6,0.55,1.8,3.0,4.8,5.4,2.4,0.0,5.4,6.0,25.9,90.0,105.0
1981.0,20.0,490,NYK,New York Knicks,Reggie Carter,23.0,1.0,,7.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,7.2,7.2,14.5,0.0,0.0,0.0,7.2,28.9,0.0,26.0,106.0
1981.0,20.0,3180,NYK,New York Knicks,Sly Williams,23.0,2.0,,56.0,11.8,16.3,0.72,0.0,0.0,,11.8,16.3,0.72,0.0,0.0,,3.6,4.5,8.1,4.5,2.7,0.0,2.7,6.3,23.5,130.0,103.0
