Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1981,2,246,BOS,Boston Celtics,Larry Bird,24,17,,750,9.8,20.9,0.47,0.2,0.5,0.38,9.6,20.4,0.47,5.1,5.7,0.89,3.3,12.6,15.9,6.9,2.6,1.1,4.1,3.5,24.9,109,95
1981,2,102,BOS,Boston Celtics,Tiny Archibald,32,17,,630,7.6,16.8,0.45,0.0,0.4,0.0,7.6,16.4,0.46,6.0,7.5,0.81,0.5,1.8,2.2,8.5,1.0,0.0,4.0,3.1,21.2,107,108
1981,2,1878,BOS,Boston Celtics,Cedric Maxwell,25,17,,598,8.5,14.6,0.58,0.0,0.0,,8.5,14.6,0.58,6.0,7.4,0.82,5.1,5.4,10.5,3.9,1.0,1.3,3.6,4.4,23.0,122,104
1981,2,934,BOS,Boston Celtics,Chris Ford,32,17,,507,6.5,14.4,0.45,0.7,2.5,0.28,5.8,12.0,0.49,1.5,2.5,0.6,1.3,3.2,4.4,4.5,1.4,0.1,1.9,4.6,15.2,105,106
1981,2,2243,BOS,Boston Celtics,Robert Parish,27,17,,492,11.0,22.3,0.49,0.0,0.0,,11.0,22.3,0.49,4.0,5.9,0.67,5.1,9.8,14.9,1.9,2.1,4.0,4.5,7.5,26.0,101,96
1981,2,1936,BOS,Boston Celtics,Kevin McHale,23,17,,296,10.3,19.1,0.54,0.0,0.0,,10.3,19.1,0.54,3.9,6.1,0.64,4.9,5.1,10.0,2.4,0.7,4.2,2.5,8.6,24.6,115,102
1981,2,479,BOS,Boston Celtics,M.L. Carr,30,17,,288,7.3,17.6,0.42,0.0,0.7,0.0,7.3,16.9,0.43,3.1,4.2,0.75,1.4,3.0,4.4,2.4,1.7,1.0,1.4,5.6,17.8,102,104
1981,2,2466,BOS,Boston Celtics,Rick Robey,25,17,,265,6.6,15.3,0.43,0.0,0.0,,6.6,15.3,0.43,3.0,6.6,0.46,3.6,7.8,11.3,2.3,0.4,0.9,3.6,8.3,16.3,90,103
1981,2,1252,BOS,Boston Celtics,Gerald Henderson,25,16,,228,9.0,18.9,0.48,0.0,0.2,0.0,9.0,18.7,0.48,2.2,2.6,0.83,2.2,3.3,5.5,5.7,2.2,0.7,2.6,5.3,20.2,107,103
1981,2,908,BOS,Boston Celtics,Eric Fernsten,27,8,,14,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,0.0,7.2,10.7,0.67,3.6,10.7,14.3,3.6,3.6,0.0,0.0,10.7,7.2,82,95
1981,2,794,BOS,Boston Celtics,Terry Duerod,24,10,,12,16.7,41.8,0.4,0.0,8.4,0.0,16.7,33.4,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,4.2,0.0,4.2,0.0,33.4,78,103
