NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
17,Brent Barry,SG,6-6,185,1971-12-31,US,11,Oregon State
15,Matt Bonner,PF,6-10,235,1980-04-05,US,2,Florida
12,Bruce Bowen,SF,6-7,185,1971-06-14,US,10,Cal State Fullerton
45,Jackie Butler,C,6-10,250,1985-03-10,US,2,
21,Tim Duncan,C,6-11,250,1976-04-25,VI,9,Wake Forest
16,Francisco Elson,C,7-0,235,1976-02-28,NL,3,California
2,Melvin Ely,C,6-10,260,1978-05-02,US,4,Fresno State
4,Michael Finley,SF,6-7,215,1973-03-06,US,11,Wisconsin
20,Manu Ginóbili,SG,6-6,205,1977-07-28,AR,4,
5,Robert Horry,PF,6-10,240,1970-08-25,US,14,Alabama
7,Fabricio Oberto,C,6-10,245,1975-03-21,AR,1,
9,Tony Parker,PG,6-2,185,1982-05-17,BE,5,
14,Beno Udrih,PG,6-3,205,1982-07-05,SI,2,
11,Jacque Vaughn,PG,6-1,190,1975-02-11,US,9,Kansas
33,James White,SG,6-7,200,1982-10-21,US,R,"Florida, Cincinnati"
55,Eric Williams,SF,6-8,220,1972-07-17,US,11,Providence
