Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003.0,3.0,3125,NJN,New Jersey Nets,Aaron Williams,31.0,19.0,340.0,15.7,0.51,0.0,0.29,10.8,18.9,14.7,9.5,0.9,4.0,9.8,17.7,0.5,0.7,1.2,0.16,-0.2,2.3,2.1,0.3
2003.0,3.0,1464,NJN,New Jersey Nets,Anthony Johnson,28.0,17.0,122.0,13.9,0.62,0.19,0.19,2.7,8.8,5.7,27.7,0.9,0.0,19.2,15.5,0.2,0.1,0.4,0.15,0.8,2.1,2.8,0.1
2003.0,3.0,2565,NJN,New Jersey Nets,Brian Scalabrine,24.0,7.0,20.0,3.7,0.5,0.25,0.0,5.6,17.8,11.5,0.0,0.0,0.0,20.0,11.3,0.0,0.0,0.0,0.03,-6.3,-0.9,-7.2,0.0
2003.0,3.0,2097,NJN,New Jersey Nets,Dikembe Mutombo,36.0,10.0,115.0,9.0,0.54,0.0,0.27,7.7,19.6,13.5,8.1,1.4,6.3,32.3,9.8,0.0,0.3,0.2,0.1,-4.9,4.7,-0.2,0.1
2003.0,3.0,572,NJN,New Jersey Nets,Jason Collins,24.0,20.0,529.0,10.6,0.5,0.02,0.67,10.7,16.6,13.6,5.0,1.3,1.8,13.3,11.6,0.6,0.9,1.5,0.14,-2.1,1.4,-0.7,0.2
2003.0,3.0,1604,NJN,New Jersey Nets,Jason Kidd,29.0,20.0,852.0,19.2,0.51,0.3,0.33,4.7,16.4,10.4,35.4,2.3,0.4,16.8,25.0,1.1,1.6,2.6,0.15,3.9,1.6,5.5,1.6
2003.0,3.0,1859,NJN,New Jersey Nets,Kenyon Martin,25.0,20.0,777.0,17.4,0.5,0.03,0.35,7.2,20.9,13.8,14.4,2.0,3.2,13.3,25.5,0.3,1.7,2.1,0.13,0.4,2.5,3.0,1.0
2003.0,3.0,1630,NJN,New Jersey Nets,Kerry Kittles,28.0,20.0,613.0,13.4,0.49,0.32,0.21,3.4,9.9,6.6,11.4,2.5,0.7,7.2,17.4,0.6,1.1,1.7,0.13,1.0,1.9,2.9,0.8
2003.0,3.0,1204,NJN,New Jersey Nets,Lucious Harris,32.0,20.0,435.0,10.7,0.49,0.24,0.33,4.9,9.0,6.9,12.7,1.1,0.0,12.2,18.8,0.2,0.6,0.8,0.09,-1.0,0.1,-0.9,0.1
2003.0,3.0,1444,NJN,New Jersey Nets,Richard Jefferson,22.0,20.0,711.0,12.9,0.52,0.01,0.37,4.5,16.4,10.3,12.1,1.2,0.5,14.6,20.0,0.4,1.1,1.5,0.1,-0.8,0.7,0.0,0.3
2003.0,3.0,2499,NJN,New Jersey Nets,Rodney Rogers,31.0,20.0,350.0,10.1,0.49,0.35,0.31,7.0,11.5,9.2,13.5,0.9,0.7,15.4,21.1,0.0,0.5,0.5,0.07,-1.4,0.2,-1.2,0.1
2003.0,3.0,2658,NJN,New Jersey Nets,Tamar Slay,22.0,6.0,11.0,-9.9,0.38,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,24.7,-0.1,0.0,-0.1,-0.29,-11.0,-6.0,-16.9,0.0
