Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,23.0,SAS,NBA,SF,1.0,14.0,-5.6,0.0,0.0,0.0,0.0,10.2,4.5,8.9,0.0,0.0,0.0,12.4,,-0.1,0.0,-0.1,-0.339,,-8.4,-6.1,-14.5,0.0
1989,26.0,PHO,NBA,SF,12.0,310.0,16.9,0.562,0.0,0.291,13.8,14.1,14.0,10.6,3.6,0.8,12.6,13.8,,0.6,0.6,1.1,0.175,,1.7,2.6,4.3,0.5
1992,29.0,UTA,NBA,SF,16.0,447.0,14.5,0.56,0.015,0.394,11.2,13.4,12.3,6.2,1.4,0.5,9.6,18.1,,0.7,0.3,1.0,0.112,,0.8,-0.4,0.4,0.3
1993,30.0,UTA,NBA,SF,5.0,161.0,14.4,0.513,0.0,0.34,11.5,15.6,13.6,10.0,1.0,0.4,10.9,18.9,,0.2,0.2,0.3,0.103,,0.9,0.6,1.6,0.1
1994,31.0,UTA,NBA,SF,16.0,413.0,11.1,0.444,0.113,0.142,6.9,15.3,11.0,5.9,2.8,0.6,8.9,14.0,,0.1,0.5,0.6,0.073,,-0.8,1.0,0.2,0.2
1995,32.0,ATL,NBA,SF,3.0,79.0,15.5,0.567,0.231,0.346,8.2,6.0,7.1,5.4,1.4,1.0,6.3,19.0,,0.2,0.0,0.2,0.113,,1.1,0.2,1.4,0.1
1996,33.0,MIA,NBA,SF,2.0,34.0,8.9,0.37,0.0,0.8,13.8,11.0,12.5,4.9,3.1,0.0,12.9,10.7,,0.0,0.0,0.0,-0.006,,-1.0,1.5,0.6,0.0
1997,34.0,ATL,NBA,SF,10.0,364.0,10.7,0.552,0.402,0.098,4.3,9.8,7.2,10.4,0.6,0.4,12.7,14.7,,0.4,0.2,0.6,0.074,,0.4,1.1,1.5,0.3
1998,35.0,ATL,NBA,SF,4.0,113.0,4.6,0.3,0.24,0.0,3.3,13.8,8.5,5.7,3.0,0.7,10.7,12.4,,-0.2,0.2,0.0,-0.011,,-5.3,1.2,-4.1,-0.1
1999,36.0,ATL,NBA,SF,9.0,268.0,10.4,0.468,0.319,0.056,3.1,12.4,7.6,12.4,1.3,0.0,9.8,14.9,,0.1,0.2,0.3,0.063,,-1.1,0.8,-0.3,0.1
