Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,15,367,MEM,Memphis Grizzlies,44,Andre Brown,PF,6-9,245,1981-05-12,US,1,DePaul
2008,15,385,MEM,Memphis Grizzlies,54,Kwame Brown,C,6-11,270,1982-03-10,US,6,
2008,15,469,MEM,Memphis Grizzlies,35,Brian Cardinal,PF,6-8,245,1977-05-02,US,7,Purdue
2008,15,572,MEM,Memphis Grizzlies,34,Jason Collins,C,7-0,255,1978-12-02,US,6,Stanford
2008,15,585,MEM,Memphis Grizzlies,11,Mike Conley,PG,6-1,175,1987-10-11,US,R,Ohio State
2008,15,633,MEM,Memphis Grizzlies,3,Javaris Crittenton,SG,6-5,200,1987-12-31,US,R,Georgia Tech
2008,15,1010,MEM,Memphis Grizzlies,16,Pau Gasol,C,7-0,250,1980-07-06,ES,6,
2008,15,1013,MEM,Memphis Grizzlies,22,Rudy Gay,SF,6-8,250,1986-08-17,US,1,UConn
2008,15,1423,MEM,Memphis Grizzlies,23,Casey Jacobsen,SG,6-6,215,1981-03-19,US,3,Stanford
2008,15,1530,MEM,Memphis Grizzlies,6,Bobby Ray Jones,SF,6-7,215,1984-01-09,US,1,Washington
2008,15,1628,MEM,Memphis Grizzlies,7,Tarence Kinsey,SG,6-6,185,1984-03-21,US,1,South Carolina
2008,15,1785,MEM,Memphis Grizzlies,1,Kyle Lowry,PG,6-0,196,1986-03-25,US,1,Villanova
2008,15,1991,MEM,Memphis Grizzlies,31,Darko Milicic,C,7-0,250,1985-06-20,RS,4,
2008,15,1999,MEM,Memphis Grizzlies,33,Mike Miller,SG,6-8,218,1980-02-19,US,7,Florida
2008,15,2122,MEM,Memphis Grizzlies,2,Juan Carlos Navarro,SG,6-3,170,1980-06-13,ES,R,
2008,15,2447,MEM,Memphis Grizzlies,3,Jeremy Richardson,SF,6-6,185,1984-02-11,US,1,Delta State University
2008,15,2775,MEM,Memphis Grizzlies,20,Damon Stoudamire,PG,5-10,171,1973-09-03,US,12,Arizona
2008,15,2800,MEM,Memphis Grizzlies,4,Stromile Swift,PF,6-9,225,1979-11-21,US,7,LSU
2008,15,3035,MEM,Memphis Grizzlies,21,Hakim Warrick,PF,6-9,219,1982-07-08,US,2,Syracuse
