PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Bibby,27.0,82,82.0,3167,597,1382,0.43200000000000005,192,497,0.386,405,885,0.45799999999999996,0.501,342,403,0.8490000000000001,29,211,240,444,82,10,199,169,1728
Brad Miller,29.0,79,79.0,2923,434,877,0.495,34,88,0.386,400,789,0.507,0.514,280,338,0.828,122,493,615,374,61,62,180,234,1182
Kenny Thomas,28.0,82,55.0,2293,305,604,0.505,0,1,0.0,305,603,0.506,0.505,138,204,0.6759999999999999,199,419,618,168,72,39,135,196,748
Shareef Abdur-Rahim,29.0,72,30.0,1961,332,632,0.525,5,22,0.22699999999999998,327,610,0.536,0.529,218,278,0.784,106,251,357,149,48,42,108,227,887
Kevin Martin,22.0,72,41.0,1913,262,546,0.48,66,179,0.369,196,367,0.534,0.54,188,222,0.847,58,203,261,97,55,9,81,138,778
Bonzi Wells,29.0,52,41.0,1684,284,613,0.46299999999999997,10,45,0.222,274,568,0.48200000000000004,0.47100000000000003,129,190,0.679,142,259,401,144,94,25,126,156,707
Metta World Peace,26.0,40,40.0,1604,241,630,0.38299999999999995,60,199,0.302,181,431,0.42,0.43,132,184,0.7170000000000001,49,159,208,168,80,30,88,119,674
Francisco García,24.0,67,11.0,1301,130,325,0.4,39,137,0.285,91,188,0.484,0.46,78,101,0.772,39,146,185,94,41,47,75,135,377
Peja Stojaković,28.0,31,31.0,1147,171,424,0.40299999999999997,71,179,0.397,100,245,0.408,0.48700000000000004,98,105,0.9329999999999999,34,131,165,68,19,2,51,82,511
Jason Hart,27.0,66,0.0,818,86,221,0.389,9,31,0.29,77,190,0.405,0.41,37,56,0.6609999999999999,12,59,71,70,31,5,43,85,218
Brian Skinner,29.0,38,0.0,429,38,69,0.551,0,0,,38,69,0.551,0.551,12,27,0.444,30,71,101,17,11,20,18,54,88
Corliss Williamson,32.0,37,0.0,362,43,103,0.41700000000000004,2,2,1.0,41,101,0.406,0.42700000000000005,38,49,0.7759999999999999,21,46,67,14,7,4,30,56,126
Ronnie Price,22.0,29,0.0,150,21,58,0.36200000000000004,6,27,0.222,15,31,0.484,0.414,12,12,1.0,5,10,15,11,6,0,10,10,60
Jamal Sampson,22.0,12,0.0,39,5,7,0.7140000000000001,0,0,,5,7,0.7140000000000001,0.7140000000000001,0,2,0.0,5,13,18,5,0,4,0,5,10
Vitaly Potapenko,30.0,9,0.0,32,5,7,0.7140000000000001,0,0,,5,7,0.7140000000000001,0.7140000000000001,0,0,,1,1,2,2,0,0,2,6,10
Sergei Monia,22.0,3,0.0,7,0,2,0.0,0,1,0.0,0,1,0.0,0.0,2,2,1.0,0,1,1,0,1,0,0,0,2
Team Totals,,82,,19830,2954,6500,0.45399999999999996,494,1408,0.35100000000000003,2460,5092,0.483,0.49200000000000005,1704,2173,0.784,852,2473,3325,1825,608,299,1199,1672,8106
