Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,30,WAS,Washington Wizards,John Wall,21,66,2386,17.7,0.5,0.05,0.45,2.3,12.0,7.1,36.9,2.1,1.8,19.2,24.9,1.7,1.9,3.5,0.07,1.3,-0.6,0.7,1.6,3007
2012,30,WAS,Washington Wizards,Jordan Crawford,23,64,1753,14.5,0.49,0.31,0.23,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,0.3,0.7,1.1,0.03,0.4,-2.1,-1.7,0.1,627
2012,30,WAS,Washington Wizards,Chris Singleton,22,66,1431,8.3,0.46,0.41,0.14,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,0.05,-3.5,1.2,-2.2,-0.1,2647
2012,30,WAS,Washington Wizards,Trevor Booker,24,50,1261,15.4,0.55,0.01,0.27,10.6,18.6,14.5,5.1,2.0,2.6,13.2,15.6,1.6,1.4,3.0,0.11,-0.8,0.0,-0.8,0.4,294
2012,30,WAS,Washington Wizards,Nick Young,26,40,1211,14.2,0.51,0.33,0.22,1.8,7.2,4.5,6.8,1.3,0.7,8.3,26.1,1.1,0.4,1.5,0.06,0.6,-2.3,-1.7,0.1,3259
2012,30,WAS,Washington Wizards,Kevin Seraphin,22,57,1176,15.8,0.55,0.0,0.18,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,1.2,1.1,2.3,0.09,-1.4,-0.3,-1.7,0.1,2596
2012,30,WAS,Washington Wizards,JaVale McGee,24,41,1124,19.6,0.54,0.0,0.29,12.6,23.8,18.2,3.9,1.2,6.9,13.1,20.7,1.2,1.6,2.8,0.12,0.0,0.1,0.1,0.6,1930
2012,30,WAS,Washington Wizards,Jan Vesely,21,57,1078,11.5,0.54,0.0,0.28,10.5,15.6,13.0,6.7,1.9,2.3,19.7,12.7,0.7,1.0,1.7,0.08,-3.0,0.4,-2.6,-0.2,2967
2012,30,WAS,Washington Wizards,Shelvin Mack,21,64,779,11.9,0.47,0.19,0.27,1.7,11.7,6.7,26.0,1.9,0.2,16.3,16.9,0.2,0.5,0.7,0.04,-2.0,-0.7,-2.6,-0.1,1800
2012,30,WAS,Washington Wizards,Rashard Lewis,32,28,729,9.3,0.46,0.3,0.17,5.2,11.7,8.4,5.7,1.6,1.1,11.9,16.5,-0.2,0.4,0.3,0.02,-2.3,-1.3,-3.5,-0.3,1747
2012,30,WAS,Washington Wizards,Roger Mason,31,52,697,12.1,0.53,0.6,0.1,1.1,10.1,5.6,11.0,1.0,0.6,10.6,19.4,0.6,0.2,0.9,0.06,0.8,-1.8,-1.0,0.2,1867
2012,30,WAS,Washington Wizards,Andray Blatche,25,26,626,10.6,0.42,0.03,0.2,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,-0.8,0.6,-0.1,-0.01,-3.4,-1.4,-4.8,-0.4,265
2012,30,WAS,Washington Wizards,Cartier Martin,27,17,391,12.8,0.56,0.56,0.14,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,0.5,0.2,0.7,0.09,-0.1,-1.0,-1.1,0.1,1850
2012,30,WAS,Washington Wizards,Maurice Evans,33,24,343,9.0,0.5,0.4,0.12,2.6,5.3,3.9,4.2,2.1,0.0,7.8,16.7,0.2,0.1,0.3,0.04,-2.9,-0.8,-3.6,-0.1,878
2012,30,WAS,Washington Wizards,Nene Hilario,29,11,284,24.2,0.62,0.02,0.31,7.9,25.3,16.5,12.8,1.1,3.5,13.0,23.1,0.8,0.3,1.1,0.19,3.5,1.5,5.0,0.5,1286
2012,30,WAS,Washington Wizards,James Singleton,30,12,262,19.6,0.6,0.12,0.2,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,0.7,0.3,1.0,0.19,1.2,0.5,1.7,0.2,2648
2012,30,WAS,Washington Wizards,Brian Cook,31,16,155,10.4,0.48,0.47,0.12,4.3,25.0,14.6,8.2,1.3,0.5,11.9,16.9,0.0,0.2,0.2,0.06,-3.4,-0.3,-3.7,-0.1,591
2012,30,WAS,Washington Wizards,Morris Almond,26,4,67,8.7,0.38,0.18,0.18,1.7,11.9,6.7,4.4,5.4,0.0,5.2,12.9,-0.1,0.1,0.0,0.03,-6.0,4.2,-1.8,0.0,58
2012,30,WAS,Washington Wizards,Ronny Turiaf,29,4,58,10.8,1.0,0.0,0.0,1.9,21.6,11.7,12.2,5.4,4.0,66.7,6.9,-0.1,0.1,0.1,0.06,-4.7,6.0,1.3,0.0,2919
2012,30,WAS,Washington Wizards,Edwin Ubiles,25,4,52,7.3,0.36,0.28,0.17,4.3,17.5,10.9,2.9,1.0,1.5,4.9,17.5,-0.1,0.0,0.0,-0.03,-2.4,-1.5,-3.9,0.0,2935
2012,30,WAS,Washington Wizards,Hamady N'Diaye,25,3,3,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,-0.37,-12.3,-8.8,-21.1,0.0,2101
