PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Tim Duncan,38,7,250,24.2,0.595,0.011000000000000001,0.37799999999999995,7.9,26.0,16.6,16.0,1.8,3.1,6.3,20.1,,0.8,0.4,1.2,0.22899999999999998,,3.9,3.5,7.5,0.6
Kawhi Leonard,23,7,250,19.9,0.5710000000000001,0.239,0.321,5.4,17.2,11.1,12.5,1.6,1.3,10.8,25.0,,0.5,0.2,0.7,0.14300000000000002,,3.0,1.5,4.4,0.4
Tony Parker,32,7,210,6.5,0.386,0.099,0.187,2.0,10.0,5.8,18.9,0.5,0.0,10.0,23.4,,-0.4,0.1,-0.3,-0.067,,-5.0,-2.3,-7.4,-0.3
Danny Green,27,7,204,10.5,0.456,0.6559999999999999,0.098,3.5,8.1,5.8,10.8,1.7,2.7,7.3,15.1,,0.1,0.2,0.2,0.053,,0.5,1.4,2.0,0.2
Boris Diaw,32,7,198,16.5,0.528,0.254,0.183,6.8,16.7,11.6,20.6,1.3,1.2,10.5,19.4,,0.4,0.2,0.5,0.127,,0.9,2.2,3.1,0.3
Manu Ginóbili,37,7,131,17.1,0.527,0.512,0.535,3.2,16.8,9.8,36.4,1.6,3.6,20.9,23.0,,0.2,0.2,0.3,0.11699999999999999,,1.8,3.0,4.8,0.2
Tiago Splitter,30,7,123,7.0,0.371,0.0,0.792,10.9,16.1,13.4,10.3,1.7,0.6,17.8,14.4,,-0.1,0.1,0.0,-0.004,,-4.2,0.0,-4.2,-0.1
Marco Belinelli,28,7,116,20.7,0.727,0.769,0.33299999999999996,1.8,10.5,6.0,14.1,0.9,0.0,10.1,19.2,,0.5,0.0,0.5,0.215,,5.7,2.3,8.1,0.3
Patty Mills,26,7,112,23.4,0.7440000000000001,0.667,0.31,3.7,14.8,9.1,11.9,0.9,0.0,9.5,21.1,,0.5,0.1,0.6,0.262,,5.8,2.8,8.6,0.3
Aron Baynes,28,4,40,1.3,0.39799999999999996,0.0,0.3,7.8,19.3,13.3,3.5,0.0,0.0,20.9,16.1,,-0.1,0.0,0.0,-0.055999999999999994,,-8.6,-1.1,-9.7,-0.1
Matt Bonner,34,7,36,-2.2,0.3,0.9,0.0,0.0,18.4,8.9,3.8,0.0,2.2,9.1,13.7,,-0.1,0.0,-0.1,-0.08900000000000001,,-9.7,-0.3,-10.0,-0.1
Cory Joseph,23,4,22,17.3,0.799,0.0,0.33299999999999996,0.0,5.0,2.4,0.0,0.0,3.6,12.7,16.1,,0.0,0.0,0.1,0.122,,0.1,1.7,1.8,0.0
Jeff Ayres,27,3,12,5.7,0.0,0.0,0.0,0.0,27.6,13.3,21.2,0.0,0.0,0.0,3.7,,0.0,0.0,0.0,0.013999999999999999,,-1.5,3.5,2.0,0.0
