Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,23.0,MIA,NBA,PF,75,24,1795,6.2,13.6,0.459,0.0,0.1,0.0,6.2,13.5,0.462,4.3,5.6,0.765,5.7,8.6,14.4,1.6,1.0,0.7,2.2,6.0,16.7,,109,102
2005,24.0,MIA,NBA,PF,80,80,2675,6.8,12.7,0.54,0.0,0.1,0.0,6.8,12.6,0.543,3.5,4.4,0.791,4.7,9.6,14.3,2.1,1.2,0.8,2.2,5.1,17.2,,118,102
2006,25.0,MIA,NBA,PF,81,80,2491,6.3,12.4,0.508,0.0,0.0,0.0,6.3,12.4,0.509,3.3,4.2,0.789,3.5,9.8,13.3,2.0,1.1,0.4,1.7,4.5,15.9,,116,105
2007,26.0,MIA,NBA,PF,79,79,2483,7.6,15.4,0.492,0.0,0.1,0.0,7.6,15.3,0.495,3.0,4.4,0.68,4.0,10.0,14.1,2.1,1.1,0.6,2.4,5.1,18.1,,106,105
2008,27.0,MIA,NBA,PF,49,48,1805,7.0,14.9,0.467,0.0,0.0,,7.0,14.9,0.467,3.4,4.2,0.81,3.2,9.9,13.1,2.0,1.1,0.5,2.0,4.3,17.4,,104,109
2009,28.0,MIA,NBA,PF,75,75,2560,6.9,13.4,0.518,0.0,0.0,,6.9,13.4,0.518,2.7,3.5,0.753,3.5,9.4,12.9,1.8,0.9,0.5,1.7,4.3,16.6,,113,108
2010,29.0,MIA,NBA,PF,78,0,2177,7.7,15.5,0.494,0.0,0.0,,7.7,15.5,0.494,3.6,4.7,0.762,4.1,11.4,15.5,1.3,0.7,0.6,1.8,4.3,19.0,,111,104
2011,30.0,MIA,NBA,PF,13,0,345,6.7,13.2,0.512,0.0,0.0,,6.7,13.2,0.512,2.4,3.1,0.8,4.4,11.8,16.2,0.9,1.1,0.5,2.1,6.0,15.9,,110,102
2012,31.0,MIA,NBA,PF,64,10,1589,5.0,11.8,0.423,0.0,0.0,,5.0,11.8,0.423,2.7,3.4,0.814,3.9,11.7,15.6,1.4,1.2,0.8,2.0,4.7,12.8,,102,99
2013,32.0,MIA,NBA,PF,75,59,1414,4.8,9.4,0.514,0.0,0.0,,4.8,9.4,0.514,1.2,1.7,0.711,3.6,11.5,15.1,1.4,1.1,0.6,1.7,6.5,10.9,,110,103
2014,33.0,MIA,NBA,PF,46,18,653,6.0,11.8,0.507,0.0,0.0,,6.0,11.8,0.507,2.0,3.5,0.568,3.4,10.7,14.1,1.0,0.9,1.2,1.9,6.4,13.9,,104,105
2015,34.0,MIA,NBA,PF,62,25,995,5.7,12.7,0.448,0.1,0.5,0.2,5.6,12.2,0.459,2.4,3.4,0.703,3.8,9.9,13.7,2.4,1.1,0.7,2.2,6.0,13.8,,102,106
2016,35.0,MIA,NBA,PF,37,0,260,4.5,12.0,0.377,0.2,1.8,0.111,4.3,10.3,0.423,2.4,3.2,0.75,2.0,12.8,14.8,2.8,1.0,0.4,1.0,4.9,11.6,,99,103
2017,36.0,MIA,NBA,C,16,0,130,4.3,8.9,0.478,0.0,1.2,0.0,4.3,7.8,0.55,3.5,5.8,0.6,3.1,10.9,14.0,2.3,2.3,0.4,3.1,8.5,12.0,,98,103
2018,37.0,MIA,NBA,C,14,0,72,2.1,10.5,0.2,0.7,5.6,0.125,1.4,4.9,0.286,0.7,1.4,0.5,2.1,4.9,7.0,3.5,0.0,1.4,1.4,2.1,5.6,,71,111
2019,38.0,MIA,NBA,C,10,1,74,7.3,21.8,0.333,0.0,7.9,0.0,7.3,13.9,0.524,2.0,2.6,0.75,2.0,15.8,17.8,1.3,0.0,0.0,2.0,5.9,16.5,,77,107
2020,39.0,MIA,NBA,C,4,1,44,4.4,12.2,0.364,1.1,3.3,0.333,3.3,8.9,0.375,3.3,4.4,0.75,1.1,16.6,17.7,1.1,0.0,0.0,1.1,6.7,13.3,,97,109
