PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Antonio Davis,33,5,5,202,6.1,13.4,0.45299999999999996,0.0,0.0,,6.1,13.4,0.45299999999999996,3.0,5.0,0.607,2.9,6.6,9.4,1.2,0.4,0.9,1.8,3.0,15.1
Alvin Williams,27,5,5,196,4.4,13.8,0.32,0.6,2.6,0.214,3.9,11.2,0.344,1.7,2.0,0.818,0.4,4.0,4.4,5.1,1.1,0.4,1.5,2.2,11.0
Keon Clark,26,5,5,174,5.4,9.9,0.542,0.0,0.0,,5.4,9.9,0.542,3.1,3.3,0.938,2.9,5.4,8.3,1.7,0.4,1.7,2.9,3.9,13.9
Chris Childs,34,5,4,163,4.6,11.9,0.389,1.8,3.8,0.47100000000000003,2.9,8.2,0.35100000000000003,2.0,2.2,0.9,0.4,3.8,4.2,8.2,0.9,0.0,4.4,3.3,13.0
Morris Peterson,24,5,5,154,4.2,11.5,0.36700000000000005,0.5,4.0,0.11800000000000001,3.7,7.5,0.5,1.9,2.3,0.8,0.7,2.6,3.3,2.6,1.2,0.7,1.6,4.0,10.8
Jerome Williams,28,5,1,143,3.5,8.3,0.424,0.0,0.0,,3.5,8.3,0.424,2.0,3.0,0.667,4.0,4.3,8.3,1.8,2.3,0.3,1.0,4.8,9.1
Hakeem Olajuwon,39,5,0,86,5.0,9.2,0.545,0.0,0.0,,5.0,9.2,0.545,1.7,2.5,0.667,3.8,4.2,8.0,0.8,2.9,1.7,2.5,3.8,11.7
Dell Curry,37,4,0,59,6.1,15.3,0.4,2.4,3.1,0.8,3.7,12.2,0.3,2.4,2.4,1.0,0.0,3.1,3.1,2.4,3.1,1.2,1.8,2.4,17.1
Jermaine Jackson,25,4,0,12,6.0,9.0,0.667,0.0,0.0,,6.0,9.0,0.667,6.0,18.0,0.33299999999999996,0.0,3.0,3.0,0.0,0.0,0.0,9.0,6.0,18.0
Michael Stewart,26,1,0,8,9.0,9.0,1.0,0.0,0.0,,9.0,9.0,1.0,0.0,0.0,,0.0,13.5,13.5,0.0,0.0,4.5,4.5,9.0,18.0
Michael Bradley,22,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0
