Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979,20.0,2443,NYK,New York Knicks,Micheal Ray Richardson,"April 11, 1955",23.0,NBA,PG,72,,16.9,2.8,6.7,0.414,,,,2.8,6.7,0.414,0.414,1.0,1.8,0.539,1.1,2.2,3.2,3.0,1.4,0.3,2.0,2.6,6.5
1980,20.0,2443,NYK,New York Knicks,Micheal Ray Richardson,"April 11, 1955",24.0,NBA,SG,82,,37.3,6.1,13.0,0.472,0.3,1.3,0.245,5.8,11.6,0.498,0.485,2.7,4.1,0.66,1.8,4.7,6.6,10.1,3.2,0.4,4.4,3.2,15.3
1981,20.0,2443,NYK,New York Knicks,Micheal Ray Richardson,"April 11, 1955",25.0,NBA,SG,79,,40.2,6.6,14.1,0.469,0.3,1.3,0.225,6.3,12.8,0.493,0.479,2.8,4.3,0.663,2.2,4.7,6.9,7.9,2.9,0.4,3.8,3.3,16.4
1982,20.0,2443,NYK,New York Knicks,Micheal Ray Richardson,"April 11, 1955",26.0,NBA,PG,82,79.0,37.1,7.5,16.4,0.461,0.2,1.2,0.188,7.3,15.1,0.483,0.468,2.6,3.7,0.7,2.2,4.7,6.9,7.0,2.6,0.5,3.5,3.9,17.9
1983,31.0,2443,TOT,Total After Trade,Micheal Ray Richardson,"April 11, 1955",27.0,NBA,PG,64,51.0,32.4,5.4,12.7,0.425,0.1,0.8,0.157,5.3,11.9,0.442,0.429,1.7,2.5,0.65,1.8,2.8,4.6,6.8,2.8,0.4,3.8,3.8,12.6
1983,10.0,2443,GSW,Golden State Warriors,Micheal Ray Richardson,"April 11, 1955",27.0,NBA,PG,33,25.0,32.5,5.3,12.9,0.412,0.1,0.9,0.129,5.2,12.0,0.434,0.417,1.7,2.6,0.632,1.4,3.0,4.4,7.4,3.1,0.3,4.2,3.8,12.5
1983,3.0,2443,NJN,New Jersey Nets,Micheal Ray Richardson,"April 11, 1955",27.0,NBA,PG,31,26.0,32.3,5.5,12.5,0.438,0.1,0.6,0.2,5.4,11.9,0.451,0.443,1.6,2.5,0.671,2.2,2.6,4.8,6.0,2.6,0.5,3.5,3.7,12.7
1984,3.0,2443,NJN,New Jersey Nets,Micheal Ray Richardson,"April 11, 1955",28.0,NBA,PG,48,25.0,26.8,5.1,11.0,0.46,0.3,1.2,0.241,4.8,9.8,0.487,0.473,1.6,2.3,0.704,1.2,2.4,3.6,4.5,2.1,0.4,2.5,3.3,12.0
1985,3.0,2443,NJN,New Jersey Nets,Micheal Ray Richardson,"April 11, 1955",29.0,NBA,PG,82,82.0,38.1,8.4,17.9,0.469,0.4,1.4,0.252,8.1,16.5,0.488,0.479,2.9,3.8,0.767,1.9,3.7,5.6,8.2,3.0,0.3,3.0,3.4,20.1
1986,3.0,2443,NJN,New Jersey Nets,Micheal Ray Richardson,"April 11, 1955",30.0,NBA,PG,47,39.0,34.1,6.3,14.1,0.448,0.1,0.6,0.148,6.2,13.5,0.461,0.451,3.0,3.8,0.788,1.6,3.7,5.3,7.2,2.7,0.2,3.2,3.5,15.7
