Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2011,20.0,WAS,NBA,PG,69.0,2606.0,15.8,0.494,0.118,0.404,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,,0.3,1.9,2.2,0.041,,0.0,-0.8,-0.8,0.8
2012,21.0,WAS,NBA,PG,66.0,2386.0,17.7,0.502,0.047,0.45,2.3,12.0,7.1,36.9,2.1,1.8,19.2,24.9,,1.7,1.9,3.5,0.071,,1.3,-0.6,0.7,1.6
2013,22.0,WAS,NBA,PG,49.0,1602.0,20.8,0.521,0.061,0.416,2.4,11.2,6.8,43.9,2.1,1.8,15.3,29.3,,2.2,2.2,4.5,0.134,,2.7,1.1,3.9,2.4
2014,23.0,WAS,NBA,PG,82.0,2980.0,19.5,0.524,0.23,0.295,1.5,11.7,6.5,40.5,2.6,1.1,16.3,27.4,,4.0,4.0,7.9,0.128,,2.4,0.4,2.7,3.6
2015,24.0,WAS,NBA,PG,79.0,2837.0,19.9,0.523,0.186,0.31,1.5,12.8,7.3,46.3,2.5,1.3,18.7,26.1,,3.6,4.2,7.8,0.132,,2.6,1.0,3.6,4.0
2016,25.0,WAS,NBA,PG,77.0,2784.0,19.8,0.51,0.243,0.255,1.7,13.8,7.6,46.2,2.5,1.7,17.5,28.6,,2.2,3.5,5.7,0.098,,3.1,0.4,3.5,3.9
2017,26.0,WAS,NBA,PG,78.0,2836.0,23.2,0.541,0.19,0.367,2.4,10.6,6.5,46.9,2.7,1.4,16.2,30.6,,5.8,3.0,8.8,0.149,,4.6,0.1,4.7,4.8
2018,27.0,WAS,NBA,PG,41.0,1410.0,19.1,0.515,0.25,0.361,1.8,10.2,6.0,44.5,2.0,2.8,17.0,29.1,,1.2,1.5,2.7,0.092,,3.5,-0.5,3.0,1.8
2019,28.0,WAS,NBA,PG,32.0,1104.0,18.0,0.527,0.306,0.317,1.5,10.1,5.7,39.2,2.1,2.2,16.1,28.8,,0.5,0.7,1.2,0.051,,2.2,-1.4,0.9,0.8
2021,30.0,HOU,NBA,PG,7.0,237.0,16.1,0.544,0.287,0.241,2.3,12.7,7.6,24.6,1.8,2.5,16.7,26.3,,0.0,0.2,0.2,0.049,,0.1,-0.7,-0.6,0.1
