Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,20.0,MEM,NBA,SF,78.0,43.0,27.0,4.1,9.7,0.422,0.7,1.8,0.364,3.4,7.9,0.436,0.457,1.9,2.7,0.727,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8
2007-08,21.0,MEM,NBA,SF,81.0,81.0,37.0,7.7,16.7,0.461,1.7,4.8,0.346,6.1,12.0,0.507,0.511,3.1,3.9,0.785,1.7,4.4,6.2,2.0,1.4,1.0,2.3,2.8,20.1
2008-09,22.0,MEM,NBA,SF,79.0,78.0,37.3,7.2,16.0,0.453,1.1,3.1,0.351,6.2,12.9,0.477,0.487,3.3,4.4,0.767,1.4,4.2,5.5,1.7,1.2,0.7,2.6,2.8,18.9
2009-10,23.0,MEM,NBA,SF,80.0,80.0,39.7,7.5,16.1,0.466,0.8,2.5,0.327,6.7,13.6,0.492,0.491,3.8,5.0,0.753,1.4,4.5,5.9,1.9,1.5,0.8,2.1,2.5,19.6
2010-11,24.0,MEM,NBA,SF,54.0,54.0,39.9,7.6,16.1,0.471,1.1,2.7,0.396,6.5,13.4,0.486,0.503,3.6,4.5,0.805,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8
2011-12,25.0,MEM,NBA,SF,65.0,65.0,37.3,7.5,16.4,0.455,0.8,2.7,0.312,6.6,13.8,0.482,0.48,3.2,4.0,0.791,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0
2012-13,26.0,TOT,NBA,SF,75.0,74.0,35.8,6.9,16.7,0.416,1.1,3.5,0.323,5.8,13.2,0.44,0.449,3.2,3.9,0.814,1.3,4.8,6.1,2.7,1.5,0.7,2.6,2.4,18.2
2012-13,26.0,MEM,NBA,SF,42.0,42.0,36.7,6.7,16.4,0.408,1.0,3.1,0.31,5.7,13.3,0.431,0.438,2.9,3.7,0.776,1.3,4.6,5.9,2.6,1.3,0.7,2.5,2.1,17.2
2012-13,26.0,TOR,NBA,SF,33.0,32.0,34.7,7.3,17.1,0.425,1.3,4.0,0.336,5.9,13.2,0.452,0.464,3.6,4.2,0.856,1.3,5.1,6.4,2.8,1.7,0.7,2.8,2.9,19.5
2013-14,27.0,TOT,NBA,SF,73.0,73.0,34.7,7.4,16.2,0.455,0.9,2.7,0.33,6.5,13.5,0.481,0.483,4.4,5.3,0.822,1.5,4.4,6.0,2.9,1.3,0.8,3.1,2.3,20.0
2013-14,27.0,TOR,NBA,SF,18.0,18.0,35.5,7.2,18.6,0.388,1.2,3.3,0.373,6.0,15.3,0.391,0.421,3.8,4.9,0.773,1.6,5.8,7.4,2.2,1.6,1.3,3.3,2.6,19.4
2013-14,27.0,SAC,NBA,SF,55.0,55.0,34.4,7.4,15.3,0.482,0.8,2.5,0.312,6.6,12.8,0.516,0.508,4.5,5.4,0.836,1.5,4.0,5.5,3.1,1.2,0.6,3.0,2.3,20.1
2014-15,28.0,SAC,NBA,SF,68.0,67.0,35.4,7.5,16.4,0.455,1.2,3.2,0.359,6.3,13.2,0.479,0.491,5.0,5.8,0.858,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,21.1
2015-16,29.0,SAC,NBA,SF,70.0,70.0,34.0,6.7,14.4,0.463,1.1,3.1,0.344,5.6,11.3,0.495,0.5,2.8,3.6,0.78,1.5,5.0,6.5,1.7,1.4,0.7,2.0,2.6,17.2
2016-17,30.0,SAC,NBA,SF,30.0,30.0,33.8,6.7,14.7,0.455,1.4,3.8,0.372,5.3,11.0,0.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7
2017-18,31.0,SAS,NBA,PF,57.0,6.0,21.6,4.4,9.4,0.471,0.6,2.1,0.314,3.8,7.4,0.516,0.506,2.0,2.5,0.772,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5
2018-19,32.0,SAS,NBA,PF,69.0,51.0,26.7,5.4,10.8,0.504,1.1,2.7,0.402,4.4,8.1,0.537,0.554,1.7,2.1,0.816,0.9,5.9,6.8,2.6,0.8,0.5,1.7,2.3,13.7
2019-20,33.0,SAS,NBA,PF,67.0,5.0,21.8,4.0,8.9,0.446,1.1,3.3,0.336,2.9,5.6,0.511,0.508,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8
2020-21,34.0,SAS,NBA,PF,10.0,0.0,23.3,4.6,10.7,0.43,1.7,5.1,0.333,2.9,5.6,0.518,0.509,0.8,1.1,0.727,1.0,4.1,5.1,1.5,0.5,1.0,1.1,2.0,11.7
