Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2011,25,34,POR,Portland Trail Blazers,12,LaMarcus Aldridge,PF,6-11,250,1985-07-19,US,4,Texas
2011,25,133,POR,Portland Trail Blazers,11,Luke Babbitt,SF,6-9,225,1989-06-20,US,R,Nevada
2011,25,172,POR,Portland Trail Blazers,40,Earl Barron,C,7-0,250,1981-08-14,US,4,Memphis
2011,25,193,POR,Portland Trail Blazers,88,Nicolas Batum,SF,6-8,230,1988-12-14,FR,2,
2011,25,461,POR,Portland Trail Blazers,23,Marcus Camby,C,6-11,220,1974-03-22,US,14,UMass
2011,25,571,POR,Portland Trail Blazers,31,Jarron Collins,C,6-11,255,1978-12-02,US,9,Stanford
2011,25,646,POR,Portland Trail Blazers,33,Dante Cunningham,PF,6-8,230,1987-04-22,US,1,Villanova
2011,25,908,POR,Portland Trail Blazers,5,Rudy Fernandez,SG,6-6,185,1985-04-04,ES,2,
2011,25,1468,POR,Portland Trail Blazers,1,Armon Johnson,PG,6-3,195,1989-02-23,US,R,Nevada
2011,25,1476,POR,Portland Trail Blazers,17,Chris Johnson (1985),C,6-11,210,1985-07-15,US,R,LSU
2011,25,1845,POR,Portland Trail Blazers,4,Sean Marks,C,6-10,250,1975-08-23,NZ,10,California
2011,25,1879,POR,Portland Trail Blazers,2,Wesley Matthews,SG,6-4,220,1986-10-14,US,1,Marquette
2011,25,1992,POR,Portland Trail Blazers,24,Andre Miller,PG,6-3,200,1976-03-19,US,11,Utah
2011,25,2004,POR,Portland Trail Blazers,8,Patty Mills,PG,6-1,180,1988-08-11,AU,1,Saint Mary's
2011,25,2187,POR,Portland Trail Blazers,21,Fabricio Oberto,C,6-10,245,1975-03-21,AR,5,
2011,25,2377,POR,Portland Trail Blazers,10,Joel Przybilla,C,7-1,255,1979-10-10,US,10,Minnesota
2011,25,2525,POR,Portland Trail Blazers,7,Brandon Roy,SG,6-6,215,1984-07-23,US,4,Washington
2011,25,3017,POR,Portland Trail Blazers,3,Gerald Wallace,PF,6-7,215,1982-07-23,US,9,Alabama
