Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,25,786,POR,Portland Trail Blazers,Clyde Drexler,28,16,16,39.6,8.0,16.8,0.48,0.9,3.5,0.27,7.1,13.3,0.53,0.5,4.8,6.1,0.78,2.5,5.6,8.1,8.1,2.1,1.0,3.8,3.5,21.7
1991,25,2341,POR,Portland Trail Blazers,Terry Porter,27,16,16,37.2,6.4,12.8,0.5,1.1,2.9,0.36,5.3,9.8,0.54,0.54,4.3,4.9,0.86,0.5,2.3,2.8,6.6,1.5,0.1,2.0,2.0,18.1
1991,25,1599,POR,Portland Trail Blazers,Jerome Kersey,28,16,16,36.8,6.6,14.1,0.46,0.0,0.0,,6.6,14.1,0.46,0.46,4.8,6.3,0.75,3.3,3.7,6.9,3.1,1.8,0.4,1.1,4.3,17.9
1991,25,3129,POR,Portland Trail Blazers,Buck Williams,30,16,16,35.8,4.1,8.1,0.5,0.0,0.0,,4.1,8.1,0.5,0.5,2.2,3.6,0.6,3.3,5.6,8.9,0.9,0.6,0.3,1.5,3.4,10.3
1991,25,791,POR,Portland Trail Blazers,Kevin Duckworth,26,16,16,31.9,4.6,11.4,0.4,0.0,0.0,,4.6,11.4,0.4,0.4,2.6,3.5,0.73,2.5,4.2,6.7,0.9,0.5,0.5,2.4,3.3,11.7
1991,25,2470,POR,Portland Trail Blazers,Clifford Robinson,24,16,0,22.1,3.9,7.3,0.54,0.1,0.2,0.33,3.9,7.1,0.54,0.54,2.4,4.3,0.55,1.5,2.4,3.9,1.1,0.4,1.0,1.6,2.9,10.3
1991,25,26,POR,Portland Trail Blazers,Danny Ainge,31,16,0,17.3,2.9,6.6,0.45,0.7,2.3,0.31,2.3,4.3,0.52,0.5,1.4,1.8,0.82,0.1,1.7,1.8,1.9,0.8,0.3,1.5,2.1,8.0
1991,25,409,POR,Portland Trail Blazers,Mark Bryant,25,14,0,9.8,0.7,1.6,0.46,0.0,0.0,,0.7,1.6,0.46,0.46,1.0,1.1,0.88,1.0,1.3,2.3,0.1,0.1,0.1,0.3,1.8,2.4
1991,25,702,POR,Portland Trail Blazers,Walter Davis,36,13,0,8.5,1.5,3.7,0.4,0.0,0.1,0.0,1.5,3.6,0.4,0.4,0.4,0.5,0.83,0.5,0.6,1.2,0.5,0.3,0.0,0.5,0.4,3.3
1991,25,3254,POR,Portland Trail Blazers,Danny Young,28,7,0,5.1,0.9,1.6,0.55,0.0,0.1,0.0,0.9,1.4,0.6,0.55,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,1.7
1991,25,604,POR,Portland Trail Blazers,Wayne Cooper,34,3,0,4.3,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.3,1.3,1.7,0.3,0.0,0.0,0.3,0.7,0.7
1991,25,1,POR,Portland Trail Blazers,Alaa Abdelnaby,22,5,0,2.6,0.4,1.2,0.33,0.0,0.0,,0.4,1.2,0.33,0.33,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.8
