PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,26.0,79,79.0,3063,758,1485,0.51,92,279,0.33,666,1206,0.552,0.541,503,663,0.759,80,510,590,554,124,50,284,163,2111
Dwyane Wade,29.0,76,76.0,2823,692,1384,0.5,63,206,0.306,629,1178,0.534,0.523,494,652,0.758,123,362,485,346,111,87,237,197,1941
Chris Bosh,26.0,77,77.0,2795,524,1056,0.496,6,25,0.24,518,1031,0.502,0.499,384,471,0.815,141,500,641,144,59,49,138,172,1438
Mario Chalmers,24.0,70,28.0,1579,155,388,0.39899999999999997,83,231,0.359,72,157,0.45899999999999996,0.506,54,62,0.871,12,134,146,177,76,7,91,158,447
James Jones,30.0,81,8.0,1549,146,346,0.42200000000000004,123,287,0.429,23,59,0.39,0.6,60,72,0.833,23,137,160,43,29,19,21,129,475
Joel Anthony,28.0,75,11.0,1463,53,99,0.535,0,0,,53,99,0.535,0.535,47,73,0.644,104,162,266,24,10,93,36,194,153
Zydrunas Ilgauskas,35.0,72,51.0,1145,162,319,0.508,0,1,0.0,162,318,0.509,0.508,36,46,0.7829999999999999,108,179,287,26,23,58,52,185,360
Carlos Arroyo,31.0,49,42.0,995,109,238,0.45799999999999996,28,64,0.43799999999999994,81,174,0.466,0.517,28,35,0.8,13,67,80,100,14,1,43,60,274
Eddie House,32.0,56,1.0,978,128,321,0.39899999999999997,68,175,0.389,60,146,0.41100000000000003,0.505,38,40,0.95,9,83,92,62,32,3,29,68,362
Mike Miller,30.0,41,2.0,838,81,202,0.401,43,118,0.364,38,84,0.452,0.507,23,34,0.6759999999999999,38,146,184,51,20,2,41,88,228
Erick Dampier,35.0,51,22.0,815,52,89,0.584,0,1,0.0,52,88,0.591,0.584,24,44,0.545,53,124,177,22,14,47,32,82,128
Juwan Howard,37.0,57,0.0,592,55,125,0.44,0,0,,55,125,0.44,0.44,29,35,0.8290000000000001,36,86,122,23,10,4,25,61,139
Mike Bibby,32.0,22,12.0,582,55,126,0.43700000000000006,40,88,0.455,15,38,0.395,0.595,10,16,0.625,2,47,49,55,11,3,32,47,160
Udonis Haslem,30.0,13,0.0,345,44,86,0.512,0,0,,44,86,0.512,0.512,16,20,0.8,29,77,106,6,7,3,14,39,104
Jamaal Magloire,32.0,18,0.0,158,13,22,0.591,0,0,,13,22,0.591,0.591,9,18,0.5,17,44,61,3,4,2,5,26,35
Jerry Stackhouse,36.0,7,1.0,50,3,12,0.25,1,4,0.25,2,8,0.25,0.292,5,7,0.7140000000000001,1,6,7,3,0,2,2,3,12
Dexter Pittman,22.0,2,0.0,11,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,1,2,3,0,0,0,2,2,2
Team Totals,,82,,19780,3031,6301,0.48100000000000004,547,1479,0.37,2484,4822,0.515,0.524,1760,2288,0.769,790,2666,3456,1639,544,430,1142,1674,8369
