Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013.0,17.0,1450,MIL,Milwaukee Bucks,Brandon Jennings,23.0,4.0,4.0,33.3,4.3,14.3,0.3,1.5,7.0,0.21,2.8,7.3,0.38,0.35,3.3,4.5,0.72,0.3,2.0,2.3,4.0,2.3,0.3,2.8,1.5,13.3
2013.0,17.0,2936,MIL,Milwaukee Bucks,Ekpe Udoh,25.0,4.0,0.0,13.5,1.0,2.3,0.44,0.0,0.0,,1.0,2.3,0.44,0.44,0.0,0.0,,0.8,0.8,1.5,0.3,0.5,0.5,0.0,1.0,2.0
2013.0,17.0,1380,MIL,Milwaukee Bucks,Ersan Ilyasova,25.0,4.0,4.0,29.3,5.0,11.5,0.44,1.0,2.5,0.4,4.0,9.0,0.44,0.48,0.5,0.5,1.0,2.5,4.8,7.3,1.8,1.3,0.3,1.5,2.0,11.5
2013.0,17.0,127,MIL,Milwaukee Bucks,Gustavo Ayon,27.0,3.0,0.0,2.3,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2013.0,17.0,2678,MIL,Milwaukee Bucks,Ish Smith,24.0,4.0,0.0,2.8,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.8,0.0,0.0,0.3,0.3,0.0
2013.0,17.0,2411,MIL,Milwaukee Bucks,J.J. Redick,28.0,4.0,0.0,17.3,2.8,6.3,0.44,1.0,3.0,0.33,1.8,3.3,0.54,0.52,0.8,0.8,1.0,0.0,0.8,0.8,1.3,0.3,0.0,1.5,2.3,7.3
2013.0,17.0,1263,MIL,Milwaukee Bucks,John Henson,22.0,4.0,0.0,8.3,0.8,2.8,0.27,0.0,0.3,0.0,0.8,2.5,0.3,0.27,0.0,0.0,,0.0,2.0,2.0,0.3,0.5,0.0,0.5,1.3,1.5
2013.0,17.0,2554,MIL,Milwaukee Bucks,Larry Sanders,24.0,4.0,4.0,28.3,4.8,8.3,0.58,0.0,0.0,,4.8,8.3,0.58,0.58,1.3,2.8,0.46,2.8,5.5,8.3,1.3,0.8,1.3,3.0,4.5,10.8
2013.0,17.0,1889,MIL,Milwaukee Bucks,Luc Mbah a Moute,26.0,4.0,4.0,34.0,2.5,5.8,0.44,0.0,1.0,0.0,2.5,4.8,0.53,0.44,3.3,4.5,0.72,1.0,2.5,3.5,1.8,1.0,0.0,1.3,2.3,8.3
2013.0,17.0,666,MIL,Milwaukee Bucks,Marquis Daniels,32.0,3.0,0.0,11.0,2.0,3.7,0.55,0.0,0.7,0.0,2.0,3.0,0.67,0.55,0.0,0.0,,0.0,1.3,1.3,1.3,0.3,0.0,0.3,1.0,4.0
2013.0,17.0,802,MIL,Milwaukee Bucks,Mike Dunleavy,32.0,4.0,0.0,22.8,4.3,7.5,0.57,1.8,4.0,0.44,2.5,3.5,0.71,0.68,2.0,2.3,0.89,0.8,3.3,4.0,2.0,0.5,0.0,0.8,1.3,12.3
2013.0,17.0,853,MIL,Milwaukee Bucks,Monta Ellis,27.0,4.0,4.0,38.0,6.0,13.8,0.44,0.8,4.8,0.16,5.3,9.0,0.58,0.46,1.5,4.0,0.38,0.5,2.8,3.3,5.5,2.5,0.3,3.5,2.0,14.3
2013.0,17.0,660,MIL,Milwaukee Bucks,Samuel Dalembert,31.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,4.0,0.25,1.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0
