Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,19.0,NBA,SF,4.0,4.0,143.0,7.7,23.5,0.33,0.7,4.0,0.18,7.0,19.5,0.36,5.9,7.3,0.8,2.6,9.6,12.1,4.0,1.8,0.0,6.2,4.0,22.0,81.0,102.0
2005,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,20.0,NBA,SF,5.0,5.0,180.0,10.3,24.4,0.42,0.0,0.3,0.0,10.3,24.1,0.43,7.6,9.4,0.81,4.1,3.8,7.9,2.9,0.9,0.3,3.8,5.9,28.2,99.0,112.0
2006,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,21.0,NBA,SF,5.0,5.0,193.0,8.9,26.8,0.33,0.0,1.1,0.0,8.9,25.7,0.35,10.5,14.1,0.75,3.2,5.7,8.9,3.8,1.1,0.3,4.1,5.4,28.4,91.0,105.0
2007,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,22.0,NBA,SF,5.0,5.0,210.0,12.3,25.6,0.48,2.3,4.7,0.5,9.9,20.9,0.48,8.1,10.2,0.8,4.7,6.5,11.2,1.6,1.3,0.0,5.0,3.1,35.0,111.0,109.0
2008,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,23.0,NBA,SF,4.0,4.0,146.0,10.8,29.7,0.36,0.7,2.7,0.25,10.1,27.0,0.38,8.1,9.8,0.83,6.4,6.4,12.8,2.7,0.7,0.3,4.1,5.7,30.4,99.0,120.0
2009,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,24.0,NBA,SF,16.0,16.0,612.0,12.4,27.3,0.45,2.0,5.6,0.36,10.4,21.7,0.48,10.1,12.2,0.83,2.2,5.7,7.9,5.5,2.4,0.8,3.1,5.1,36.9,116.0,108.0
2010,8,93,DEN,Denver Nuggets,Carmelo Anthony,1984-05-29,25.0,NBA,SF,6.0,6.0,254.0,12.6,27.2,0.46,1.2,3.7,0.32,11.4,23.4,0.49,9.8,11.2,0.88,2.8,7.3,10.0,3.9,2.4,0.6,4.1,5.1,36.2,112.0,114.0
2011,20,93,NYK,New York Knicks,Carmelo Anthony,1984-05-29,26.0,NBA,SF,4.0,4.0,156.0,11.1,29.5,0.38,3.0,8.7,0.35,8.1,20.8,0.39,9.7,11.4,0.85,4.4,9.4,13.8,6.4,1.7,1.0,4.4,5.4,34.9,108.0,106.0
2012,20,93,NYK,New York Knicks,Carmelo Anthony,1984-05-29,27.0,NBA,SF,5.0,5.0,204.0,14.1,33.6,0.42,1.1,4.9,0.22,13.0,28.7,0.45,8.4,11.1,0.76,3.5,7.6,11.1,3.0,1.6,0.3,3.8,5.7,37.6,103.0,110.0
2013,20,93,NYK,New York Knicks,Carmelo Anthony,1984-05-29,28.0,NBA,PF,12.0,12.0,481.0,14.5,35.7,0.41,2.0,6.6,0.3,12.6,29.1,0.43,8.9,10.0,0.88,1.3,7.8,9.1,2.2,1.5,0.2,3.6,5.3,39.9,100.0,100.0
2018,21,93,OKC,Oklahoma City Thunder,Carmelo Anthony,1984-05-29,33.0,NBA,PF,6.0,6.0,194.0,6.8,18.2,0.38,1.5,7.1,0.21,5.3,11.1,0.48,2.8,3.8,0.73,0.8,7.8,8.6,0.5,2.5,1.0,1.5,3.5,18.0,90.0,106.0
2020,25,93,POR,Portland Trail Blazers,Carmelo Anthony,1984-05-29,35.0,NBA,PF,5.0,5.0,176.0,7.5,18.2,0.41,2.1,5.1,0.42,5.4,13.1,0.41,3.2,3.7,0.86,0.3,6.4,6.7,2.7,1.3,0.5,3.5,5.4,20.3,94.0,115.0
