Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,21.0,UTA,NBA,PG,80.0,47.0,2307.0,8.0,19.1,0.421,2.2,5.2,0.416,5.9,13.9,0.423,2.2,3.2,0.704,0.8,3.8,4.6,8.5,1.4,0.4,3.4,5.5,20.5,,103.0,110.0
2007,22.0,UTA,NBA,PG,80.0,80.0,2950.0,8.8,19.2,0.456,1.5,4.5,0.322,7.3,14.7,0.498,4.0,5.3,0.767,0.7,4.0,4.7,13.2,1.4,0.2,4.4,4.5,23.0,,111.0,110.0
2008,23.0,UTA,NBA,PG,82.0,82.0,3059.0,9.5,18.8,0.507,1.4,3.5,0.395,8.1,15.3,0.533,5.6,6.9,0.803,0.6,3.5,4.1,14.5,1.5,0.4,4.7,3.4,26.0,,118.0,110.0
2009,24.0,UTA,NBA,PG,68.0,68.0,2505.0,9.5,20.2,0.471,1.4,4.6,0.31,8.1,15.6,0.518,6.7,7.9,0.849,0.5,3.5,4.0,14.9,1.5,0.4,4.7,2.8,27.2,,116.0,111.0
2010,25.0,UTA,NBA,PG,76.0,76.0,2802.0,9.0,19.2,0.469,1.8,4.7,0.371,7.3,14.5,0.501,6.1,7.6,0.801,0.9,4.6,5.5,14.6,1.8,0.3,4.6,3.8,25.9,,116.0,107.0
2011,26.0,TOT,NBA,PG,65.0,65.0,2465.0,9.2,20.9,0.439,2.3,6.8,0.331,6.9,14.1,0.491,7.5,8.8,0.845,0.9,4.7,5.6,14.3,1.7,0.3,4.9,4.1,28.1,,114.0,112.0
2011,26.0,UTA,NBA,PG,53.0,53.0,2009.0,9.7,21.2,0.458,2.3,6.8,0.345,7.3,14.4,0.511,7.9,9.3,0.853,0.8,4.5,5.4,13.5,1.7,0.3,4.9,4.0,29.6,,116.0,113.0
2011,26.0,NJN,NBA,PG,12.0,12.0,456.0,6.9,19.8,0.349,1.9,6.9,0.271,5.0,12.9,0.391,5.4,6.8,0.793,0.9,5.5,6.4,17.9,1.8,0.4,5.0,4.4,21.1,,103.0,110.0
2012,27.0,NJN,NBA,PG,55.0,55.0,1999.0,10.4,25.6,0.407,3.1,9.1,0.336,7.4,16.5,0.446,6.8,8.1,0.843,0.6,4.3,4.9,12.8,1.8,0.5,5.8,3.2,30.7,,106.0,111.0
2013,28.0,BRK,NBA,PG,78.0,78.0,2842.0,9.4,21.4,0.44,3.2,8.5,0.378,6.2,12.9,0.482,6.0,7.0,0.859,0.6,3.9,4.4,11.5,1.4,0.6,4.1,3.7,28.1,,118.0,109.0
2014,29.0,BRK,NBA,PG,64.0,58.0,2059.0,8.2,18.3,0.45,2.5,6.8,0.366,5.7,11.4,0.5,4.4,5.5,0.801,0.4,3.9,4.3,10.0,2.4,0.3,3.6,3.8,23.3,,112.0,109.0
2015,30.0,BRK,NBA,PG,68.0,55.0,2114.0,7.3,18.9,0.387,2.1,5.8,0.367,5.2,13.1,0.395,4.9,5.9,0.834,0.7,5.1,5.8,11.0,1.6,0.4,3.8,3.8,21.6,,105.0,109.0
2016,31.0,DAL,NBA,PG,65.0,63.0,2106.0,7.8,18.7,0.414,2.3,6.8,0.344,5.4,11.9,0.454,4.3,5.0,0.869,0.5,4.1,4.6,9.1,1.5,0.3,3.6,3.7,22.2,,105.0,109.0
2017,32.0,TOT,NBA,PG,64.0,44.0,1657.0,8.2,18.6,0.438,2.6,7.3,0.363,5.5,11.4,0.486,2.8,3.4,0.826,0.4,4.1,4.6,11.2,1.0,0.2,4.3,4.3,21.7,,106.0,113.0
2017,32.0,DAL,NBA,PG,40.0,40.0,1171.0,8.7,20.1,0.43,2.8,8.0,0.348,5.9,12.1,0.485,3.1,3.7,0.821,0.6,4.0,4.5,12.2,1.1,0.1,4.4,4.3,23.2,,106.0,112.0
2017,32.0,CLE,NBA,PG,24.0,4.0,486.0,7.0,15.1,0.463,2.3,5.4,0.415,4.7,9.7,0.489,2.2,2.6,0.84,0.1,4.5,4.6,8.8,0.6,0.6,4.1,4.3,18.4,,107.0,114.0
