PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kevin Martin,27,80,80,2603,10.8,24.8,0.436,3.4,9.0,0.38299999999999995,7.4,15.8,0.467,11.6,13.1,0.888,0.5,4.5,5.1,3.9,1.6,0.3,3.6,3.0,36.7,,117,111
Kyle Lowry,24,75,71,2563,6.9,16.1,0.426,2.6,6.8,0.376,4.3,9.3,0.46399999999999997,3.8,5.0,0.765,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,,115,110
Luis Scola,30,74,74,2412,12.0,23.9,0.504,0.0,0.1,0.0,12.0,23.8,0.505,4.5,6.1,0.738,3.1,9.7,12.8,3.9,1.0,0.9,3.1,4.8,28.6,,108,108
Chuck Hayes,27,74,63,2079,6.0,11.3,0.527,0.0,0.0,0.0,6.0,11.3,0.529,2.3,3.5,0.662,5.4,9.3,14.7,5.0,1.9,1.2,2.1,4.9,14.3,,120,106
Shane Battier,32,59,59,1818,5.2,11.4,0.456,2.5,6.3,0.391,2.7,5.1,0.536,1.4,2.1,0.645,1.6,6.3,7.9,4.3,1.5,2.0,1.8,3.6,14.3,,116,108
Chase Budinger,22,78,22,1738,8.2,19.2,0.425,2.6,8.0,0.325,5.6,11.2,0.49700000000000005,3.5,4.0,0.855,1.5,6.7,8.2,3.7,1.2,0.5,2.0,3.3,22.4,,110,110
Courtney Lee,25,81,1,1723,7.5,17.0,0.439,2.1,5.1,0.408,5.4,11.9,0.45299999999999996,2.8,3.5,0.792,1.5,4.7,6.2,3.0,1.7,0.5,2.0,3.0,19.9,,108,110
Jordan Hill,23,72,11,1125,7.8,15.9,0.491,0.0,0.1,0.0,7.8,15.9,0.494,2.7,3.8,0.706,5.8,8.1,13.9,1.3,0.6,2.4,2.8,7.1,18.4,,105,108
Brad Miller,34,60,5,1015,6.6,14.9,0.446,2.0,5.4,0.374,4.6,9.5,0.48700000000000004,3.9,4.7,0.83,2.2,8.9,11.1,7.3,1.4,1.1,2.7,4.9,19.2,,117,108
Patrick Patterson,21,52,6,868,8.7,15.7,0.5579999999999999,0.0,0.1,0.0,8.7,15.6,0.562,1.8,2.5,0.7140000000000001,5.0,6.7,11.7,2.4,1.0,2.2,1.8,4.5,19.3,,118,109
Aaron Brooks,26,34,7,811,8.4,24.3,0.34600000000000003,3.0,10.6,0.284,5.4,13.7,0.39399999999999996,4.9,5.2,0.94,0.7,2.5,3.2,8.1,1.3,0.1,3.5,4.3,24.8,,99,113
Goran Dragić,24,22,3,378,8.0,16.8,0.47200000000000003,3.8,7.3,0.519,4.2,9.6,0.43700000000000006,3.2,4.9,0.667,1.6,5.9,7.5,7.4,1.9,0.5,2.8,4.7,22.9,,120,109
Ish Smith,22,28,3,329,5.0,12.9,0.386,0.5,1.2,0.375,4.5,11.6,0.387,1.1,1.5,0.7,0.9,5.6,6.5,9.9,2.0,0.3,4.0,4.0,11.5,,91,109
Jared Jeffries,29,18,0,138,4.1,13.3,0.306,0.4,2.2,0.16699999999999998,3.7,11.1,0.33299999999999996,1.5,3.7,0.4,7.4,5.5,12.9,4.1,2.6,1.1,1.5,7.8,10.0,,97,107
Yao Ming,30,5,5,91,10.1,20.7,0.486,0.0,0.0,,10.1,20.7,0.486,8.4,9.0,0.938,3.9,11.2,15.1,2.2,0.0,4.5,3.9,7.3,28.6,,111,105
Terrence Williams,23,11,0,84,8.5,25.5,0.33299999999999996,1.2,6.1,0.2,7.3,19.4,0.375,5.5,6.7,0.818,0.6,8.5,9.1,4.2,2.4,0.0,4.9,2.4,23.7,,82,107
Jermaine Taylor,24,8,0,77,10.6,21.2,0.5,1.3,3.3,0.4,9.3,17.9,0.519,3.3,4.0,0.833,0.7,5.3,6.0,1.3,1.3,1.3,4.0,2.6,25.8,,98,110
Mike Harris,27,4,0,16,9.6,19.1,0.5,0.0,0.0,,9.6,19.1,0.5,6.4,12.7,0.5,6.4,9.6,15.9,3.2,0.0,3.2,3.2,6.4,25.5,,107,108
DeMarre Carroll,24,5,0,11,0.0,13.9,0.0,0.0,0.0,,0.0,13.9,0.0,0.0,0.0,,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,,40,118
Hasheem Thabeet,23,2,0,4,0.0,12.7,0.0,0.0,0.0,,0.0,12.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.7,0.0,38.2,0.0,,0,102
