Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,DEN,NBA,C,4.0,,21.0,3.4,10.3,0.333,0.0,0.0,,3.4,10.3,0.333,0.0,0.0,,5.1,3.4,8.6,0.0,0.0,3.4,3.4,5.1,6.9
1982,24.0,HOU,NBA,C,22.0,0.0,124.0,3.8,10.5,0.361,0.0,0.0,,3.8,10.5,0.361,2.3,4.1,0.571,2.0,4.9,7.0,0.9,0.6,2.9,1.7,8.1,9.9
1983,25.0,CHI,NBA,C,16.0,0.0,171.0,6.5,12.2,0.534,0.0,0.0,,6.5,12.2,0.534,2.5,4.6,0.545,3.8,6.1,9.9,1.1,1.1,2.7,2.7,6.3,15.6
1984,26.0,CHI,NBA,C,64.0,0.0,870.0,4.6,9.0,0.505,0.0,0.0,,4.6,9.0,0.505,1.6,2.7,0.591,3.1,6.5,9.6,1.4,0.6,3.1,3.4,5.8,10.7
1985,27.0,CHI,NBA,C,63.0,0.0,993.0,3.2,7.0,0.464,0.0,0.0,0.0,3.2,6.9,0.466,1.2,1.8,0.68,2.9,5.7,8.6,1.1,0.4,4.6,2.1,6.0,7.7
1986,28.0,CHI,NBA,C,52.0,47.0,1276.0,4.7,9.1,0.517,0.0,0.0,0.0,4.7,9.1,0.519,1.5,2.6,0.582,3.2,5.5,8.6,1.0,0.8,3.8,2.4,5.8,10.9
1987,29.0,NYK,NBA,C,44.0,9.0,776.0,3.3,8.1,0.408,0.0,0.0,0.0,3.3,8.0,0.41,1.4,2.6,0.544,2.4,5.9,8.3,0.9,1.0,3.3,2.2,4.4,8.0
1988,30.0,SAC,NBA,C,54.0,13.0,946.0,4.5,9.5,0.476,0.0,0.0,,4.5,9.5,0.476,2.2,3.3,0.678,3.1,8.4,11.6,1.3,0.5,4.2,2.4,5.4,11.3
1990,32.0,TOT,NBA,C,6.0,0.0,45.0,2.4,4.8,0.5,0.0,0.0,,2.4,4.8,0.5,2.4,5.6,0.429,3.2,9.6,12.8,0.8,1.6,2.4,3.2,7.2,7.2
1990,32.0,ORL,NBA,C,3.0,0.0,36.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,2.0,5.0,0.4,4.0,11.0,15.0,0.0,2.0,3.0,3.0,6.0,4.0
1990,32.0,LAL,NBA,C,3.0,0.0,9.0,8.0,12.0,0.667,0.0,0.0,,8.0,12.0,0.667,4.0,8.0,0.5,0.0,4.0,4.0,4.0,0.0,0.0,4.0,12.0,20.0
1991,33.0,IND,NBA,C,4.0,0.0,19.0,5.7,11.4,0.5,0.0,0.0,,5.7,11.4,0.5,0.0,0.0,,0.0,5.7,5.7,0.0,0.0,0.0,0.0,1.9,11.4
