Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,21.0,CLE,NBA,SG,61.0,1756.0,13.7,0.492,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,,0.3,0.6,0.9,0.026,,-0.4,-1.8,-2.1,-0.1
2014,22.0,CLE,NBA,SG,70.0,2072.0,14.0,0.508,0.252,0.237,1.7,9.0,5.3,18.2,1.6,0.7,12.3,26.9,,0.3,1.3,1.6,0.037,,-0.3,-1.2,-1.5,0.3
2015,23.0,TOT,NBA,SG,80.0,2208.0,10.9,0.46,0.26,0.182,2.1,7.4,4.8,11.9,2.1,0.8,10.0,22.5,,-0.6,1.7,1.1,0.025,,-2.5,-0.8,-3.3,-0.7
2015,23.0,CLE,NBA,SG,33.0,786.0,12.2,0.468,0.251,0.175,1.8,6.5,4.2,15.6,2.9,1.0,12.0,24.0,,-0.3,0.7,0.5,0.029,,-2.6,0.0,-2.6,-0.1
2015,23.0,OKC,NBA,SG,47.0,1422.0,10.1,0.455,0.265,0.185,2.2,7.9,5.1,9.8,1.6,0.6,8.8,21.7,,-0.3,1.0,0.7,0.023,,-2.5,-1.2,-3.7,-0.6
2016,24.0,OKC,NBA,SG,78.0,2152.0,9.4,0.492,0.34,0.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,,0.3,1.8,2.1,0.046,,-2.4,-0.4,-2.8,-0.4
2017,25.0,MIA,NBA,SG,46.0,1384.0,14.5,0.507,0.324,0.192,1.4,10.9,6.1,23.8,1.5,1.1,12.5,26.3,,0.2,1.5,1.6,0.057,,0.3,-0.4,-0.1,0.7
2018,26.0,MIA,NBA,SG,30.0,918.0,10.5,0.487,0.415,0.168,1.0,8.5,4.7,19.8,1.3,0.8,13.7,25.0,,-0.7,0.8,0.1,0.004,,-2.1,-1.4,-3.5,-0.4
2019,27.0,MIA,NBA,SG,44.0,1138.0,11.4,0.53,0.605,0.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,,0.1,1.1,1.2,0.052,,-0.5,-0.6,-1.1,0.3
2020,28.0,TOT,NBA,SG,10.0,207.0,11.5,0.521,0.475,0.172,1.1,11.5,6.4,14.4,0.9,2.7,13.1,25.2,,-0.1,0.2,0.1,0.03,,-0.7,-0.6,-1.2,0.0
2020,28.0,MIA,NBA,SG,3.0,42.0,13.4,0.53,0.654,0.038,0.0,28.2,14.7,12.5,0.0,4.7,10.2,30.9,,-0.1,0.1,0.0,-0.003,,2.4,-0.5,1.8,0.0
2020,28.0,LAL,NBA,SG,7.0,165.0,11.0,0.518,0.411,0.219,1.3,7.2,4.3,14.9,1.2,2.2,14.0,23.8,,-0.1,0.2,0.1,0.038,,-1.4,-0.6,-2.0,0.0
