Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2015,21.0,TOT,NBA,"SF,SG",35.0,261.0,8.5,0.471,0.284,0.358,6.1,10.6,8.3,7.0,1.2,0.3,12.4,14.9,,0.0,0.1,0.1,0.012,,-3.0,-2.3,-5.4,-0.2
2015,21.0,MIN,NBA,SG,25.0,108.0,8.2,0.467,0.25,0.667,4.1,10.9,7.4,4.1,1.4,0.0,8.8,13.9,,0.0,0.0,0.0,0.009,,-3.2,-2.2,-5.4,-0.1
2015,21.0,PHI,NBA,SF,10.0,153.0,8.6,0.473,0.302,0.186,7.4,10.4,8.9,9.0,1.0,0.5,14.7,15.5,,0.0,0.1,0.0,0.013,,-2.9,-2.4,-5.4,-0.1
2016,22.0,IND,NBA,SF,45.0,508.0,11.4,0.508,0.245,0.258,2.6,12.0,7.3,7.7,1.7,1.4,9.7,16.1,,0.2,0.6,0.8,0.078,,-1.6,0.5,-1.1,0.1
2017,23.0,IND,NBA,SF,69.0,1427.0,11.5,0.564,0.37,0.225,4.5,14.7,9.7,4.7,1.4,1.2,9.1,12.8,,1.3,1.2,2.5,0.085,,-0.5,0.2,-0.3,0.6
2018,24.0,IND,NBA,SF,23.0,338.0,10.8,0.529,0.4,0.129,3.7,8.6,6.2,6.8,1.9,0.3,5.3,12.5,,0.4,0.3,0.6,0.088,,-1.2,0.4,-0.7,0.1
2019,25.0,DET,NBA,SF,47.0,610.0,8.7,0.511,0.352,0.227,2.9,10.0,6.4,5.1,1.1,1.1,8.5,15.0,,0.1,0.6,0.7,0.054,,-2.8,-0.1,-3.0,-0.2
2020,26.0,TOT,NBA,SF,62.0,1786.0,13.3,0.577,0.333,0.145,4.8,11.9,8.2,8.4,1.5,0.8,8.0,16.4,,2.0,0.9,2.9,0.078,,-0.5,-1.2,-1.7,0.1
2020,26.0,GSW,NBA,SF,48.0,1516.0,13.1,0.574,0.335,0.146,4.6,11.9,8.1,8.8,1.4,0.8,8.5,16.6,,1.5,0.6,2.1,0.067,,-0.6,-1.2,-1.7,0.1
2020,26.0,PHI,NBA,SF,14.0,270.0,14.7,0.598,0.318,0.141,6.1,11.9,9.0,5.9,1.6,0.6,5.2,15.2,,0.5,0.3,0.8,0.137,,0.0,-1.3,-1.4,0.0
2021,27.0,SAC,NBA,SF,9.0,170.0,12.4,0.635,0.444,0.311,1.9,12.0,6.8,8.9,0.0,0.5,5.5,13.5,,0.4,-0.1,0.3,0.076,,0.2,-2.5,-2.4,0.0
