Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1994,11,2198,HOU,Houston Rockets,Hakeem Olajuwon,31,23,23,989,14.4,27.8,0.52,0.1,0.2,0.5,14.3,27.5,0.52,6.9,8.7,0.8,3.0,10.7,13.7,5.3,2.2,5.0,4.5,4.4,35.9,109,97
1994,11,1879,HOU,Houston Rockets,Vernon Maxwell,28,23,23,880,7.2,19.1,0.38,2.7,8.4,0.33,4.4,10.7,0.42,2.2,3.3,0.68,0.7,4.2,4.9,5.8,1.2,0.1,3.0,3.3,19.3,95,109
1994,11,2881,HOU,Houston Rockets,Otis Thorpe,31,23,23,854,6.9,12.1,0.57,0.1,0.1,0.5,6.9,12.0,0.57,2.4,4.2,0.57,4.3,10.0,14.3,3.4,0.8,0.6,2.3,5.4,16.3,115,104
1994,11,1329,HOU,Houston Rockets,Robert Horry,23,23,23,778,6.7,15.5,0.43,2.3,6.1,0.38,4.4,9.4,0.47,2.7,3.5,0.76,2.8,6.9,9.7,5.6,2.4,1.4,1.9,4.7,18.5,115,103
1994,11,2688,HOU,Houston Rockets,Kenny Smith,28,23,23,696,6.6,14.5,0.46,2.6,5.8,0.45,4.0,8.7,0.46,3.2,4.0,0.81,0.4,3.8,4.1,7.2,1.7,0.3,2.5,3.1,19.0,114,108
1994,11,497,HOU,Houston Rockets,Sam Cassell,24,22,0,478,7.0,17.9,0.39,1.9,5.0,0.38,5.1,12.9,0.4,7.2,8.3,0.86,2.1,4.5,6.6,10.4,2.3,0.6,5.3,6.9,23.1,105,106
1994,11,842,HOU,Houston Rockets,Mario Elie,30,23,0,382,5.9,14.8,0.4,1.4,4.5,0.31,4.5,10.3,0.43,5.6,6.6,0.85,1.3,4.3,5.6,5.3,1.1,0.4,2.9,4.2,18.7,105,109
1994,11,1269,HOU,Houston Rockets,Carl Herrera,27,16,0,248,6.7,12.5,0.53,0.0,0.0,,6.7,12.5,0.53,2.8,3.4,0.81,3.0,6.7,9.7,0.6,1.1,0.6,1.5,8.0,16.2,113,106
1994,11,650,HOU,Houston Rockets,Earl Cureton,36,10,0,100,4.3,5.3,0.8,0.0,0.0,,4.3,5.3,0.8,1.1,1.1,1.0,3.2,12.3,15.5,1.1,0.5,1.1,1.6,10.7,9.6,136,102
1994,11,1452,HOU,Houston Rockets,Chris Jent,24,11,0,62,4.3,17.2,0.25,2.6,11.2,0.23,1.7,6.0,0.29,0.0,0.0,,0.9,6.9,7.8,6.0,1.7,0.0,2.6,6.0,11.2,76,105
1994,11,419,HOU,Houston Rockets,Matt Bullard,26,10,0,55,3.9,18.5,0.21,1.9,9.7,0.2,1.9,8.7,0.22,5.8,7.8,0.75,1.9,7.8,9.7,0.0,1.0,1.9,0.0,5.8,15.5,86,105
1994,11,366,HOU,Houston Rockets,Scott Brooks,28,5,0,23,11.6,13.9,0.83,2.3,2.3,1.0,9.3,11.6,0.8,0.0,2.3,0.0,2.3,2.3,4.6,7.0,0.0,0.0,0.0,7.0,25.5,172,113
