Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,3.0,77,NJN,New Jersey Nets,21.0,NBA,PG,64,13,17.0,2.9,7.5,.390,0.0,0.2,.231,2.9,7.3,.394,.393,1.1,1.5,.745,0.6,1.4,2.0,3.2,1.0,0.1,1.5,1.1,7.0
1993,3.0,77,NJN,New Jersey Nets,22.0,NBA,PG,55,55,36.5,6.7,15.5,.435,0.1,0.5,.280,6.6,15.0,.440,.439,3.3,4.2,.776,0.9,3.2,4.1,8.2,1.7,0.2,2.8,2.5,16.9
1994,3.0,77,NJN,New Jersey Nets,23.0,NBA,PG,82,82,38.2,7.0,16.8,.417,0.5,1.6,.303,6.5,15.2,.429,.432,4.2,5.2,.818,1.1,2.8,3.9,9.6,1.9,0.2,3.2,2.5,18.8
1995,3.0,77,NJN,New Jersey Nets,24.0,NBA,PG,72,70,37.3,5.7,14.3,.399,1.3,4.1,.330,4.4,10.2,.426,.446,4.8,5.8,.841,1.0,2.5,3.5,9.4,1.4,0.2,3.1,2.6,17.6
1996,31.0,77,TOT,Total After Trade,25.0,NBA,PG,69,64,34.0,5.1,12.1,.418,1.3,3.7,.359,3.7,8.4,.445,.474,3.8,4.9,.769,0.9,2.0,2.9,8.3,1.6,0.2,2.1,2.6,15.2
1996,3.0,77,NJN,New Jersey Nets,25.0,NBA,PG,31,28,33.6,4.6,12.3,.376,1.2,3.2,.364,3.5,9.1,.381,.424,4.9,6.1,.803,1.2,2.1,3.3,8.0,1.7,0.3,1.9,2.4,15.3
1996,,77,CHH,None,25.0,NBA,PG,38,36,34.3,5.4,11.9,.454,1.5,4.1,.357,3.9,7.8,.505,.515,2.9,3.9,.727,0.7,2.0,2.7,8.6,1.6,0.2,2.3,2.8,15.2
1997,25.0,77,POR,Portland Trail Blazers,26.0,NBA,PG,82,81,37.6,5.9,13.9,.427,1.6,4.5,.361,4.3,9.4,.458,.485,4.1,5.3,.768,1.1,3.3,4.4,7.1,2.0,0.2,2.4,2.7,17.5
1998,31.0,77,TOT,Total After Trade,27.0,NBA,PG,61,56,30.5,4.4,11.0,.398,0.9,2.6,.356,3.5,8.4,.411,.440,2.5,3.2,.789,0.6,2.2,2.8,5.7,1.4,0.0,2.3,2.2,12.2
1998,25.0,77,POR,Portland Trail Blazers,27.0,NBA,PG,45,40,32.7,4.5,11.7,.387,1.0,3.0,.353,3.5,8.8,.398,.432,2.5,3.2,.772,0.8,2.2,3.0,5.4,1.4,0.0,2.5,2.2,12.6
1998,2.0,77,BOS,Boston Celtics,27.0,NBA,PG,16,16,24.1,4.0,9.2,.435,0.6,1.7,.370,3.4,7.5,.450,.469,2.6,3.1,.837,0.2,2.3,2.4,6.3,1.6,0.0,1.8,2.3,11.2
1999,2.0,77,BOS,Boston Celtics,28.0,NBA,PG,34,33,29.7,4.7,10.5,.451,0.2,0.7,.250,4.6,9.8,.465,.459,2.5,3.0,.832,0.7,2.3,3.0,5.7,1.0,0.1,2.1,2.3,12.1
2001,2.0,77,BOS,Boston Celtics,30.0,NBA,PG,33,28,25.7,2.7,6.9,.388,0.3,1.0,.333,2.3,5.9,.397,.412,1.8,2.2,.831,0.5,1.7,2.2,4.1,1.3,0.1,1.6,1.9,7.5
2002,2.0,77,BOS,Boston Celtics,31.0,NBA,PG,76,76,32.0,4.1,9.4,.436,0.1,0.4,.273,4.0,9.0,.444,.442,1.3,1.7,.742,0.8,2.9,3.6,5.3,1.9,0.1,1.6,2.8,9.6
2003,31.0,77,TOT,Total After Trade,32.0,NBA,PG,61,2,18.6,2.7,6.3,.427,0.0,0.1,.143,2.7,6.1,.432,.428,0.7,0.9,.789,0.5,1.7,2.2,3.2,1.0,0.1,1.2,1.7,6.1
2003,21.0,77,SEA,Seattle Supersonics,32.0,NBA,PG,38,1,18.1,2.7,6.1,.440,0.0,0.1,.000,2.7,6.0,.449,.440,0.8,0.9,.829,0.4,1.8,2.3,3.2,1.1,0.0,0.9,1.7,6.1
2003,19.0,77,NOH,New Orleans Hornets,32.0,NBA,PG,23,1,19.4,2.7,6.5,.407,0.0,0.1,.500,2.6,6.4,.405,.410,0.7,1.0,.727,0.6,1.3,2.0,3.3,0.8,0.2,1.8,1.9,6.0
2004,12.0,77,IND,Indiana Pacers,33.0,NBA,PG,44,31,20.6,2.6,5.8,.441,0.0,0.1,.250,2.5,5.7,.444,.443,0.8,1.1,.729,0.4,1.4,1.8,2.8,0.6,0.1,1.1,1.7,6.0
2005,31.0,77,TOT,Total After Trade,34.0,NBA,PG,43,20,17.3,2.0,4.7,.423,0.1,0.3,.462,1.8,4.4,.420,.438,0.6,0.9,.730,0.6,1.5,2.0,2.4,0.8,0.0,1.1,2.0,4.7
2005,1.0,77,ATL,Atlanta Hawks,34.0,NBA,PG,39,20,18.4,2.1,4.9,.426,0.2,0.3,.462,1.9,4.5,.424,.442,0.7,0.9,.730,0.6,1.5,2.1,2.5,0.8,0.0,1.2,2.1,5.0
2005,13.0,77,LAC,Los Angeles Clippers,34.0,NBA,PG,4,0,6.5,1.0,2.8,.364,0.0,0.0,,1.0,2.8,.364,.364,0.0,0.0,,0.3,1.0,1.3,1.3,0.0,0.0,0.8,1.5,2.0
