Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,5,514,CHI,Chicago Bulls,3,Tyson Chandler,C,7-0,235,1982-10-02,US,3,
2005,5,653,CHI,Chicago Bulls,2,Eddy Curry,C,7-0,295,1982-12-05,US,3,
2005,5,678,CHI,Chicago Bulls,34,Antonio Davis,PF,6-9,215,1968-10-31,US,11,Texas-El Paso
2005,5,732,CHI,Chicago Bulls,9,Luol Deng,SF,6-9,237,1985-04-16,SS,R,Duke
2005,5,797,CHI,Chicago Bulls,21,Chris Duhon,PG,6-1,185,1982-08-31,US,R,Duke
2005,5,974,CHI,Chicago Bulls,51,Lawrence Funderburke,PF,6-9,230,1970-12-15,US,6,"Indiana, Ohio State"
2005,5,1063,CHI,Chicago Bulls,7,Ben Gordon,SG,6-3,200,1983-04-04,GB,R,UConn
2005,5,1126,CHI,Chicago Bulls,44,Adrian Griffin,SF,6-5,217,1974-07-04,US,5,Seton Hall
2005,5,1201,CHI,Chicago Bulls,24,Othella Harrington,PF,6-9,235,1974-01-31,US,8,Georgetown
2005,5,1299,CHI,Chicago Bulls,12,Kirk Hinrich,PG,6-4,190,1981-01-02,US,1,Kansas
2005,5,2154,CHI,Chicago Bulls,5,Andres Nocioni,SF,6-7,225,1979-11-30,AR,R,
2005,5,2247,CHI,Chicago Bulls,15,Jannero Pargo,PG,6-1,175,1979-10-22,US,2,Arkansas
2005,5,2309,CHI,Chicago Bulls,52,Eric Piatkowski,SG,6-7,215,1970-09-30,US,10,Nebraska
2005,5,2432,CHI,Chicago Bulls,35,Jared Reiner,C,6-11,255,1982-04-08,US,R,Iowa
2005,5,3146,CHI,Chicago Bulls,30,Frank Williams,SG,6-3,212,1980-02-25,US,2,Illinois
