Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10.0,3237,GSW,Golden State Warriors,20.0,NBA,PF,38,6,9.9,1.6,2.9,.554,0.0,0.0,,1.6,2.9,.554,.554,0.7,1.1,.675,1.0,1.6,2.6,0.2,0.2,0.6,0.3,0.9,4.0
2009,10.0,3237,GSW,Golden State Warriors,21.0,NBA,PF,39,23,17.6,3.3,6.3,.528,0.0,0.1,.000,3.3,6.2,.537,.528,1.6,2.2,.741,1.6,2.4,4.0,0.5,0.6,0.9,0.6,1.9,8.3
2011,31.0,3237,TOT,Total After Trade,23.0,NBA,PF,37,2,10.2,1.6,3.2,.513,0.0,0.0,,1.6,3.2,.513,.513,0.6,0.8,.677,0.8,1.6,2.4,0.3,0.3,0.5,0.4,0.9,3.8
2011,10.0,3237,GSW,Golden State Warriors,23.0,NBA,PF,21,1,9.3,1.8,3.0,.603,0.0,0.0,,1.8,3.0,.603,.603,0.3,0.7,.500,0.7,1.3,2.0,0.2,0.1,0.5,0.5,0.9,4.0
2011,3.0,3237,NJN,New Jersey Nets,23.0,NBA,PF,16,1,11.5,1.4,3.4,.407,0.0,0.0,,1.4,3.4,.407,.407,0.9,1.1,.824,1.1,1.9,3.0,0.4,0.5,0.4,0.3,0.9,3.6
2012,7.0,3237,DAL,Dallas Mavericks,24.0,NBA,C,49,0,16.1,2.9,4.8,.618,0.0,0.0,.000,2.9,4.7,.621,.618,1.1,1.7,.634,1.3,2.3,3.6,0.3,0.4,1.3,0.4,1.2,6.9
2013,7.0,3237,DAL,Dallas Mavericks,25.0,NBA,C,64,16,18.0,3.8,6.3,.597,0.0,0.0,.000,3.8,6.3,.601,.597,0.9,1.5,.615,1.3,2.7,4.1,0.6,0.4,1.2,0.5,1.2,8.5
2014,7.0,3237,DAL,Dallas Mavericks,26.0,NBA,C,58,0,18.6,3.9,5.7,.677,0.0,0.0,,3.9,5.7,.677,.677,1.3,1.8,.726,1.8,2.4,4.2,0.5,0.6,0.9,0.6,1.6,9.1
2015,31.0,3237,TOT,Total After Trade,27.0,NBA,PF,75,7,19.3,3.1,4.8,.642,0.0,0.0,.000,3.1,4.8,.647,.642,1.0,1.5,.696,1.7,2.6,4.3,0.5,0.7,1.3,0.5,1.4,7.3
2015,7.0,3237,DAL,Dallas Mavericks,27.0,NBA,PF,27,0,18.7,3.7,5.0,.748,0.0,0.0,,3.7,5.0,.748,.748,1.3,1.8,.750,1.9,2.2,4.1,0.4,0.6,1.6,0.5,1.6,8.8
2015,2.0,3237,BOS,Boston Celtics,27.0,NBA,PF,8,0,10.8,1.5,2.6,.571,0.0,0.0,,1.5,2.6,.571,.571,0.3,0.5,.500,0.9,1.3,2.1,1.0,0.1,0.6,0.6,0.5,3.3
2015,24.0,3237,PHO,Phoenix Suns,27.0,NBA,PF,40,7,21.5,3.0,5.2,.580,0.0,0.1,.000,3.0,5.1,.588,.580,1.0,1.5,.667,1.8,3.1,4.9,0.6,0.8,1.2,0.4,1.4,7.0
2016,15.0,3237,MEM,Memphis Grizzlies,28.0,NBA,PF,12,2,17.7,2.9,4.3,.673,0.0,0.0,,2.9,4.3,.673,.673,1.1,2.0,.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9
2017,15.0,3237,MEM,Memphis Grizzlies,29.0,NBA,PF,28,5,16.0,3.0,4.8,.615,0.0,0.0,.000,3.0,4.8,.619,.615,0.8,1.3,.657,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,6.8
2018,31.0,3237,TOT,Total After Trade,30.0,NBA,PF,28,1,13.6,2.1,3.6,.578,0.0,0.0,,2.1,3.6,.578,.578,0.8,1.2,.636,1.2,2.2,3.4,0.5,0.5,0.9,0.3,1.1,5.0
2018,15.0,3237,MEM,Memphis Grizzlies,30.0,NBA,PF,27,1,13.6,2.1,3.7,.576,0.0,0.0,,2.1,3.7,.576,.576,0.8,1.2,.636,1.2,2.3,3.4,0.5,0.5,0.9,0.3,1.1,5.0
2018,11.0,3237,HOU,Houston Rockets,30.0,NBA,PF,1,0,15.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0
