Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,19.0,UTA,NBA,SG,40.0,2.0,7.3,0.8,2.3,0.341,0.0,0.3,0.083,0.8,2.0,0.38,0.346,0.7,1.0,0.684,0.2,0.5,0.7,0.5,0.3,0.1,0.7,0.7,2.2
2001-02,20.0,UTA,NBA,SG,67.0,23.0,16.9,2.1,5.5,0.385,0.0,0.4,0.08,2.1,5.2,0.408,0.388,0.6,0.8,0.698,0.7,1.3,2.0,1.7,0.4,0.4,1.0,1.2,4.9
2002-03,21.0,UTA,NBA,SG,61.0,8.0,12.5,1.9,4.7,0.401,0.1,0.2,0.333,1.8,4.5,0.404,0.408,0.8,1.1,0.691,0.4,1.0,1.4,0.7,0.4,0.1,0.8,0.9,4.6
2003-04,22.0,TOT,NBA,"SF,SG",80.0,78.0,30.6,4.7,10.9,0.432,0.2,0.9,0.268,4.5,10.0,0.446,0.443,1.7,2.6,0.676,1.0,2.7,3.7,2.0,0.7,0.2,1.5,1.8,11.4
2003-04,22.0,UTA,NBA,SG,54.0,54.0,28.0,4.8,10.9,0.445,0.1,0.6,0.233,4.7,10.3,0.457,0.451,1.6,2.5,0.669,0.8,2.5,3.3,1.7,0.5,0.3,1.5,1.6,11.4
2003-04,22.0,ORL,NBA,SF,26.0,24.0,35.9,4.4,11.0,0.404,0.5,1.6,0.293,4.0,9.4,0.422,0.425,1.9,2.7,0.69,1.4,3.2,4.6,2.5,0.9,0.0,1.5,2.1,11.2
2004-05,23.0,ORL,NBA,SG,55.0,27.0,19.8,3.2,7.7,0.408,0.5,1.2,0.373,2.7,6.5,0.415,0.438,1.0,1.8,0.554,0.7,1.2,1.9,1.3,0.3,0.2,1.0,1.3,7.8
2005-06,24.0,ORL,NBA,SG,82.0,82.0,32.3,4.4,9.5,0.46,0.0,0.2,0.133,4.4,9.3,0.466,0.461,2.2,3.0,0.744,0.7,2.2,2.9,2.0,0.7,0.2,1.5,2.2,11.0
2006-07,25.0,WAS,NBA,SG,82.0,82.0,29.5,4.2,9.2,0.461,0.9,2.2,0.404,3.3,7.0,0.479,0.51,1.9,2.6,0.704,0.7,2.0,2.6,2.7,0.8,0.2,1.5,1.9,11.2
2007-08,26.0,WAS,NBA,SG,82.0,82.0,31.3,3.7,9.5,0.386,1.9,5.0,0.383,1.7,4.5,0.39,0.487,1.9,2.4,0.797,0.5,2.4,2.9,3.1,0.8,0.2,1.2,1.3,11.2
2008-09,27.0,WAS,NBA,SG,32.0,25.0,27.7,2.3,7.2,0.312,1.1,4.0,0.271,1.2,3.2,0.363,0.387,1.0,1.9,0.533,0.3,2.0,2.4,3.1,0.7,0.1,1.0,1.3,6.6
2009-10,28.0,TOT,NBA,SG,64.0,18.0,13.8,0.7,2.5,0.282,0.3,1.4,0.218,0.4,1.2,0.355,0.34,0.4,0.5,0.714,0.2,1.3,1.4,0.9,0.3,0.1,0.5,1.2,2.1
2009-10,28.0,WAS,NBA,SG,40.0,13.0,15.4,0.7,2.6,0.282,0.3,1.6,0.177,0.5,1.0,0.439,0.335,0.5,0.6,0.72,0.2,1.5,1.6,1.1,0.3,0.1,0.6,1.3,2.2
2009-10,28.0,DAL,NBA,SG,24.0,5.0,11.1,0.7,2.5,0.283,0.3,1.0,0.32,0.4,1.5,0.257,0.35,0.3,0.4,0.7,0.2,0.9,1.1,0.5,0.2,0.0,0.3,1.0,2.0
2010-11,29.0,DAL,NBA,SG,72.0,54.0,16.1,1.8,4.6,0.388,1.3,3.5,0.378,0.5,1.1,0.42,0.53,0.5,0.6,0.767,0.3,1.2,1.5,1.1,0.3,0.1,0.6,1.0,5.3
2011-12,30.0,NJN,NBA,SF,51.0,30.0,18.8,1.0,3.4,0.285,0.8,2.8,0.283,0.2,0.5,0.296,0.404,0.2,0.3,0.563,0.1,1.8,2.0,0.8,0.4,0.1,0.4,1.2,2.9
2012-13,31.0,ATL,NBA,SG,56.0,31.0,20.7,1.8,4.7,0.374,1.4,3.7,0.364,0.4,0.9,0.415,0.519,0.2,0.4,0.522,0.3,1.9,2.2,0.9,0.5,0.1,0.4,1.2,5.1
