SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1987,7,DAL,Rolando Blackman,27,4,153,17.5,0.56,0.01,0.33,2.8,6.8,4.8,16.4,0.6,0.0,8.7,23.8,,0.3,0.0,0.3,0.09,,2.9,-1.8,1.1,0.1
1987,7,DAL,Sam Perkins,25,4,133,15.0,0.55,0.08,0.44,9.6,17.2,13.4,5.3,1.4,0.4,12.7,21.3,,0.1,0.1,0.2,0.06,,0.4,-0.8,-0.4,0.1
1987,7,DAL,Mark Aguirre,27,4,130,19.7,0.56,0.06,0.48,9.0,10.4,9.7,9.1,2.9,0.0,10.7,25.8,,0.2,0.1,0.3,0.12,,2.3,-0.8,1.5,0.1
1987,7,DAL,Derek Harper,25,4,123,22.2,0.62,0.22,0.75,1.7,8.4,5.1,29.3,2.7,0.0,8.6,18.9,,0.4,0.0,0.5,0.19,,5.1,1.1,6.2,0.3
1987,7,DAL,Roy Tarpley,22,4,114,15.6,0.52,0.0,0.15,16.7,21.8,19.3,1.3,0.4,3.4,12.1,20.3,,0.1,0.1,0.2,0.06,,-1.2,-1.9,-3.2,0.0
1987,7,DAL,Detlef Schrempf,24,4,97,5.1,0.39,0.09,0.31,4.4,8.6,6.5,8.0,1.5,1.1,13.1,18.8,,-0.2,0.0,-0.2,-0.09,,-4.5,-2.2,-6.7,-0.1
1987,7,DAL,Brad Davis,31,4,75,15.9,0.61,0.09,0.39,2.8,9.7,6.3,30.7,0.0,0.0,18.2,17.5,,0.1,0.0,0.1,0.08,,2.3,-2.5,-0.2,0.0
1987,7,DAL,James Donaldson,29,3,68,12.6,0.89,0.0,1.8,3.1,22.9,13.1,3.4,0.7,2.4,18.2,6.4,,0.1,0.0,0.2,0.13,,0.7,0.8,1.4,0.1
1987,7,DAL,Bill Wennington,23,4,47,10.2,0.53,0.0,0.42,9.0,13.2,11.2,10.9,0.0,3.5,17.4,14.6,,0.0,0.0,0.0,0.03,,-2.0,1.0,-1.0,0.0
1987,7,DAL,Uwe Blab,24,1,10,4.6,0.54,0.0,4.0,10.6,20.8,15.7,0.0,4.7,5.5,42.0,19.0,,0.0,0.0,0.0,-0.14,,-12.0,1.6,-10.4,0.0
1987,7,DAL,Dennis Nutt,23,1,10,-2.4,0.2,0.4,0.0,10.6,10.4,10.5,12.3,0.0,0.0,16.7,23.9,,-0.1,0.0,-0.1,-0.31,,-9.5,-9.5,-19.0,0.0
