Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,22.0,LAL,NBA,PG,81.0,80.0,2700.0,5.5,14.0,0.394,1.6,4.9,0.338,3.9,9.1,0.423,2.0,2.6,0.781,0.6,2.5,3.2,6.2,1.1,0.1,1.9,2.1,14.7
1995,23.0,LAL,NBA,PG,80.0,80.0,2944.0,5.7,13.5,0.42,2.2,6.2,0.358,3.4,7.3,0.473,2.9,3.7,0.783,0.3,2.4,2.7,8.1,1.2,0.1,2.7,1.9,16.5
1996,24.0,LAL,NBA,PG,74.0,74.0,2513.0,5.7,13.6,0.417,2.1,5.8,0.357,3.6,7.8,0.461,2.3,2.9,0.799,0.4,2.2,2.6,7.3,1.0,0.1,2.2,1.6,15.7
1997,25.0,LAL,NBA,PG,79.0,79.0,2937.0,5.3,13.2,0.402,2.2,5.7,0.378,3.1,7.4,0.42,2.0,2.5,0.825,0.5,2.2,2.8,8.2,0.9,0.1,2.6,1.3,14.8
1998,26.0,LAL,NBA,PG,64.0,46.0,2053.0,5.5,13.0,0.419,2.2,5.5,0.389,3.3,7.5,0.44,2.4,3.0,0.791,0.5,2.9,3.4,7.8,1.1,0.1,1.8,2.1,15.4
1999,27.0,DEN,NBA,PG,50.0,50.0,1802.0,6.1,15.4,0.398,1.4,4.7,0.308,4.7,10.7,0.437,2.8,3.5,0.811,0.3,2.0,2.3,7.4,0.8,0.1,2.4,1.8,16.5
2001,29.0,DEN,NBA,PG,71.0,70.0,2688.0,6.2,14.9,0.414,1.8,4.8,0.377,4.4,10.1,0.431,2.7,3.3,0.819,0.6,2.6,3.2,8.0,0.8,0.2,2.2,1.5,16.9
2002,30.0,TOT,NBA,"PG,SG",72.0,46.0,2496.0,7.2,17.7,0.409,1.7,5.0,0.34,5.5,12.6,0.436,2.9,3.6,0.801,0.4,3.3,3.7,6.9,0.6,0.2,2.3,1.5,19.1
2002,30.0,DEN,NBA,PG,45.0,44.0,1739.0,7.7,18.9,0.408,1.8,5.2,0.337,5.9,13.7,0.435,2.8,3.6,0.782,0.4,3.1,3.5,7.6,0.6,0.1,2.4,1.4,20.0
2002,30.0,DAL,NBA,SG,27.0,2.0,757.0,6.1,14.9,0.411,1.6,4.7,0.347,4.5,10.3,0.44,3.1,3.7,0.844,0.4,3.6,4.0,5.4,0.7,0.2,1.9,1.7,17.0
2003,31.0,DAL,NBA,SG,73.0,1.0,2026.0,6.1,14.8,0.412,2.1,5.5,0.378,4.0,9.2,0.432,2.0,2.6,0.764,0.6,3.1,3.7,5.5,0.7,0.1,2.2,1.5,16.2
2004,32.0,GSW,NBA,PG,39.0,29.0,1255.0,5.4,13.7,0.39,1.3,4.3,0.307,4.0,9.4,0.429,2.0,2.8,0.707,0.5,2.5,3.0,5.9,0.6,0.1,2.2,1.6,14.1
2005,33.0,POR,NBA,SG,53.0,34.0,1619.0,4.8,12.5,0.381,2.2,5.7,0.389,2.5,6.8,0.375,1.3,1.6,0.784,0.4,3.1,3.6,5.0,1.0,0.0,2.0,1.6,13.0
2006,34.0,SAS,NBA,PG,65.0,2.0,986.0,5.0,12.5,0.397,2.0,5.6,0.357,3.0,6.9,0.429,1.0,1.5,0.683,0.2,3.1,3.3,4.5,0.6,0.1,2.1,2.2,13.0
