Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1998,29,1822,UTA,Utah Jazz,Karl Malone,34,81,81,3030,13.9,26.2,0.53,0.0,0.1,0.33,13.8,26.0,0.53,11.2,14.7,0.76,3.4,11.5,14.8,5.6,1.7,1.2,4.4,4.2,38.9,118,102
1998,29,1327,UTA,Utah Jazz,Jeff Hornacek,34,80,80,2460,8.7,18.1,0.48,1.2,2.8,0.44,7.5,15.3,0.49,6.2,7.0,0.88,1.4,4.5,5.9,7.6,2.4,0.3,2.9,3.8,24.9,120,107
1998,29,2532,UTA,Utah Jazz,Bryon Russell,27,82,7,2219,5.5,12.7,0.43,1.8,5.2,0.34,3.7,7.5,0.49,5.2,6.7,0.77,1.9,6.0,7.9,2.5,2.2,0.8,2.0,5.6,17.9,116,105
1998,29,1586,UTA,Utah Jazz,Adam Keefe,27,80,75,2047,6.0,11.2,0.54,0.0,0.0,,6.0,11.2,0.54,4.3,5.3,0.81,4.7,6.8,11.5,2.3,1.4,0.6,1.9,4.5,16.3,125,107
1998,29,2760,UTA,Utah Jazz,John Stockton,35,64,64,1858,7.8,14.8,0.53,1.1,2.6,0.43,6.7,12.2,0.55,5.5,6.7,0.83,1.0,3.8,4.8,15.7,2.6,0.3,4.7,4.0,22.3,122,107
1998,29,839,UTA,Utah Jazz,Howard Eisley,25,82,18,1726,7.1,16.2,0.44,1.5,3.7,0.41,5.6,12.5,0.45,4.0,4.6,0.85,0.8,4.4,5.2,10.8,1.7,0.4,5.0,5.7,19.7,104,108
1998,29,84,UTA,Utah Jazz,Shandon Anderson,24,82,2,1602,9.0,16.8,0.54,0.2,1.1,0.22,8.8,15.7,0.56,4.6,6.2,0.74,2.9,4.7,7.6,3.0,2.2,0.6,3.1,4.9,22.9,112,106
1998,29,944,UTA,Utah Jazz,Greg Foster,29,78,49,1446,6.9,15.6,0.44,0.1,0.3,0.22,6.8,15.2,0.45,2.5,3.2,0.77,3.2,7.0,10.2,1.9,0.6,1.0,2.5,7.0,16.4,99,108
1998,29,2215,UTA,Utah Jazz,Greg Ostertag,24,63,23,1288,4.8,10.0,0.48,0.0,0.0,,4.8,10.0,0.48,2.8,5.9,0.48,5.6,10.0,15.6,1.0,1.2,5.5,3.1,6.9,12.4,98,100
1998,29,474,UTA,Utah Jazz,Antoine Carr,36,66,8,1086,7.5,16.1,0.46,0.0,0.0,,7.5,16.1,0.46,3.8,4.9,0.78,2.1,4.4,6.5,2.4,0.5,2.6,2.4,9.7,18.7,104,108
1998,29,2048,UTA,Utah Jazz,Chris Morris,32,54,1,538,8.5,20.7,0.41,1.9,6.2,0.31,6.6,14.5,0.46,4.4,6.1,0.72,3.5,7.9,11.4,2.4,2.5,1.7,3.3,6.1,23.3,101,102
1998,29,2963,UTA,Utah Jazz,Jacque Vaughn,22,45,0,419,5.7,15.7,0.36,0.4,1.0,0.38,5.3,14.6,0.36,6.2,8.7,0.71,0.5,4.4,4.9,10.8,1.2,0.1,7.2,8.1,17.9,86,109
1998,29,648,UTA,Utah Jazz,William Cunningham,23,6,2,38,5.7,12.7,0.44,0.0,0.0,,5.7,12.7,0.44,0.0,0.0,,5.7,5.7,11.3,1.4,2.8,0.0,0.0,14.2,11.3,118,104
1998,29,1346,UTA,Utah Jazz,Troy Hudson,21,8,0,23,14.0,32.8,0.43,0.0,7.0,0.0,14.0,25.7,0.55,0.0,0.0,,2.3,2.3,4.7,9.4,4.7,0.0,2.3,2.3,28.1,99,104
