Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1998,28,TOR,Toronto Raptors,Doug Christie,27,78,78,2939,8.1,18.9,0.43,1.8,5.4,0.33,6.3,13.5,0.47,4.8,5.8,0.83,1.7,5.5,7.1,5.0,3.4,1.0,4.0,3.5,22.7,,103,109
1998,28,TOR,Toronto Raptors,John Wallace,23,82,36,2361,10.3,21.5,0.48,0.0,0.0,0.5,10.3,21.4,0.48,4.6,6.4,0.72,2.6,5.6,8.2,2.4,1.4,2.2,3.8,5.2,25.2,,100,112
1998,28,TOR,Toronto Raptors,Damon Stoudamire,24,49,49,2033,9.0,21.2,0.42,1.7,5.2,0.32,7.4,16.0,0.46,4.6,5.4,0.84,1.6,3.9,5.5,10.2,2.0,0.1,4.1,2.9,24.3,,107,114
1998,28,TOR,Toronto Raptors,Marcus Camby,23,63,58,2002,8.0,19.3,0.41,0.0,0.1,0.0,8.0,19.3,0.41,3.9,6.3,0.61,5.3,6.8,12.1,2.9,1.8,6.0,3.5,5.2,19.8,,94,107
1998,28,TOR,Toronto Raptors,Reggie Slater,27,78,28,1662,6.6,14.3,0.46,0.0,0.0,,6.6,14.3,0.46,6.3,10.0,0.63,4.2,5.3,9.5,2.3,1.4,0.9,3.2,6.3,19.5,,104,113
1998,28,TOR,Toronto Raptors,Oliver Miller,27,64,53,1628,5.4,11.7,0.46,0.0,0.1,0.0,5.4,11.6,0.47,1.9,3.2,0.6,4.6,8.1,12.7,6.2,1.8,2.3,4.2,5.9,12.8,,96,109
1998,28,TOR,Toronto Raptors,Tracy McGrady,18,64,17,1179,7.9,17.5,0.45,0.6,1.8,0.34,7.3,15.7,0.46,3.5,4.9,0.71,4.6,7.2,11.8,4.3,2.2,2.7,2.9,3.8,19.8,,106,109
1998,28,TOR,Toronto Raptors,Chauncey Billups,21,29,26,920,5.8,16.6,0.35,2.4,7.7,0.32,3.4,9.0,0.38,4.4,4.8,0.92,1.2,3.1,4.3,5.5,1.7,0.1,3.2,3.0,18.5,,102,115
1998,28,TOR,Toronto Raptors,Dee Brown,29,31,2,908,7.8,17.5,0.45,3.7,9.0,0.41,4.1,8.5,0.48,2.2,2.5,0.91,0.8,4.3,5.1,5.8,2.2,1.0,2.3,2.7,21.6,,117,112
1998,28,TOR,Toronto Raptors,Walt Williams,27,28,16,876,7.4,18.9,0.39,2.9,7.6,0.38,4.5,11.2,0.4,2.9,3.5,0.82,1.6,5.4,7.0,4.1,2.4,1.4,3.1,5.9,20.6,,101,111
1998,28,TOR,Toronto Raptors,Zan Tabak,27,39,29,752,8.0,17.2,0.47,0.0,0.1,0.0,8.0,17.1,0.47,1.1,3.3,0.33,4.1,6.5,10.6,2.5,1.0,1.9,3.0,8.1,17.1,,92,112
1998,28,TOR,Toronto Raptors,Shawn Respert,25,47,4,696,7.0,15.6,0.45,1.9,5.0,0.37,5.1,10.6,0.49,3.3,4.0,0.82,2.2,3.2,5.4,3.3,2.2,0.1,2.5,4.3,19.1,,111,114
1998,28,TOR,Toronto Raptors,Gary Trent,23,13,7,355,9.3,21.3,0.44,0.0,0.4,0.0,9.3,20.9,0.45,4.5,7.2,0.63,6.3,8.9,15.2,2.0,1.2,1.2,3.2,6.7,23.2,,100,110
1998,28,TOR,Toronto Raptors,Popeye Jones,27,14,4,352,7.7,18.7,0.41,0.3,0.4,0.67,7.4,18.3,0.4,2.1,2.8,0.74,7.4,7.7,15.0,2.7,1.5,0.4,2.4,5.7,17.7,,101,111
1998,28,TOR,Toronto Raptors,Carlos Rogers,26,18,0,351,6.6,12.8,0.52,0.0,0.1,0.0,6.6,12.7,0.52,2.7,4.7,0.56,5.0,4.6,9.6,2.4,1.3,1.2,1.9,5.0,15.9,,112,114
1998,28,TOR,Toronto Raptors,Chris Garner,22,38,0,293,4.1,12.4,0.33,0.7,2.5,0.29,3.4,9.9,0.34,0.5,1.2,0.43,1.2,3.0,4.2,8.0,3.7,0.7,4.4,8.8,9.4,,77,110
1998,28,TOR,Toronto Raptors,Alvin Williams,23,13,3,207,4.0,11.0,0.36,0.5,1.0,0.5,3.5,10.0,0.35,1.8,2.8,0.64,1.3,4.0,5.3,5.0,2.0,0.3,2.0,4.8,10.3,,94,113
1998,28,TOR,Toronto Raptors,John Thomas,22,21,0,167,4.3,10.2,0.42,0.0,0.0,,4.3,10.2,0.42,4.7,6.5,0.71,5.0,6.2,11.2,1.2,0.9,0.9,4.0,9.9,13.3,,94,113
1998,28,TOR,Toronto Raptors,Lloyd Daniels,30,6,0,82,7.6,18.3,0.41,1.3,5.7,0.22,6.3,12.6,0.5,5.1,6.3,0.8,2.5,1.9,4.4,2.5,1.9,1.3,2.5,2.5,21.5,,105,115
1998,28,TOR,Toronto Raptors,Roy Rogers,24,6,0,69,4.5,12.8,0.35,0.0,0.0,,4.5,12.8,0.35,0.8,3.0,0.25,6.0,3.0,9.0,0.8,0.8,3.0,3.0,9.0,9.8,,77,114
1998,28,TOR,Toronto Raptors,Sharone Wright,25,7,0,44,8.2,16.5,0.5,0.0,0.0,,8.2,16.5,0.5,2.4,4.7,0.5,1.2,9.4,10.6,4.7,0.0,0.0,2.4,8.2,18.8,,103,113
1998,28,TOR,Toronto Raptors,Tim Kempton,34,5,0,32,3.2,11.3,0.29,0.0,0.0,,3.2,11.3,0.29,0.0,0.0,,6.5,1.6,8.1,3.2,1.6,3.2,6.5,11.3,6.5,,61,113
1998,28,TOR,Toronto Raptors,Ed Stokes,26,4,0,17,3.0,9.1,0.33,0.0,0.0,,3.0,9.1,0.33,3.0,6.1,0.5,3.0,9.1,12.2,3.0,3.0,6.1,6.1,12.2,9.1,,66,102
1998,28,TOR,Toronto Raptors,Bob McCann,33,1,0,5,0.0,10.4,0.0,0.0,0.0,,0.0,10.4,0.0,0.0,0.0,,0.0,10.4,10.4,0.0,0.0,0.0,0.0,10.4,0.0,,0,112
