Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,19.0,BOS,NBA,C,10.0,0.0,35.0,8.0,15.0,0.533,0.0,0.0,,8.0,15.0,0.533,0.533,6.0,9.0,0.667,5.0,9.0,14.0,3.0,0.0,2.0,5.0,6.0,22.0
2005,20.0,BOS,NBA,C,60.0,3.0,548.0,56.0,119.0,0.471,0.0,0.0,,56.0,119.0,0.471,0.471,37.0,58.0,0.638,53.0,123.0,176.0,21.0,9.0,37.0,43.0,98.0,149.0
2006,21.0,BOS,NBA,C,68.0,40.0,1332.0,137.0,266.0,0.515,0.0,2.0,0.0,137.0,264.0,0.519,0.515,80.0,130.0,0.615,140.0,264.0,404.0,69.0,21.0,105.0,107.0,199.0,354.0
2007,22.0,BOS,NBA,C,72.0,53.0,1576.0,132.0,269.0,0.491,0.0,3.0,0.0,132.0,266.0,0.496,0.491,60.0,100.0,0.6,113.0,259.0,372.0,94.0,23.0,96.0,113.0,214.0,324.0
2008,23.0,BOS,NBA,C,78.0,78.0,1912.0,214.0,348.0,0.615,0.0,1.0,0.0,214.0,347.0,0.617,0.615,114.0,183.0,0.623,145.0,329.0,474.0,84.0,31.0,114.0,125.0,242.0,542.0
2009,24.0,BOS,NBA,C,76.0,76.0,2253.0,276.0,478.0,0.577,0.0,2.0,0.0,276.0,476.0,0.58,0.577,96.0,160.0,0.6,204.0,415.0,619.0,96.0,22.0,150.0,165.0,253.0,648.0
2010,25.0,BOS,NBA,C,78.0,78.0,2154.0,314.0,522.0,0.602,0.0,3.0,0.0,314.0,519.0,0.605,0.602,163.0,280.0,0.582,155.0,440.0,595.0,80.0,26.0,132.0,165.0,219.0,791.0
2011,26.0,TOT,NBA,C,29.0,24.0,742.0,67.0,130.0,0.515,0.0,0.0,,67.0,130.0,0.515,0.515,40.0,72.0,0.556,62.0,170.0,232.0,26.0,9.0,26.0,56.0,91.0,174.0
2011,26.0,BOS,NBA,C,12.0,7.0,313.0,32.0,59.0,0.542,0.0,0.0,,32.0,59.0,0.542,0.542,23.0,40.0,0.575,23.0,74.0,97.0,10.0,2.0,10.0,25.0,37.0,87.0
2011,26.0,OKC,NBA,C,17.0,17.0,429.0,35.0,71.0,0.493,0.0,0.0,,35.0,71.0,0.493,0.493,17.0,32.0,0.531,39.0,96.0,135.0,16.0,7.0,16.0,31.0,54.0,87.0
2012,27.0,OKC,NBA,C,65.0,65.0,1744.0,128.0,262.0,0.489,0.0,0.0,,128.0,262.0,0.489,0.489,73.0,112.0,0.652,120.0,306.0,426.0,78.0,25.0,73.0,118.0,189.0,329.0
2013,28.0,OKC,NBA,C,78.0,78.0,1954.0,143.0,313.0,0.457,0.0,1.0,0.0,143.0,312.0,0.458,0.457,44.0,72.0,0.611,110.0,356.0,466.0,111.0,43.0,83.0,109.0,227.0,330.0
2014,29.0,OKC,NBA,C,62.0,62.0,1207.0,87.0,193.0,0.451,0.0,1.0,0.0,87.0,192.0,0.453,0.451,37.0,67.0,0.552,82.0,223.0,305.0,67.0,26.0,32.0,90.0,177.0,211.0
2015,30.0,TOT,NBA,C,68.0,3.0,1148.0,102.0,227.0,0.449,0.0,1.0,0.0,102.0,226.0,0.451,0.449,42.0,83.0,0.506,91.0,229.0,320.0,51.0,16.0,42.0,95.0,162.0,246.0
2015,30.0,OKC,NBA,C,51.0,3.0,981.0,82.0,186.0,0.441,0.0,1.0,0.0,82.0,185.0,0.443,0.441,38.0,75.0,0.507,80.0,199.0,279.0,43.0,14.0,38.0,74.0,135.0,202.0
2015,30.0,CLE,NBA,C,17.0,0.0,167.0,20.0,41.0,0.488,0.0,0.0,,20.0,41.0,0.488,0.488,4.0,8.0,0.5,11.0,30.0,41.0,8.0,2.0,4.0,21.0,27.0,44.0
2016,31.0,NOP,NBA,C,37.0,5.0,542.0,40.0,75.0,0.533,0.0,0.0,,40.0,75.0,0.533,0.533,11.0,25.0,0.44,25.0,103.0,128.0,31.0,11.0,11.0,41.0,64.0,91.0
2018,33.0,CLE,NBA,C,1.0,0.0,15.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0
