Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,12,747,IND,Indiana Pacers,12,Travis Diener,PG,6-1,175,1982-03-01,US,4,Marquette
2010,12,804,IND,Indiana Pacers,17,Mike Dunleavy,SF,6-9,230,1980-09-15,US,7,Duke
2010,12,941,IND,Indiana Pacers,5,T.J. Ford,PG,6-0,165,1983-03-24,US,5,Texas
2010,12,947,IND,Indiana Pacers,10,Jeff Foster,C,6-11,236,1977-01-16,US,10,Texas State University
2010,12,1079,IND,Indiana Pacers,33,Danny Granger,SF,6-9,222,1983-04-20,US,4,"Bradley, New Mexico"
2010,12,1176,IND,Indiana Pacers,50,Tyler Hansbrough,PF,6-9,250,1985-11-03,US,R,UNC
2010,12,1245,IND,Indiana Pacers,13,Luther Head,SG,6-3,185,1982-11-26,US,4,Illinois
2010,12,1278,IND,Indiana Pacers,55,Roy Hibbert,C,7-2,270,1986-12-11,US,1,Georgetown
2010,12,1535,IND,Indiana Pacers,1,Dahntay Jones,SF,6-6,225,1980-12-27,US,6,"Rutgers University, Duke"
2010,12,1562,IND,Indiana Pacers,44,Solomon Jones,C,6-10,230,1984-07-16,US,3,South Florida
2010,12,1964,IND,Indiana Pacers,32,Josh McRoberts,C,6-10,240,1987-02-28,US,2,Duke
2010,12,2092,IND,Indiana Pacers,3,Troy Murphy,PF,6-11,245,1980-05-02,US,8,Notre Dame
2010,12,2365,IND,Indiana Pacers,22,A.J. Price,PG,6-2,181,1986-10-07,US,R,UConn
2010,12,2537,IND,Indiana Pacers,25,Brandon Rush,SG,6-6,220,1985-07-07,US,1,Kansas
2010,12,3049,IND,Indiana Pacers,2,Earl Watson,PG,6-1,195,1979-06-12,US,8,UCLA
