Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,20.0,NBA,PG,81.0,80.0,3000.0,9.9,20.8,0.48,0.3,1.2,0.22,9.6,19.5,0.49,3.4,4.3,0.79,1.7,3.8,5.4,8.8,1.1,0.3,3.5,2.1,23.4,108.0,113.0
2010,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,21.0,NBA,PG,78.0,78.0,2871.0,12.1,24.7,0.49,0.3,1.1,0.27,11.8,23.6,0.5,4.7,6.1,0.77,1.2,4.1,5.3,8.4,1.0,0.5,3.9,1.7,29.1,106.0,109.0
2011,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,22.0,NBA,PG,81.0,81.0,3026.0,12.5,28.0,0.44,2.2,6.8,0.33,10.2,21.3,0.48,8.4,9.7,0.86,1.4,4.4,5.8,10.9,1.5,0.9,4.9,2.4,35.6,113.0,103.0
2012,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,23.0,NBA,PG,39.0,39.0,1375.0,11.8,27.2,0.44,2.1,6.8,0.31,9.7,20.4,0.48,7.6,9.4,0.81,1.0,4.1,5.1,12.0,1.4,1.1,4.7,2.0,33.4,112.0,101.0
2014,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,25.0,NBA,PG,10.0,10.0,311.0,9.9,28.1,0.35,2.7,8.0,0.34,7.2,20.0,0.36,4.6,5.5,0.84,1.5,3.9,5.5,7.4,0.9,0.2,5.8,2.6,27.2,88.0,105.0
2015,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,26.0,NBA,PG,51.0,51.0,1530.0,11.4,28.2,0.4,2.6,9.2,0.28,8.9,19.1,0.46,5.1,6.3,0.81,1.2,4.3,5.4,8.5,1.2,0.5,5.4,2.1,30.6,97.0,108.0
2016,5,2512,CHI,Chicago Bulls,Derrick Rose,1988-10-04,27.0,NBA,PG,66.0,66.0,2097.0,10.7,25.1,0.43,1.1,3.6,0.29,9.6,21.5,0.45,3.4,4.3,0.79,1.1,4.3,5.4,7.4,1.1,0.3,4.2,2.0,25.8,96.0,110.0
2017,20,2512,NYK,New York Knicks,Derrick Rose,1988-10-04,28.0,NBA,PG,64.0,64.0,2082.0,11.0,23.5,0.47,0.3,1.4,0.22,10.7,22.0,0.49,5.3,6.1,0.87,1.6,4.3,5.9,6.8,1.1,0.4,3.5,2.0,27.7,108.0,115.0
2018,31,2512,TOT,Total After Trade,Derrick Rose,1988-10-04,29.0,NBA,PG,25.0,7.0,420.0,9.5,21.8,0.44,0.8,3.5,0.23,8.7,18.3,0.47,4.7,5.4,0.87,1.5,2.6,4.1,4.3,0.8,0.5,4.1,1.9,24.5,97.0,116.0
2018,6,2512,CLE,Cleveland Cavaliers,Derrick Rose,1988-10-04,29.0,NBA,PG,16.0,7.0,308.0,9.2,21.0,0.44,1.0,3.8,0.25,8.3,17.2,0.48,5.6,6.5,0.85,1.6,3.0,4.6,4.1,0.5,0.6,4.5,2.2,25.0,97.0,117.0
2018,18,2512,MIN,Minnesota Timberwolves,Derrick Rose,1988-10-04,29.0,NBA,PG,9.0,0.0,112.0,10.3,24.1,0.43,0.4,2.7,0.17,9.8,21.4,0.46,2.2,2.2,1.0,1.3,1.3,2.7,4.9,1.8,0.0,3.1,0.9,23.2,94.0,115.0
2019,18,2512,MIN,Minnesota Timberwolves,Derrick Rose,1988-10-04,30.0,NBA,PG,51.0,13.0,1392.0,12.5,25.9,0.48,1.9,5.0,0.37,10.6,20.9,0.51,4.7,5.5,0.86,1.1,3.7,4.8,7.6,1.1,0.4,2.8,2.0,31.6,114.0,117.0
2020,9,2512,DET,Detroit Pistons,Derrick Rose,1988-10-04,31.0,NBA,PG,50.0,15.0,1298.0,14.0,28.5,0.49,1.7,5.6,0.31,12.3,23.0,0.54,4.6,5.3,0.87,1.0,3.6,4.6,10.5,1.5,0.6,4.8,1.9,34.3,109.0,115.0
2021,31,2512,TOT,Total After Trade,Derrick Rose,1988-10-04,32.0,NBA,PG,25.0,3.0,588.0,10.6,24.7,0.43,1.9,5.1,0.38,8.7,19.6,0.44,5.3,6.2,0.85,0.6,4.0,4.6,9.4,2.4,0.8,4.0,2.4,28.5,105.0,111.0
2021,9,2512,DET,Detroit Pistons,Derrick Rose,1988-10-04,32.0,NBA,PG,15.0,0.0,342.0,11.4,26.5,0.43,1.9,5.6,0.33,9.5,20.9,0.46,6.1,7.2,0.84,0.9,3.3,4.2,9.1,2.6,0.6,4.2,2.4,30.7,104.0,113.0
2021,20,2512,NYK,New York Knicks,Derrick Rose,1988-10-04,32.0,NBA,PG,10.0,3.0,246.0,9.6,22.2,0.43,2.0,4.5,0.46,7.5,17.7,0.42,4.3,4.9,0.88,0.2,5.1,5.3,10.0,2.2,1.2,3.9,2.4,25.4,107.0,108.0
