Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2009,21.0,WAS,NBA,C,75.0,1143.0,17.0,0.534,0.0,0.419,12.0,18.4,15.1,3.4,1.5,5.4,11.7,20.7,,1.1,0.9,2.0,0.084,,-1.8,-1.1,-2.9,-0.3
2010,22.0,WAS,NBA,C,60.0,968.0,17.0,0.539,0.003,0.378,10.3,18.7,14.5,2.4,0.9,8.0,12.5,19.1,,0.8,1.3,2.1,0.105,,-2.0,1.2,-0.8,0.3
2011,23.0,WAS,NBA,C,79.0,2193.0,17.4,0.566,0.005,0.381,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,,2.7,2.5,5.3,0.115,,-0.7,0.4,-0.4,0.9
2012,24.0,TOT,NBA,C,61.0,1535.0,19.9,0.552,0.0,0.303,12.1,23.3,17.7,3.5,1.2,6.6,12.2,20.7,,1.9,2.2,4.1,0.127,,0.1,0.0,0.2,0.8
2012,24.0,WAS,NBA,C,41.0,1124.0,19.6,0.539,0.0,0.29,12.6,23.8,18.2,3.9,1.2,6.9,13.1,20.7,,1.2,1.6,2.8,0.12,,0.0,0.1,0.1,0.6
2012,24.0,DEN,NBA,C,20.0,411.0,20.5,0.588,0.0,0.336,10.5,21.8,16.3,2.5,1.2,5.9,9.8,21.0,,0.7,0.6,1.3,0.148,,0.5,-0.1,0.4,0.2
2013,25.0,DEN,NBA,C,79.0,1433.0,20.7,0.589,0.002,0.353,12.6,17.1,14.9,2.7,1.1,8.5,12.9,21.1,,2.7,2.2,4.9,0.163,,0.4,1.2,1.6,1.3
2014,26.0,DEN,NBA,C,5.0,79.0,10.2,0.455,0.0,0.026,13.6,9.6,11.6,4.4,0.6,6.5,17.2,25.0,,-0.1,0.1,-0.1,-0.039,,-6.3,-0.1,-6.5,-0.1
2015,27.0,TOT,NBA,C,23.0,256.0,14.4,0.567,0.0,0.418,7.3,18.9,12.9,2.0,0.4,6.1,16.1,18.9,,0.1,0.3,0.4,0.071,,-2.6,-0.2,-2.8,-0.1
2015,27.0,DEN,NBA,C,17.0,195.0,16.7,0.597,0.0,0.475,7.5,19.5,13.3,0.8,0.5,7.6,15.0,19.2,,0.2,0.2,0.4,0.109,,-1.8,0.6,-1.2,0.0
2015,27.0,PHI,NBA,C,6.0,61.0,6.8,0.455,0.0,0.222,6.8,16.8,11.6,5.8,0.0,1.3,20.2,17.7,,-0.1,0.0,-0.1,-0.052,,-5.0,-2.7,-7.7,-0.1
2016,28.0,DAL,NBA,C,34.0,370.0,19.9,0.574,0.007,0.269,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,,0.6,0.5,1.1,0.146,,-0.2,-0.2,-0.3,0.1
2017,29.0,GSW,NBA,C,77.0,739.0,25.2,0.642,0.009,0.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,,2.0,1.5,3.5,0.225,,1.0,0.2,1.2,0.6
2018,30.0,GSW,NBA,C,65.0,615.0,22.3,0.641,0.027,0.237,11.5,18.7,15.4,8.0,1.6,7.3,10.0,19.2,,1.7,1.1,2.7,0.212,,0.3,1.2,1.5,0.5
2019,31.0,LAL,NBA,C,75.0,1671.0,21.8,0.634,0.019,0.237,12.3,22.5,17.5,4.8,1.3,7.3,13.2,20.2,,3.0,2.9,5.9,0.171,,0.3,1.2,1.4,1.4
2020,32.0,LAL,NBA,C,68.0,1130.0,19.4,0.652,0.02,0.268,12.2,25.4,18.9,4.6,1.5,7.5,13.9,14.8,,2.2,2.4,4.7,0.198,,-0.6,2.1,1.5,1.0
2021,33.0,CLE,NBA,C,12.0,207.0,18.5,0.503,0.111,0.289,13.2,29.5,21.1,13.1,1.7,6.1,12.1,24.3,,0.0,0.5,0.5,0.122,,-1.4,1.0,-0.4,0.1
