Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1994,5,107,CHI,Chicago Bulls,10,B.J. Armstrong,PG,6-2,175,"September 9, 1967",US,4,Iowa
1994,5,270,CHI,Chicago Bulls,44,Corie Blount,PF,6-9,240,"January 4, 1969",US,R,Cincinnati
1994,5,495,CHI,Chicago Bulls,24,Bill Cartwright,C,7-1,245,"July 30, 1957",US,13,San Francisco
1994,5,864,CHI,Chicago Bulls,3,Jo Jo English,SG,6-4,195,"February 4, 1970",DE,1,South Carolina
1994,5,1083,CHI,Chicago Bulls,54,Horace Grant,PF,6-10,215,"July 4, 1965",US,6,Clemson
1994,5,1480,CHI,Chicago Bulls,8,Dave Johnson,SG,6-7,210,"November 16, 1970",US,1,Syracuse
1994,5,1599,CHI,Chicago Bulls,25,Steve Kerr,PG,6-3,175,"September 27, 1965",LB,5,Arizona
1994,5,1625,CHI,Chicago Bulls,21,Stacey King,C,6-11,230,"January 29, 1967",US,4,Oklahoma
1994,5,1662,CHI,Chicago Bulls,7,Toni Kukoc,SF,6-10,192,"September 18, 1968",HR,R,
1994,5,1773,CHI,Chicago Bulls,13,Luc Longley,C,7-2,265,"January 19, 1969",AU,2,New Mexico
1994,5,2101,CHI,Chicago Bulls,20,Pete Myers,SG,6-6,180,"September 15, 1963",US,5,Little Rock
1994,5,2268,CHI,Chicago Bulls,5,John Paxson,PG,6-2,185,"September 29, 1960",US,10,Notre Dame
1994,5,2285,CHI,Chicago Bulls,32,Will Perdue,C,7-0,240,"August 29, 1965",US,5,Vanderbilt
1994,5,2316,CHI,Chicago Bulls,33,Scottie Pippen,SF,6-8,210,"September 25, 1965",US,6,University of Central Arkansas
1994,5,3071,CHI,Chicago Bulls,34,Bill Wennington,C,7-0,245,"April 26, 1963",CA,6,St. John's
1994,5,3180,CHI,Chicago Bulls,42,Scott Williams,C,6-10,230,"March 21, 1968",US,3,UNC
