Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982.0,11.0,1712,HOU,Houston Rockets,Allen Leavell,24.0,3.0,93.0,12.7,0.44,0.02,0.04,1.0,4.6,2.7,20.4,2.4,0.6,9.5,25.1,0.0,0.1,0.0,0.01,-1.1,0.7,-0.4,0.0
1982.0,11.0,3190,HOU,Houston Rockets,Bill Willoughby,24.0,2.0,17.0,14.9,0.69,0.0,1.0,11.1,24.9,17.6,8.6,0.0,0.0,25.8,10.1,0.0,0.0,0.1,0.15,0.7,-0.1,0.6,0.0
1982.0,11.0,2262,HOU,Houston Rockets,Billy Paultz,33.0,3.0,34.0,4.5,0.34,0.0,0.33,5.6,6.2,5.9,4.5,0.0,3.3,8.8,14.7,-0.1,0.0,0.0,-0.06,-5.0,-0.9,-5.9,0.0
1982.0,11.0,1000,HOU,Houston Rockets,Calvin Garrett,25.0,1.0,1.0,-34.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,-0.98,-25.6,-16.1,-41.7,0.0
1982.0,11.0,2081,HOU,Houston Rockets,Calvin Murphy,33.0,3.0,57.0,2.0,0.33,0.14,0.36,3.3,1.9,2.6,10.7,1.0,0.0,13.6,22.9,-0.2,0.0,-0.2,-0.13,-7.5,-2.8,-10.4,-0.1
1982.0,11.0,1232,HOU,Houston Rockets,Elvin Hayes,36.0,3.0,124.0,10.4,0.37,0.0,0.3,5.3,19.6,12.1,4.0,0.9,4.5,9.6,22.3,-0.2,0.2,-0.1,-0.02,-3.4,0.7,-2.7,0.0
,,2200,,,Jawann Oldham,,,,,,,,,,,,,,,,,,,,,,,
1982.0,11.0,2731,HOU,Houston Rockets,Larry Spriggs,22.0,2.0,9.0,27.2,0.68,0.0,0.25,0.0,11.8,5.6,54.2,0.0,0.0,0.0,21.8,0.1,0.0,0.1,0.33,5.7,5.8,11.5,0.0
,,1551,,,Major Jones,,,,,,,,,,,,,,,,,,,,,,,
1982.0,11.0,802,HOU,Houston Rockets,Mike Dunleavy,27.0,3.0,66.0,12.9,0.47,0.18,0.27,0.0,4.8,2.3,22.5,1.7,0.0,3.9,17.2,0.1,0.0,0.1,0.1,-1.1,1.0,-0.2,0.0
1982.0,11.0,1823,HOU,Houston Rockets,Moses Malone,26.0,3.0,136.0,24.3,0.49,0.0,0.22,19.5,17.9,18.8,13.9,0.8,0.8,7.5,25.9,0.4,0.2,0.5,0.18,7.8,-1.8,6.0,0.3
1982.0,11.0,2423,HOU,Houston Rockets,Robert Reid,26.0,3.0,115.0,17.6,0.51,0.0,0.16,7.4,15.7,11.3,12.8,2.4,1.0,0.0,12.8,0.3,0.2,0.4,0.18,2.2,2.9,5.1,0.2
1982.0,11.0,1256,HOU,Houston Rockets,Tom Henderson,30.0,3.0,68.0,7.1,0.39,0.0,0.25,7.0,4.7,5.9,19.8,0.0,0.0,18.4,14.1,0.0,0.0,0.0,-0.02,-2.7,-2.3,-5.1,-0.1
