SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,22,ORL,Dwight Howard,24,82,82,34.7,6.2,10.2,0.61,0.0,0.1,0.0,6.2,10.1,0.62,0.61,5.9,10.0,0.59,3.5,9.7,13.2,1.8,0.9,2.8,3.3,3.5,18.3
2010,22,ORL,Rashard Lewis,30,72,72,32.9,4.9,11.2,0.44,2.3,5.9,0.4,2.5,5.3,0.48,0.54,2.0,2.5,0.81,0.9,3.6,4.4,1.5,1.1,0.4,1.5,2.5,14.1
2010,22,ORL,Vince Carter,33,75,74,30.8,5.8,13.5,0.43,1.6,4.3,0.37,4.2,9.2,0.46,0.49,3.4,4.1,0.84,0.4,3.5,3.9,3.1,0.7,0.2,1.4,2.5,16.6
2010,22,ORL,Jameer Nelson,27,65,64,28.6,4.9,10.9,0.45,1.3,3.5,0.38,3.6,7.4,0.48,0.51,1.5,1.8,0.84,0.4,2.6,3.0,5.4,0.7,0.0,2.1,2.3,12.6
2010,22,ORL,Matt Barnes,29,81,58,25.9,3.3,6.9,0.49,0.8,2.6,0.32,2.5,4.3,0.59,0.55,1.3,1.8,0.74,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8
2010,22,ORL,Mickael Pietrus,27,75,24,22.5,3.1,7.2,0.43,1.5,4.1,0.38,1.6,3.1,0.5,0.54,0.9,1.5,0.63,0.5,2.3,2.9,0.7,0.7,0.4,0.9,1.8,8.7
2010,22,ORL,J.J. Redick,25,82,9,22.0,3.0,6.7,0.44,1.4,3.3,0.4,1.6,3.4,0.47,0.54,2.3,2.7,0.86,0.2,1.7,1.9,1.9,0.3,0.0,0.8,1.4,9.6
2010,22,ORL,Jason Williams,34,82,18,20.8,2.3,5.2,0.44,1.0,2.7,0.38,1.3,2.5,0.51,0.54,0.4,0.5,0.76,0.1,1.5,1.5,3.6,0.6,0.0,1.1,0.8,6.0
2010,22,ORL,Ryan Anderson,21,63,6,14.5,2.7,6.2,0.44,1.2,3.3,0.37,1.4,2.8,0.51,0.54,1.1,1.3,0.87,1.1,2.1,3.2,0.6,0.4,0.2,0.9,1.3,7.7
2010,22,ORL,Marcin Gortat,25,81,0,13.4,1.5,2.8,0.53,0.0,0.0,0.0,1.5,2.8,0.54,0.53,0.6,0.9,0.68,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6
2010,22,ORL,Anthony Johnson,35,31,0,13.1,1.6,3.6,0.44,0.4,1.3,0.33,1.2,2.3,0.5,0.5,0.6,0.6,0.95,0.3,1.3,1.5,2.0,0.4,0.0,0.8,1.0,4.2
2010,22,ORL,Brandon Bass,24,50,3,13.0,2.4,4.7,0.51,0.0,0.0,,2.4,4.7,0.51,0.51,1.0,1.3,0.82,1.1,1.5,2.5,0.4,0.2,0.5,0.6,1.4,5.8
