Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,10.0,482,GSW,Golden State Warriors,22.0,NBA,C,82,,35.6,7.5,15.3,0.491,0.0,0.0,0.0,7.5,15.3,0.492,0.491,3.8,5.4,0.716,3.3,5.9,9.3,1.4,0.6,1.5,3.0,3.8,18.9
1982,10.0,482,GSW,Golden State Warriors,23.0,NBA,C,76,75.0,34.6,6.9,13.4,0.519,0.0,0.0,0.0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0
1983,10.0,482,GSW,Golden State Warriors,24.0,NBA,C,79,79.0,37.8,9.9,19.4,0.513,0.0,0.0,0.0,9.9,19.3,0.514,0.513,4.3,5.9,0.719,2.8,5.9,8.7,2.1,1.4,2.0,3.6,3.3,24.1
1984,10.0,482,GSW,Golden State Warriors,25.0,NBA,C,80,80.0,37.0,8.3,17.4,0.477,0.0,0.0,0.0,8.3,17.4,0.477,0.477,3.9,5.4,0.723,2.9,5.0,8.0,2.5,1.3,1.8,3.4,3.1,20.5
1986,10.0,482,GSW,Golden State Warriors,27.0,NBA,C,79,79.0,35.5,8.2,17.8,0.463,0.0,0.0,0.0,8.2,17.7,0.464,0.463,4.8,6.3,0.752,2.4,6.0,8.5,2.2,1.3,1.8,3.5,3.5,21.2
1987,10.0,482,GSW,Golden State Warriors,28.0,NBA,C,81,81.0,33.6,8.5,18.0,0.472,0.0,0.0,,8.5,18.0,0.472,0.472,4.2,5.3,0.787,2.1,5.1,7.3,2.6,1.1,1.5,2.8,3.1,21.2
1988,31.0,482,TOT,Total After Trade,29.0,NBA,C,77,30.0,26.0,5.2,12.0,0.435,0.0,0.0,0.0,5.2,12.0,0.436,0.435,2.2,2.9,0.764,1.7,4.6,6.4,1.5,0.6,1.4,2.1,2.5,12.7
1988,10.0,482,GSW,Golden State Warriors,29.0,NBA,C,14,14.0,29.1,5.6,14.9,0.378,0.0,0.1,0.0,5.6,14.9,0.38,0.378,4.2,5.3,0.797,1.5,5.1,6.6,1.4,0.9,1.8,3.1,3.3,15.5
1988,11.0,482,HOU,Houston Rockets,29.0,NBA,C,63,16.0,25.3,5.1,11.3,0.452,0.0,0.0,0.0,5.1,11.3,0.452,0.452,1.8,2.4,0.748,1.7,4.5,6.3,1.5,0.6,1.3,1.9,2.4,12.0
1989,3.0,482,NJN,New Jersey Nets,30.0,NBA,C,64,62.0,31.2,5.7,12.7,0.448,0.0,0.0,,5.7,12.7,0.448,0.448,2.8,3.4,0.8,1.8,5.5,7.4,1.6,1.1,1.3,2.2,3.0,14.1
1990,31.0,482,TOT,Total After Trade,31.0,NBA,C,76,47.0,22.6,4.1,10.0,0.411,0.0,0.0,0.0,4.1,10.0,0.412,0.411,1.8,2.3,0.774,1.8,4.1,5.8,1.3,0.6,1.5,1.9,2.5,10.0
1990,3.0,482,NJN,New Jersey Nets,31.0,NBA,C,46,20.0,21.8,3.5,8.8,0.393,0.0,0.0,0.0,3.5,8.8,0.395,0.393,1.8,2.3,0.794,1.8,3.7,5.4,0.9,0.4,1.2,1.4,2.7,8.8
1990,8.0,482,DEN,Denver Nuggets,31.0,NBA,C,30,27.0,24.0,5.1,11.8,0.432,0.0,0.0,,5.1,11.8,0.432,0.432,1.7,2.3,0.743,1.7,4.7,6.4,1.8,0.9,2.0,2.6,2.3,11.9
1991,24.0,482,PHO,Phoenix Suns,32.0,NBA,C,11,0.0,8.7,1.2,3.3,0.361,0.0,0.0,,1.2,3.3,0.361,0.361,1.0,1.1,0.917,0.3,1.9,2.2,1.0,0.1,0.7,1.1,1.6,3.4
