Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1980,26,2490,KCK,Kansas City Kings,Bill Robinzine,27,81,,1917,8.8,17.5,0.5,0.0,0.0,0.5,8.8,17.5,0.5,4.9,6.6,0.73,4.5,8.3,12.8,1.5,2.6,0.6,3.6,7.5,22.4,105,98
1980,26,1943,KCK,Kansas City Kings,Billy McKinney,24,76,,1333,7.2,16.0,0.45,0.0,0.3,0.1,7.2,15.7,0.46,3.7,4.6,0.8,0.7,2.3,3.0,8.7,2.0,0.2,3.1,3.0,18.1,104,104
1980,26,1133,KCK,Kansas City Kings,Ernie Grunfeld,24,80,,1397,6.2,14.0,0.44,0.0,0.1,0.5,6.2,13.9,0.44,3.4,4.4,0.77,2.9,4.8,7.7,3.6,1.9,0.3,2.7,5.0,15.8,101,102
1980,26,1022,KCK,Kansas City Kings,Gus Gerard,26,73,,869,8.5,18.6,0.46,0.1,0.2,0.33,8.5,18.5,0.46,3.5,5.4,0.66,4.1,5.4,9.5,2.3,2.2,1.4,2.6,5.1,20.6,101,100
1980,26,855,KCK,Kansas City Kings,Len Elmore,27,58,,915,5.3,12.3,0.43,0.0,0.0,,5.3,12.3,0.43,2.6,3.8,0.69,3.8,9.3,13.1,3.3,2.1,2.0,3.4,7.8,13.2,93,97
1980,26,2412,KCK,Kansas City Kings,Marlon Redmond,24,24,,298,9.2,21.5,0.43,0.0,1.4,0.0,9.2,20.1,0.46,3.7,5.3,0.71,2.8,5.3,8.1,3.0,0.6,1.4,3.0,4.2,22.2,96,104
1980,26,1111,KCK,Kansas City Kings,Mike Green,28,21,,459,7.0,16.1,0.43,0.0,0.2,0.0,7.0,15.9,0.44,2.4,4.3,0.57,3.5,7.9,11.4,2.8,1.3,2.1,3.6,5.6,16.4,90,100
1980,26,247,KCK,Kansas City Kings,Otis Birdsong,24,82,,2885,12.6,24.9,0.5,0.2,0.6,0.28,12.4,24.3,0.51,4.6,6.6,0.69,2.7,2.6,5.3,3.3,2.2,0.4,2.9,3.6,30.0,108,103
1980,26,936,KCK,Kansas City Kings,Phil Ford,23,82,,2621,8.7,18.8,0.46,0.1,0.4,0.17,8.6,18.4,0.47,6.1,7.5,0.82,0.5,2.5,3.1,10.8,2.4,0.1,5.0,3.7,23.6,104,103
1980,26,1622,KCK,Kansas City Kings,Reggie King,22,82,,2052,5.8,11.3,0.52,0.0,0.0,0.0,5.8,11.3,0.52,3.6,5.0,0.73,4.2,8.7,12.8,2.4,1.6,0.7,2.3,5.2,15.3,113,100
1980,26,1675,KCK,Kansas City Kings,Sam Lacey,31,81,,2412,5.8,13.1,0.45,0.0,0.0,0.0,5.8,13.0,0.45,2.6,3.6,0.74,3.3,9.1,12.4,8.9,2.1,2.1,4.1,5.9,14.3,100,97
1980,26,3059,KCK,Kansas City Kings,Scott Wedman,27,68,,2347,11.3,22.0,0.51,0.1,0.4,0.32,11.1,21.6,0.52,2.9,3.6,0.8,2.3,5.4,7.6,2.9,1.7,0.9,2.2,4.6,25.6,109,102
1980,26,635,KCK,Kansas City Kings,Terry Crosby,23,4,,28,3.3,6.6,0.5,0.0,0.0,,3.3,6.6,0.5,3.3,3.3,1.0,0.0,1.7,1.7,11.6,0.0,0.0,8.3,6.6,10.0,81,109
1980,26,427,KCK,Kansas City Kings,Tom Burleson,27,37,,272,6.2,17.8,0.35,0.0,0.5,0.0,6.2,17.3,0.36,3.9,6.8,0.57,3.9,8.4,12.3,3.4,1.4,2.2,4.3,8.4,16.2,82,99
