Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,14.0,2387,LAL,Los Angeles Lakers,23.0,NBA,PF,64.0,43.0,1131.0,4.9,9.4,0.52,0.0,0.0,0.0,4.9,9.3,0.52,2.4,4.8,0.5,4.8,9.6,14.3,2.3,2.5,3.1,3.2,6.9,12.1,,101.0,100.0
1983,14.0,2387,LAL,Los Angeles Lakers,24.0,NBA,PF,78.0,77.0,1806.0,6.0,10.6,0.57,0.0,0.1,0.0,6.0,10.5,0.57,2.9,4.2,0.69,4.2,9.4,13.6,2.3,2.7,1.6,3.7,6.0,15.0,,106.0,101.0
1984,14.0,2387,LAL,Los Angeles Lakers,25.0,NBA,PF,47.0,31.0,743.0,3.9,7.0,0.56,0.0,0.0,,3.9,7.0,0.56,2.6,4.1,0.64,5.1,11.5,16.6,2.1,1.9,0.9,3.5,6.7,10.5,,104.0,103.0
1985,14.0,2387,LAL,Los Angeles Lakers,26.0,NBA,PF,82.0,46.0,1617.0,5.2,9.4,0.55,0.0,0.0,,5.2,9.4,0.55,2.0,3.0,0.66,4.7,10.5,15.2,2.0,2.4,1.4,2.8,6.1,12.4,,110.0,102.0
1986,14.0,2387,LAL,Los Angeles Lakers,27.0,NBA,PF,74.0,74.0,1573.0,4.8,8.0,0.6,0.0,0.0,,4.8,8.0,0.6,2.6,3.6,0.72,4.6,10.7,15.4,2.0,2.0,1.0,2.9,5.9,12.1,,114.0,102.0
1987,14.0,2387,LAL,Los Angeles Lakers,28.0,NBA,PF,78.0,10.0,1514.0,5.1,9.8,0.52,0.0,0.0,,5.1,9.8,0.52,3.7,4.9,0.76,5.0,9.2,14.1,2.0,2.3,1.3,3.2,6.3,13.9,,110.0,103.0
1988,14.0,2387,LAL,Los Angeles Lakers,29.0,NBA,PF,70.0,20.0,845.0,5.8,10.7,0.55,0.0,0.0,,5.8,10.7,0.55,4.2,5.3,0.78,5.9,9.5,15.4,3.1,2.2,0.7,3.4,5.9,15.9,,116.0,104.0
1989,,2387,CHH,None,30.0,NBA,PF,75.0,75.0,2233.0,7.0,13.4,0.52,0.0,0.1,0.0,7.0,13.4,0.52,3.9,5.3,0.73,5.8,9.3,15.1,3.4,2.1,1.2,3.2,4.5,17.8,,110.0,108.0
1990,31.0,2387,TOT,Total After Trade,31.0,NBA,PF,74.0,61.0,1904.0,4.8,9.4,0.51,0.0,0.1,0.0,4.8,9.3,0.51,2.1,3.2,0.65,3.9,9.3,13.2,3.4,2.5,0.9,2.6,5.2,11.6,,106.0,103.0
1990,,2387,CHH,None,31.0,NBA,PF,16.0,16.0,448.0,6.3,12.7,0.5,0.0,0.1,0.0,6.3,12.6,0.5,3.3,6.0,0.55,5.2,7.9,13.1,3.1,3.5,1.1,3.2,4.9,16.0,,102.0,105.0
1990,24.0,2387,PHO,Phoenix Suns,31.0,NBA,PF,58.0,45.0,1456.0,4.3,8.4,0.51,0.0,0.1,0.0,4.3,8.4,0.52,1.7,2.4,0.72,3.5,9.7,13.3,3.5,2.2,0.9,2.5,5.3,10.3,,109.0,103.0
1991,24.0,2387,PHO,Phoenix Suns,32.0,NBA,PF,62.0,17.0,900.0,4.4,8.8,0.5,0.0,0.1,0.0,4.4,8.7,0.5,3.2,4.5,0.71,4.1,10.0,14.0,3.4,1.3,0.6,2.4,5.6,11.9,,113.0,105.0
1992,24.0,2387,PHO,Phoenix Suns,33.0,NBA,PF,28.0,5.0,381.0,4.8,10.4,0.46,0.0,0.0,,4.8,10.4,0.46,1.8,2.3,0.78,2.9,10.5,13.4,4.7,1.5,1.8,3.2,5.8,11.4,,99.0,103.0
1993,31.0,2387,TOT,Total After Trade,34.0,NBA,PF,72.0,1.0,822.0,3.9,7.5,0.52,0.0,0.1,0.0,3.9,7.4,0.53,2.5,3.8,0.66,4.5,8.7,13.2,3.1,2.5,1.0,2.4,7.1,10.3,,110.0,106.0
1993,24.0,2387,PHO,Phoenix Suns,34.0,NBA,PF,5.0,0.0,41.0,4.7,8.2,0.57,0.0,0.0,,4.7,8.2,0.57,1.2,2.3,0.5,2.3,4.7,7.0,1.2,3.5,0.0,7.0,3.5,10.6,,69.0,105.0
1993,26.0,2387,SAC,Sacramento Kings,34.0,NBA,PF,67.0,1.0,781.0,3.8,7.4,0.52,0.0,0.1,0.0,3.8,7.3,0.52,2.6,3.8,0.67,4.6,8.9,13.5,3.2,2.4,1.1,2.2,7.3,10.2,,113.0,106.0
1994,14.0,2387,LAL,Los Angeles Lakers,35.0,NBA,PF,50.0,1.0,635.0,4.7,9.0,0.52,0.0,0.1,0.0,4.7,8.9,0.52,3.6,5.6,0.65,6.7,8.3,15.0,2.5,1.7,1.8,2.1,7.0,13.0,,119.0,107.0
1995,14.0,2387,LAL,Los Angeles Lakers,36.0,NBA,PF,26.0,1.0,195.0,4.7,9.1,0.51,0.0,0.0,,4.7,9.1,0.51,2.1,3.1,0.67,2.6,6.2,8.8,4.1,0.8,2.3,2.1,9.1,11.4,,111.0,110.0
