Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,23.0,CHI,NBA,PG,76.0,66.0,2706.0,4.2,10.9,0.386,1.9,4.9,0.39,2.3,6.0,0.383,1.8,2.2,0.804,0.6,2.9,3.4,6.9,1.3,0.3,2.7,3.7,12.2
2005,24.0,CHI,NBA,PG,77.0,77.0,2800.0,5.7,14.4,0.397,1.9,5.2,0.355,3.9,9.2,0.42,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.1,15.5
2006,25.0,CHI,NBA,PG,81.0,81.0,2955.0,5.5,13.1,0.418,1.5,4.2,0.37,4.0,9.0,0.441,3.1,3.8,0.815,0.4,3.2,3.5,6.3,1.1,0.3,2.3,3.1,15.6
2007,26.0,CHI,NBA,PG,80.0,80.0,2839.0,6.0,13.5,0.448,1.8,4.3,0.415,4.2,9.2,0.463,3.0,3.6,0.835,0.4,3.1,3.5,6.3,1.3,0.3,2.4,3.5,16.8
2008,27.0,CHI,NBA,PG,75.0,72.0,2380.0,5.0,12.1,0.414,1.3,3.6,0.35,3.7,8.4,0.442,1.8,2.1,0.831,0.4,3.3,3.7,6.8,1.3,0.3,2.4,3.4,13.0
2009,28.0,CHI,NBA,SG,51.0,4.0,1339.0,4.9,11.3,0.437,1.9,4.5,0.408,3.1,6.7,0.456,1.8,2.3,0.791,0.4,2.9,3.3,5.3,1.8,0.5,2.3,3.4,13.5
2010,29.0,CHI,NBA,SG,74.0,53.0,2481.0,4.5,10.9,0.409,1.5,4.1,0.371,3.0,6.9,0.431,1.2,1.6,0.752,0.3,3.4,3.8,4.8,1.2,0.3,1.6,3.0,11.7
2011,30.0,TOT,NBA,"PG,SG",72.0,51.0,2157.0,4.6,10.4,0.446,1.3,3.1,0.399,3.4,7.3,0.467,1.8,2.1,0.841,0.4,2.7,3.0,4.8,1.3,0.3,2.0,3.1,12.3
2011,30.0,WAS,NBA,SG,48.0,29.0,1471.0,4.8,10.7,0.452,1.1,2.7,0.384,3.8,8.0,0.475,2.3,2.6,0.876,0.3,2.8,3.2,5.1,1.4,0.2,2.1,2.9,13.0
2011,30.0,ATL,NBA,PG,24.0,22.0,686.0,4.2,9.7,0.432,1.7,4.0,0.421,2.5,5.7,0.44,0.7,1.1,0.667,0.4,2.4,2.8,4.1,1.0,0.4,1.9,3.5,10.8
2012,31.0,ATL,NBA,SG,48.0,31.0,1237.0,3.6,8.6,0.414,1.4,4.0,0.346,2.2,4.6,0.472,0.7,0.9,0.781,0.3,2.6,2.9,3.8,1.1,0.3,1.7,2.9,9.2
2013,32.0,CHI,NBA,PG,60.0,60.0,1764.0,3.2,8.6,0.377,1.4,3.7,0.39,1.8,4.9,0.367,1.4,2.0,0.714,0.3,2.9,3.2,6.4,1.3,0.5,2.0,3.9,9.4
2014,33.0,CHI,NBA,PG,73.0,61.0,2116.0,4.1,10.5,0.393,1.4,4.1,0.351,2.7,6.4,0.419,1.6,2.1,0.76,0.5,2.7,3.3,4.9,1.4,0.4,2.0,3.5,11.3
2015,34.0,CHI,NBA,SG,66.0,22.0,1610.0,3.2,8.5,0.373,1.3,3.8,0.345,1.9,4.8,0.394,0.8,1.1,0.7,0.4,2.3,2.7,3.3,1.0,0.3,1.6,3.2,8.4
2016,35.0,TOT,NBA,PG,46.0,7.0,631.0,2.8,7.4,0.38,1.4,3.5,0.387,1.4,3.8,0.373,0.9,0.9,0.938,0.5,3.5,4.0,4.2,0.9,0.1,1.7,3.7,7.8
2016,35.0,CHI,NBA,PG,35.0,7.0,555.0,3.0,7.7,0.398,1.5,3.6,0.411,1.6,4.0,0.387,1.0,1.0,0.938,0.5,3.3,3.8,3.8,0.8,0.1,1.8,4.1,8.6
2016,35.0,ATL,NBA,PG,11.0,0.0,76.0,0.9,5.2,0.182,0.5,2.8,0.167,0.5,2.4,0.2,0.0,0.0,,0.5,5.2,5.7,6.6,0.9,0.5,1.4,0.5,2.4
