Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,7,1557,DAL,Dallas Mavericks,Popeye Jones,"June 17, 1970",23.0,NBA,PF,81.0,47.0,1773.0,5.6,11.7,0.48,0.0,0.0,0.0,5.6,11.6,0.48,2.2,3.1,0.73,8.6,8.8,17.3,2.8,1.7,0.9,2.7,7.0,13.4,,111.0,108.0
1995,7,1557,DAL,Dallas Mavericks,Popeye Jones,"June 17, 1970",24.0,NBA,PF,80.0,80.0,2385.0,7.9,17.8,0.44,0.0,0.3,0.08,7.9,17.6,0.45,1.7,2.6,0.64,7.0,10.9,17.9,3.5,0.7,0.6,2.6,5.7,17.5,,105.0,109.0
1996,7,1557,DAL,Dallas Mavericks,Popeye Jones,"June 17, 1970",25.0,NBA,PF,68.0,68.0,2322.0,7.1,15.9,0.45,0.3,0.8,0.36,6.8,15.0,0.45,2.2,2.9,0.77,5.6,10.3,16.0,2.9,1.2,0.6,2.4,5.7,16.7,,107.0,109.0
1997,28,1557,TOR,Toronto Raptors,Popeye Jones,"June 17, 1970",26.0,NBA,PF,79.0,61.0,2421.0,5.6,11.8,0.48,0.0,0.3,0.08,5.6,11.5,0.49,2.2,2.6,0.82,5.9,9.0,14.9,1.8,1.3,0.9,2.5,5.9,13.5,,108.0,108.0
1998,28,1557,TOR,Toronto Raptors,Popeye Jones,"June 17, 1970",27.0,NBA,PF,14.0,4.0,352.0,7.7,18.7,0.41,0.3,0.4,0.67,7.4,18.3,0.4,2.1,2.8,0.74,7.4,7.7,15.0,2.7,1.5,0.4,2.4,5.7,17.7,,101.0,111.0
1999,2,1557,BOS,Boston Celtics,Popeye Jones,"June 17, 1970",28.0,NBA,PF,18.0,2.0,206.0,5.1,13.0,0.39,0.0,0.3,0.0,5.1,12.7,0.4,3.6,4.3,0.82,7.1,6.1,13.2,3.8,1.3,0.0,1.8,7.9,13.8,,111.0,105.0
2001,30,1557,WAS,Washington Wizards,Popeye Jones,"June 17, 1970",30.0,NBA,PF,45.0,1.0,638.0,4.9,12.4,0.39,0.1,0.5,0.17,4.8,11.9,0.4,3.3,4.5,0.74,6.7,11.1,17.9,2.5,1.5,0.6,1.7,7.7,13.2,,108.0,105.0
2002,30,1557,WAS,Washington Wizards,Popeye Jones,"June 17, 1970",31.0,NBA,PF,79.0,40.0,1920.0,6.3,14.4,0.44,0.1,0.3,0.36,6.2,14.1,0.44,3.0,3.7,0.82,6.6,9.8,16.4,3.6,1.4,0.5,2.5,5.9,15.7,,108.0,105.0
2003,7,1557,DAL,Dallas Mavericks,Popeye Jones,"June 17, 1970",32.0,NBA,PF,26.0,0.0,222.0,5.6,14.5,0.39,0.0,0.0,,5.6,14.5,0.39,1.2,2.6,0.46,6.8,7.0,13.8,1.9,1.2,0.2,3.5,7.2,12.4,,88.0,104.0
2004,10,1557,GSW,Golden State Warriors,Popeye Jones,"June 17, 1970",33.0,NBA,PF,5.0,0.0,10.0,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,0.0,0.0,0.0,,5.3,0.0,5.3,0.0,0.0,0.0,0.0,10.7,0.0,,35.0,113.0
