PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Donovan Mitchell,22,5,5,193,9.1,28.2,0.321,2.8,10.8,0.256,6.3,17.4,0.36200000000000004,6.1,8.3,0.727,1.8,4.5,6.3,4.0,2.0,0.3,5.3,3.8,27.0,,82,111
Ricky Rubio,28,5,5,168,8.1,19.1,0.424,1.2,5.8,0.2,7.0,13.3,0.522,4.9,5.8,0.85,0.9,3.8,4.6,12.5,3.5,0.3,4.3,4.1,22.3,,106,108
Rudy Gobert,26,5,5,152,6.1,10.2,0.594,0.0,0.0,,6.1,10.2,0.594,5.8,7.4,0.7829999999999999,7.4,9.0,16.3,2.2,1.0,4.2,2.9,5.1,17.9,,126,105
Joe Ingles,31,5,5,151,3.9,11.9,0.324,2.6,9.3,0.276,1.3,2.6,0.5,0.0,0.0,,1.0,6.8,7.7,8.1,3.5,0.0,2.6,4.5,10.3,,94,106
Royce O'Neale,25,5,0,137,7.5,16.0,0.467,2.8,8.2,0.348,4.6,7.8,0.591,1.1,1.4,0.75,0.7,7.5,8.2,2.8,0.7,0.7,3.6,5.3,18.8,,96,112
Jae Crowder,28,5,3,130,6.4,17.2,0.37,3.4,11.2,0.3,3.0,6.0,0.5,5.2,7.1,0.737,1.5,9.4,10.9,1.5,1.9,0.0,0.4,2.6,21.3,,113,109
Derrick Favors,27,5,2,103,10.9,17.0,0.639,0.0,1.4,0.0,10.9,15.6,0.6970000000000001,6.1,9.0,0.684,7.1,10.4,17.5,1.9,1.9,4.3,2.4,5.7,27.9,,129,102
Georges Niang,25,5,0,55,8.0,19.5,0.409,3.5,11.5,0.308,4.4,8.0,0.556,0.0,0.0,,0.0,12.4,12.4,4.4,0.9,0.9,1.8,4.4,19.5,,99,108
Thabo Sefolosha,34,4,0,42,2.3,16.2,0.14300000000000002,1.2,9.3,0.125,1.2,7.0,0.16699999999999998,0.0,0.0,,1.2,8.1,9.3,2.3,0.0,0.0,1.2,3.5,5.8,,48,114
Kyle Korver,37,4,0,30,4.9,13.0,0.375,3.2,9.7,0.33299999999999996,1.6,3.2,0.5,3.2,4.9,0.667,1.6,6.5,8.1,0.0,0.0,0.0,1.6,9.7,16.2,,102,115
Raul Neto,26,3,0,20,2.4,14.6,0.16699999999999998,0.0,2.4,0.0,2.4,12.2,0.2,0.0,0.0,,0.0,7.3,7.3,2.4,0.0,0.0,0.0,4.9,4.9,,47,114
Grayson Allen,23,2,0,14,7.0,24.3,0.28600000000000003,0.0,10.4,0.0,7.0,13.9,0.5,17.4,24.3,0.7140000000000001,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,31.3,,100,117
Ekpe Udoh,31,2,0,6,0.0,8.1,0.0,0.0,0.0,,0.0,8.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
