Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2007,21.0,ORL,NBA,C,4.0,4.0,167.0,7.7,14.1,0.548,0.0,0.0,,7.7,14.1,0.548,5.0,11.1,0.455,5.4,14.5,19.8,2.4,0.7,1.3,5.7,4.4,20.5,,94.0,108.0
2008,22.0,ORL,NBA,C,10.0,10.0,421.0,9.4,16.2,0.581,0.0,0.0,,9.4,16.2,0.581,5.9,10.8,0.542,7.8,12.8,20.6,1.2,1.0,4.4,4.2,5.0,24.6,,113.0,102.0
2009,23.0,ORL,NBA,C,23.0,23.0,903.0,9.6,16.0,0.601,0.0,0.1,0.0,9.6,15.9,0.605,8.6,13.6,0.636,5.9,15.1,21.0,2.6,1.2,3.6,4.0,6.1,27.8,,119.0,98.0
2010,24.0,ORL,NBA,C,14.0,14.0,497.0,9.6,15.6,0.614,0.0,0.0,,9.6,15.6,0.614,9.2,17.6,0.519,4.2,13.1,17.3,2.1,1.2,5.5,5.7,6.6,28.4,,106.0,93.0
2011,25.0,ORL,NBA,C,6.0,6.0,258.0,11.0,17.4,0.63,0.0,0.2,0.0,11.0,17.2,0.638,12.9,18.9,0.682,5.8,14.2,20.0,0.6,0.9,2.4,7.1,5.4,34.8,,113.0,96.0
2013,27.0,LAL,NBA,C,4.0,4.0,126.0,10.8,17.4,0.619,0.0,0.0,,10.8,17.4,0.619,6.6,14.9,0.444,4.1,13.6,17.8,1.7,0.8,3.3,6.6,7.0,28.1,,95.0,108.0
2014,28.0,HOU,NBA,C,6.0,6.0,231.0,13.0,23.7,0.547,0.0,0.0,,13.0,23.7,0.547,9.0,14.3,0.625,6.0,12.3,18.4,2.5,0.9,3.8,4.3,5.6,35.0,,117.0,109.0
2015,29.0,HOU,NBA,C,17.0,17.0,574.0,8.6,15.0,0.577,0.0,0.0,,8.6,15.0,0.577,5.6,13.6,0.412,5.1,14.5,19.6,1.6,1.9,3.2,3.0,4.9,22.9,,105.0,101.0
2016,30.0,HOU,NBA,C,5.0,5.0,180.0,7.0,13.0,0.542,0.0,0.3,0.0,7.0,12.7,0.553,3.8,10.3,0.368,7.0,11.9,19.0,2.2,1.1,1.9,3.3,5.7,17.9,,100.0,109.0
2017,31.0,ATL,NBA,C,6.0,6.0,157.0,5.6,11.2,0.5,0.0,0.0,,5.6,11.2,0.5,3.7,5.9,0.632,5.6,14.3,19.9,2.5,1.9,1.6,3.4,6.5,14.9,,105.0,102.0
2020,34.0,LAL,NBA,C,18.0,7.0,282.0,6.8,10.0,0.684,0.2,0.3,0.5,6.6,9.6,0.691,4.4,7.9,0.556,5.6,8.9,14.5,1.6,1.4,1.4,2.8,9.6,18.2,,125.0,108.0
