Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2014,19,64,NOP,New Orleans Pelicans,Al-Farouq Aminu,23,80,65,2045,6.0,12.6,0.47,0.3,1.2,0.27,5.6,11.4,0.5,2.3,3.5,0.66,3.3,9.3,12.6,2.9,2.1,1.0,2.2,3.7,14.6,105,108
2014,19,27,NOP,New Orleans Pelicans,Alexis Ajinca,25,56,30,951,7.4,13.6,0.55,0.0,0.1,0.0,7.4,13.6,0.55,3.1,3.7,0.84,5.1,10.0,15.2,2.2,1.3,2.5,3.4,10.2,18.0,110,107
2014,19,676,NOP,New Orleans Pelicans,Anthony Davis,20,67,66,2358,11.5,22.2,0.52,0.0,0.2,0.22,11.5,22.0,0.52,7.7,9.7,0.79,4.6,10.3,14.9,2.3,2.0,4.2,2.4,4.4,30.8,119,104
2014,19,2059,NOP,New Orleans Pelicans,Anthony Morrow,28,76,9,1426,8.7,19.0,0.46,3.2,7.1,0.45,5.5,11.9,0.46,2.6,3.2,0.83,1.1,4.1,5.1,2.2,1.4,0.4,1.9,3.7,23.2,112,113
2014,19,2209,NOP,New Orleans Pelicans,Arinze Onuaku,26,3,0,25,2.1,8.3,0.25,0.0,0.0,,2.1,8.3,0.25,2.1,4.2,0.5,4.2,10.4,14.6,6.2,0.0,0.0,2.1,6.2,6.2,90,113
2014,19,2453,NOP,New Orleans Pelicans,Austin Rivers,21,69,4,1339,7.5,18.4,0.4,1.4,3.9,0.36,6.1,14.6,0.42,4.3,6.7,0.64,1.0,4.0,5.0,6.2,1.8,0.4,3.0,5.2,20.6,99,113
2014,19,2460,NOP,New Orleans Pelicans,Brian Roberts,28,72,42,1667,7.6,18.1,0.42,2.0,5.6,0.36,5.6,12.6,0.45,3.9,4.2,0.94,0.5,3.7,4.2,7.3,1.3,0.2,3.0,4.1,21.1,108,114
2014,19,1991,NOP,New Orleans Pelicans,Darius Miller,23,45,7,723,5.3,12.0,0.44,1.8,5.5,0.32,3.5,6.4,0.54,2.1,2.6,0.81,0.6,3.1,3.7,3.1,1.7,0.6,1.6,6.3,14.4,110,113
2014,19,1063,NOP,New Orleans Pelicans,Eric Gordon,25,64,64,2057,9.0,20.7,0.44,2.6,6.5,0.39,6.5,14.2,0.46,4.4,5.6,0.78,0.8,3.4,4.2,5.3,1.9,0.3,3.4,2.9,25.0,105,113
2014,19,2755,NOP,New Orleans Pelicans,Greg Stiemsma,28,55,20,1007,3.6,6.3,0.57,0.0,0.1,0.0,3.6,6.3,0.58,1.0,1.7,0.59,3.7,8.0,11.7,1.9,1.8,2.9,2.3,8.7,8.2,107,107
2014,19,2718,NOP,New Orleans Pelicans,James Southerland,23,3,0,27,9.6,23.1,0.42,5.8,9.6,0.6,3.9,13.5,0.29,1.9,3.9,0.5,0.0,15.4,15.4,0.0,1.9,3.9,1.9,5.8,27.0,101,101
2014,19,2682,NOP,New Orleans Pelicans,Jason Smith,27,31,27,830,8.2,17.7,0.46,0.0,0.0,,8.2,17.7,0.46,2.4,3.1,0.78,3.2,8.2,11.4,1.8,0.7,1.8,1.8,6.3,18.9,104,111
2014,19,3213,NOP,New Orleans Pelicans,Jeff Withey,23,58,4,684,5.3,9.8,0.54,0.0,0.1,0.0,5.3,9.7,0.54,4.0,5.6,0.71,3.7,7.7,11.4,2.0,1.1,3.8,1.5,5.6,14.5,122,108
2014,19,527,NOP,New Orleans Pelicans,Josh Childress,30,4,0,24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,4.3,2.2,0.0,2.2,2.2,0.0,68,111
2014,19,1308,NOP,New Orleans Pelicans,Jrue Holiday,23,34,34,1143,9.2,20.7,0.45,1.4,3.5,0.39,7.9,17.2,0.46,2.3,2.9,0.81,1.3,5.2,6.5,12.2,2.6,0.5,4.8,4.2,22.2,103,110
2014,19,2855,NOP,New Orleans Pelicans,Lance Thomas,25,5,0,42,2.5,11.2,0.22,0.0,0.0,,2.5,11.2,0.22,2.5,5.0,0.5,2.5,6.2,8.7,3.7,0.0,0.0,2.5,5.0,7.4,70,116
2014,19,65,NOP,New Orleans Pelicans,Lou Amundson,31,18,0,184,4.5,9.1,0.5,0.0,0.0,,4.5,9.1,0.5,1.7,6.8,0.25,7.9,7.6,15.6,1.7,2.5,3.1,4.0,13.9,10.8,91,105
2014,19,133,NOP,New Orleans Pelicans,Luke Babbitt,24,27,2,473,6.6,17.0,0.39,4.0,10.5,0.38,2.6,6.5,0.41,1.5,2.0,0.78,2.0,7.7,9.7,3.2,0.8,1.2,1.7,5.7,18.7,109,112
2014,19,857,NOP,New Orleans Pelicans,Melvin Ely,35,2,0,27,5.8,11.6,0.5,0.0,0.0,,5.8,11.6,0.5,0.0,0.0,,0.0,1.9,1.9,0.0,0.0,1.9,0.0,9.6,11.6,104,116
2014,19,83,NOP,New Orleans Pelicans,Ryan Anderson,25,22,14,795,10.2,23.2,0.44,4.4,10.7,0.41,5.8,12.4,0.46,3.9,4.1,0.95,4.3,5.0,9.3,1.1,0.7,0.5,1.3,3.1,28.6,120,115
2014,19,881,NOP,New Orleans Pelicans,Tyreke Evans,24,72,22,2028,10.0,23.0,0.44,0.5,2.4,0.22,9.5,20.6,0.46,6.1,8.0,0.77,2.0,6.8,8.8,9.3,2.2,0.5,4.5,4.0,26.8,103,110
