Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,6.0,334,CLE,Cleveland Cavaliers,21.0,NBA,PG,82,9,19.6,3.1,7.3,.419,0.0,0.3,.043,3.1,7.0,.434,.420,1.2,1.5,.806,0.6,1.4,2.0,3.9,1.0,0.3,1.7,1.3,7.4
1993,6.0,334,CLE,Cleveland Cavaliers,22.0,NBA,PG,82,8,19.8,3.6,7.6,.478,0.2,0.5,.310,3.5,7.1,.491,.489,1.4,1.7,.825,0.5,1.7,2.2,3.7,1.0,0.3,1.3,1.5,8.8
1994,6.0,334,CLE,Cleveland Cavaliers,23.0,NBA,PG,73,10,21.2,3.2,7.5,.420,0.1,0.4,.219,3.1,7.1,.432,.426,1.9,2.2,.858,0.5,1.7,2.2,3.8,1.2,0.2,1.5,1.5,8.3
1995,6.0,334,CLE,Cleveland Cavaliers,24.0,NBA,PG,67,41,29.3,5.1,11.4,.448,0.7,1.8,.397,4.4,9.6,.457,.479,2.4,2.8,.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,1.8,13.3
1996,6.0,334,CLE,Cleveland Cavaliers,25.0,NBA,PG,75,75,34.3,6.8,14.6,.465,1.2,3.1,.387,5.6,11.5,.487,.507,4.5,5.1,.887,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3
1997,6.0,334,CLE,Cleveland Cavaliers,26.0,NBA,PG,78,78,36.8,7.4,16.8,.438,1.3,3.5,.373,6.1,13.4,.455,.476,3.4,3.8,.902,0.6,3.2,3.9,6.3,1.8,0.4,2.3,2.3,19.5
1998,17.0,334,MIL,Milwaukee Bucks,27.0,NBA,PG,50,48,35.7,6.8,14.6,.464,0.6,1.9,.333,6.2,12.8,.483,.485,2.6,3.1,.846,0.5,3.1,3.5,7.7,2.2,0.3,2.9,2.4,16.8
1999,31.0,334,TOT,Total After Trade,28.0,NBA,PG,36,34,33.8,5.9,14.1,.418,0.3,1.3,.255,5.6,12.8,.435,.430,1.8,2.2,.833,0.8,3.0,3.7,8.6,1.8,0.3,2.1,2.3,13.9
1999,17.0,334,MIL,Milwaukee Bucks,28.0,NBA,PG,15,14,33.7,5.7,13.9,.409,0.5,1.9,.250,5.2,12.0,.433,.425,1.7,2.1,.839,0.7,2.8,3.5,6.9,1.6,0.2,2.4,1.7,13.5
1999,18.0,334,MIN,Minnesota Timberwolves,28.0,NBA,PG,21,20,33.9,6.0,14.2,.425,0.2,0.9,.263,5.8,13.3,.436,.433,1.9,2.2,.830,0.8,3.1,3.9,9.8,1.9,0.3,1.8,2.7,14.2
2001,18.0,334,MIN,Minnesota Timberwolves,30.0,NBA,PG,78,78,36.2,6.6,14.5,.451,0.4,1.2,.363,6.1,13.4,.458,.465,2.5,2.9,.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0
2002,18.0,334,MIN,Minnesota Timberwolves,31.0,NBA,PG,32,28,30.1,4.8,11.4,.425,0.1,0.7,.174,4.7,10.7,.442,.430,2.6,2.6,.988,0.5,2.4,2.9,8.3,1.6,0.2,1.3,1.5,12.4
