Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1989-90,20.0,SEA,NBA,PF,81.0,1.0,1120.0,203.0,424.0,0.479,2.0,12.0,0.167,201.0,412.0,0.488,0.481,117.0,159.0,0.736,146.0,200.0,346.0,26.0,47.0,70.0,107.0,204.0,525.0,,0.0
1990-91,21.0,SEA,NBA,PF,81.0,66.0,2442.0,462.0,909.0,0.508,2.0,12.0,0.167,460.0,897.0,0.513,0.509,288.0,436.0,0.661,267.0,412.0,679.0,144.0,77.0,123.0,202.0,319.0,1214.0,,0.0
1991-92,22.0,SEA,NBA,PF,64.0,23.0,1808.0,362.0,718.0,0.504,0.0,3.0,0.0,362.0,715.0,0.506,0.504,270.0,361.0,0.748,264.0,401.0,665.0,86.0,70.0,124.0,156.0,261.0,994.0,,0.0
1992-93,23.0,SEA,NBA,PF,78.0,68.0,2582.0,515.0,1047.0,0.492,0.0,4.0,0.0,515.0,1043.0,0.494,0.492,358.0,503.0,0.712,287.0,546.0,833.0,155.0,119.0,146.0,217.0,327.0,1388.0,,0.0
1993-94,24.0,SEA,NBA,PF,79.0,73.0,2597.0,533.0,990.0,0.538,1.0,4.0,0.25,532.0,986.0,0.54,0.539,364.0,491.0,0.741,312.0,539.0,851.0,207.0,142.0,166.0,259.0,312.0,1431.0,,1.0
1994-95,25.0,SEA,NBA,PF,82.0,79.0,2679.0,545.0,997.0,0.547,2.0,7.0,0.286,543.0,990.0,0.548,0.548,438.0,585.0,0.749,318.0,575.0,893.0,149.0,102.0,122.0,259.0,337.0,1530.0,,0.0
1995-96,26.0,SEA,NBA,PF,79.0,76.0,2631.0,526.0,937.0,0.561,5.0,12.0,0.417,521.0,925.0,0.563,0.564,493.0,664.0,0.742,276.0,628.0,904.0,173.0,93.0,127.0,315.0,299.0,1550.0,,0.0
1996-97,27.0,SEA,NBA,PF,81.0,75.0,2750.0,526.0,1032.0,0.51,12.0,33.0,0.364,514.0,999.0,0.515,0.516,452.0,609.0,0.742,275.0,532.0,807.0,156.0,125.0,81.0,280.0,320.0,1516.0,,0.0
1997-98,28.0,CLE,NBA,PF,80.0,80.0,2769.0,518.0,1164.0,0.445,2.0,8.0,0.25,516.0,1156.0,0.446,0.446,404.0,556.0,0.727,219.0,526.0,745.0,197.0,108.0,90.0,271.0,310.0,1442.0,,0.0
1998-99,29.0,CLE,NBA,PF,42.0,42.0,1475.0,277.0,575.0,0.482,1.0,2.0,0.5,276.0,573.0,0.482,0.483,307.0,389.0,0.789,131.0,257.0,388.0,101.0,48.0,45.0,127.0,159.0,862.0,,0.0
1999-00,30.0,CLE,NBA,C,82.0,82.0,2492.0,484.0,1160.0,0.417,2.0,6.0,0.333,482.0,1154.0,0.418,0.418,493.0,635.0,0.776,231.0,494.0,725.0,138.0,100.0,96.0,291.0,371.0,1463.0,,0.0
2000-01,31.0,POR,NBA,PF,68.0,3.0,1083.0,168.0,413.0,0.407,4.0,11.0,0.364,164.0,402.0,0.408,0.412,101.0,131.0,0.771,63.0,196.0,259.0,65.0,45.0,23.0,99.0,184.0,441.0,,0.0
2001-02,32.0,POR,NBA,PF,75.0,5.0,1232.0,175.0,407.0,0.43,0.0,4.0,0.0,175.0,403.0,0.434,0.43,104.0,131.0,0.794,90.0,198.0,288.0,52.0,43.0,33.0,81.0,184.0,454.0,,0.0
2002-03,33.0,ORL,NBA,C,79.0,55.0,1633.0,211.0,505.0,0.418,0.0,1.0,0.0,211.0,504.0,0.419,0.418,115.0,155.0,0.742,147.0,304.0,451.0,55.0,66.0,33.0,102.0,239.0,537.0,,0.0
