Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,23.0,MIL,NBA,SG,11.0,200.0,12.6,0.495,0.027,0.274,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,,0.0,0.2,0.2,0.047,,-1.0,-0.5,-1.5,0.0
1990,24.0,MIL,NBA,SF,71.0,1427.0,11.4,0.495,0.016,0.312,7.4,10.0,8.7,10.8,1.6,0.4,12.9,18.7,,0.4,1.1,1.5,0.05,,-1.6,-1.1,-2.7,-0.3
1991,25.0,MIL,NBA,SG,82.0,1422.0,11.8,0.474,0.006,0.303,9.1,11.5,10.3,12.5,1.7,0.4,13.5,19.2,,0.3,1.2,1.5,0.049,,-1.0,-1.2,-2.2,-0.1
1992,26.0,MIL,NBA,SG,82.0,1659.0,13.3,0.489,0.096,0.222,8.5,9.2,8.9,13.9,1.9,0.5,12.2,21.7,,1.0,0.8,1.8,0.052,,-0.4,-1.5,-1.9,0.0
1993,27.0,GSW,NBA,SG,48.0,1025.0,12.0,0.512,0.04,0.385,7.7,9.4,8.6,9.6,1.5,0.5,11.6,18.6,,0.9,0.5,1.5,0.069,,-1.1,-1.1,-2.2,-0.1
1994,28.0,GSW,NBA,SG,67.0,1096.0,13.2,0.548,0.033,0.325,7.6,11.2,9.4,7.9,1.5,0.7,13.2,18.0,,1.2,0.8,1.9,0.085,,-1.0,-1.2,-2.3,-0.1
1995,29.0,PHI,NBA,SG,47.0,1098.0,10.6,0.466,0.039,0.218,6.1,9.7,7.9,11.3,1.3,0.3,11.8,19.3,,-0.1,0.5,0.4,0.017,,-2.4,-1.5,-3.9,-0.5
1997,31.0,SAC,NBA,SG,25.0,316.0,10.0,0.496,0.133,0.241,7.7,6.3,7.0,12.5,1.3,1.7,14.0,15.2,,0.2,0.1,0.3,0.049,,-2.4,-0.7,-3.1,-0.1
1998,32.0,TOT,NBA,SG,5.0,34.0,2.7,0.455,0.545,0.0,0.0,12.9,6.3,9.3,3.1,0.0,26.7,19.7,,-0.1,0.0,-0.1,-0.111,,-10.0,0.2,-9.8,-0.1
1998,32.0,CHH,NBA,SG,1.0,11.0,-20.0,0.0,0.75,0.0,0.0,0.0,0.0,12.1,0.0,0.0,33.3,25.2,,-0.1,0.0,-0.1,-0.624,,-18.6,-10.5,-29.0,-0.1
1998,32.0,GSW,NBA,SG,4.0,23.0,13.5,0.714,0.429,0.0,0.0,19.1,9.3,8.0,4.6,0.0,22.2,17.1,,0.0,0.0,0.1,0.135,,-5.9,5.2,-0.6,0.0
