Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,3,1861,NJN,New Jersey Nets,Kenyon Martin,"December 30, 1977",23.0,NBA,PF,68.0,68.0,2272.0,5.5,12.3,0.44,0.0,0.2,0.09,5.5,12.1,0.45,1.9,3.0,0.63,2.2,5.8,8.0,2.1,1.2,1.8,2.2,4.5,12.9
2002,3,1861,NJN,New Jersey Nets,Kenyon Martin,"December 30, 1977",24.0,NBA,PF,73.0,73.0,2504.0,6.4,13.8,0.46,0.2,1.0,0.22,6.2,12.9,0.48,2.6,3.8,0.68,1.6,4.0,5.6,2.8,1.3,1.7,2.5,3.8,15.6
2003,3,1861,NJN,New Jersey Nets,Kenyon Martin,"December 30, 1977",25.0,NBA,PF,77.0,77.0,2628.0,7.0,14.8,0.47,0.1,0.6,0.21,6.8,14.2,0.48,3.5,5.4,0.65,2.2,6.5,8.8,2.5,1.3,1.0,2.6,4.0,17.6
2004,3,1861,NJN,New Jersey Nets,Kenyon Martin,"December 30, 1977",26.0,NBA,PF,65.0,62.0,2252.0,7.0,14.4,0.49,0.1,0.4,0.28,6.9,14.0,0.49,3.2,4.7,0.68,2.1,7.7,9.9,2.6,1.5,1.3,2.7,3.7,17.4
2005,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",27.0,NBA,PF,70.0,67.0,2272.0,7.0,14.4,0.49,0.0,0.2,0.0,7.0,14.2,0.5,3.2,4.9,0.65,2.3,5.8,8.1,2.7,1.6,1.2,2.4,3.6,17.2
2006,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",28.0,NBA,PF,56.0,49.0,1546.0,6.9,14.0,0.5,0.1,0.5,0.23,6.8,13.5,0.5,2.8,4.0,0.71,2.2,6.1,8.2,1.8,1.0,1.2,1.7,4.0,16.8
2007,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",29.0,NBA,PF,2.0,2.0,63.0,4.6,9.1,0.5,0.0,0.6,0.0,4.6,8.6,0.53,1.7,6.9,0.25,3.4,8.0,11.4,0.6,0.0,0.0,2.9,5.7,10.9
2008,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",30.0,NBA,PF,71.0,71.0,2159.0,6.3,11.7,0.54,0.0,0.2,0.18,6.2,11.5,0.54,2.1,3.5,0.58,1.8,5.9,7.7,1.5,1.5,1.4,1.5,3.9,14.6
2009,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",31.0,NBA,PF,66.0,66.0,2111.0,5.4,11.1,0.49,0.2,0.6,0.37,5.2,10.4,0.5,2.0,3.4,0.6,1.4,5.4,6.7,2.3,1.6,1.3,1.8,3.4,13.1
2010,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",32.0,NBA,PF,58.0,58.0,1986.0,5.1,11.2,0.46,0.1,0.5,0.28,5.0,10.7,0.46,1.7,3.0,0.56,2.6,7.3,9.9,2.0,1.3,1.1,1.6,3.4,12.1
2011,8,1861,DEN,Denver Nuggets,Kenyon Martin,"December 30, 1977",33.0,NBA,PF,48.0,48.0,1233.0,5.4,10.6,0.51,0.1,0.3,0.22,5.3,10.3,0.52,1.2,2.1,0.58,2.0,6.7,8.7,3.2,1.3,1.0,1.7,4.0,12.1
2012,13,1861,LAC,Los Angeles Clippers,Kenyon Martin,"December 30, 1977",34.0,NBA,PF,42.0,0.0,940.0,3.7,8.4,0.44,0.1,0.5,0.23,3.6,7.9,0.45,0.8,2.1,0.37,1.9,5.1,6.9,0.7,1.7,1.6,1.2,3.9,8.3
2013,20,1861,NYK,New York Knicks,Kenyon Martin,"December 30, 1977",35.0,NBA,C,18.0,11.0,431.0,4.7,7.8,0.6,0.0,0.0,,4.7,7.8,0.6,1.4,3.3,0.42,2.8,5.1,7.9,0.7,1.3,1.4,1.3,5.3,10.8
2014,20,1861,NYK,New York Knicks,Kenyon Martin,"December 30, 1977",36.0,NBA,PF,32.0,15.0,633.0,3.6,7.0,0.51,0.0,0.1,0.0,3.6,6.9,0.52,0.6,1.1,0.58,2.0,5.6,7.6,2.8,1.4,1.5,1.5,4.8,7.8
2015,17,1861,MIL,Milwaukee Bucks,Kenyon Martin,"December 30, 1977",37.0,NBA,PF,11.0,0.0,104.0,3.1,7.6,0.41,0.0,0.0,,3.1,7.6,0.41,0.7,0.7,1.0,2.1,4.5,6.6,1.7,1.7,2.1,1.0,4.5,6.9
