Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2014,22.0,SAC,NBA,PG,45.0,897.0,9.7,0.439,0.197,0.143,2.2,7.8,5.0,21.0,1.2,0.8,10.9,17.6,,0.0,0.4,0.4,0.02,,-2.3,-0.8,-3.1,-0.3
2015,23.0,SAC,NBA,PG,68.0,1436.0,12.5,0.496,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,,0.8,0.5,1.4,0.045,,-0.9,-1.1,-2.0,0.0
2016,24.0,TOT,NBA,PG,41.0,475.0,9.1,0.449,0.288,0.103,1.9,9.3,5.6,18.5,1.3,1.2,13.6,16.8,,-0.2,0.5,0.3,0.034,,-2.6,-0.5,-3.1,-0.1
2016,24.0,SAS,NBA,PG,31.0,256.0,10.3,0.476,0.239,0.149,2.8,10.8,6.9,17.7,1.0,1.2,13.3,14.7,,0.1,0.4,0.5,0.092,,-2.3,0.5,-1.7,0.0
2016,24.0,MEM,NBA,PG,10.0,219.0,7.7,0.425,0.329,0.063,1.0,7.6,4.2,19.5,1.6,1.3,13.8,19.3,,-0.3,0.1,-0.2,-0.033,,-3.0,-1.6,-4.7,-0.1
