Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1998,31,2851,TOT,Total After Trade,22.0,NBA,PF,54.0,535.0,9.1,0.55,0.0,0.48,9.7,13.5,11.5,4.9,2.1,1.7,25.2,14.8,,0.0,0.4,0.4,0.03,,-4.7,-0.5,-5.2,-0.4
1998,2,2851,BOS,Boston Celtics,22.0,NBA,PF,33.0,368.0,10.2,0.57,0.0,0.41,9.4,13.3,11.2,5.4,2.7,1.9,25.9,15.0,,0.0,0.4,0.4,0.05,,-4.1,0.6,-3.5,-0.1
1998,28,2851,TOR,Toronto Raptors,22.0,NBA,PF,21.0,167.0,6.8,0.51,0.0,0.64,10.3,14.0,12.1,3.6,0.9,1.2,23.5,14.5,,0.0,0.0,0.0,-0.01,,-6.0,-3.0,-9.1,-0.3
1999,28,2851,TOR,Toronto Raptors,23.0,NBA,C,39.0,593.0,13.7,0.59,0.01,0.39,12.6,13.6,13.1,4.5,1.6,1.2,12.7,12.6,,1.2,0.4,1.5,0.12,,-0.6,-1.3,-1.9,0.0
2005,18,2851,MIN,Minnesota Timberwolves,29.0,NBA,C,44.0,521.0,9.1,0.52,0.0,0.54,8.9,12.2,10.6,4.7,1.6,1.8,14.5,11.1,,0.4,0.5,0.9,0.08,,-3.7,0.7,-3.0,-0.1
2006,31,2851,TOT,Total After Trade,30.0,NBA,C,16.0,127.0,3.4,0.45,0.0,0.27,9.1,9.6,9.3,2.4,1.3,1.3,32.3,9.1,,-0.1,0.1,0.0,-0.02,,-6.5,-2.0,-8.5,-0.2
2006,15,2851,MEM,Memphis Grizzlies,30.0,NBA,C,3.0,25.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,3.2,50.0,7.8,,0.0,0.0,0.0,0.01,,-5.6,0.1,-5.6,0.0
2006,1,2851,ATL,Atlanta Hawks,30.0,NBA,C,11.0,66.0,3.1,0.51,0.0,0.57,5.3,13.1,9.1,2.2,1.6,0.0,31.3,8.8,,0.0,0.0,0.0,-0.02,,-5.3,-1.2,-6.5,-0.1
2006,3,2851,NJN,New Jersey Nets,30.0,NBA,C,2.0,36.0,3.5,0.17,0.0,0.0,22.5,9.9,16.3,0.0,1.5,2.2,25.0,10.5,,-0.1,0.1,0.0,-0.03,,-9.2,-4.9,-14.1,-0.1
