Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,24.0,MEM,NBA,C,82.0,75.0,2521.0,7.4,14.0,0.53,0.0,0.0,0.0,7.4,13.9,0.53,5.8,7.9,0.733,4.2,8.5,12.8,3.0,1.3,1.9,3.5,5.6,20.6,,112.0,108.0
2010,25.0,MEM,NBA,C,69.0,69.0,2469.0,7.9,13.5,0.581,0.0,0.0,0.0,7.9,13.5,0.582,5.2,7.8,0.67,4.3,9.0,13.3,3.4,1.4,2.3,2.8,5.3,20.9,,121.0,108.0
2011,26.0,MEM,NBA,C,81.0,81.0,2586.0,7.4,14.0,0.527,0.1,0.1,0.429,7.3,13.8,0.528,4.4,5.9,0.748,3.1,8.4,11.5,4.0,1.5,2.7,2.9,5.4,19.2,,113.0,103.0
2012,27.0,MEM,NBA,C,65.0,65.0,2370.0,8.0,16.5,0.482,0.0,0.3,0.083,7.9,16.2,0.489,5.3,7.1,0.748,2.7,10.2,12.9,4.6,1.4,2.7,2.7,4.5,21.2,,111.0,99.0
2013,28.0,MEM,NBA,C,80.0,80.0,2796.0,8.3,16.9,0.494,0.0,0.3,0.071,8.3,16.6,0.501,5.2,6.1,0.848,3.6,8.5,12.1,6.2,1.6,2.7,3.0,5.0,21.9,,115.0,98.0
2014,29.0,MEM,NBA,C,59.0,59.0,1970.0,9.1,19.3,0.473,0.1,0.3,0.182,9.1,19.0,0.477,5.0,6.5,0.768,2.3,9.2,11.5,5.8,1.6,2.1,3.0,4.1,23.3,,108.0,102.0
2015,30.0,MEM,NBA,C,81.0,81.0,2687.0,10.3,20.8,0.494,0.1,0.3,0.176,10.2,20.5,0.5,6.8,8.5,0.795,2.2,10.0,12.2,6.0,1.4,2.5,3.4,4.0,27.4,,111.0,100.0
2016,31.0,MEM,NBA,C,52.0,52.0,1791.0,9.4,20.3,0.464,0.1,0.1,0.667,9.4,20.2,0.463,5.8,7.0,0.829,1.7,8.7,10.4,5.6,1.4,2.0,3.4,4.1,24.7,,105.0,106.0
2017,32.0,MEM,NBA,C,74.0,74.0,2531.0,10.9,23.8,0.459,2.1,5.5,0.388,8.8,18.3,0.48,5.7,6.8,0.837,1.2,8.3,9.5,6.9,1.4,2.0,3.4,3.5,29.7,,111.0,106.0
2018,33.0,MEM,NBA,C,73.0,73.0,2408.0,9.1,21.7,0.42,2.3,6.7,0.341,6.8,15.0,0.456,5.9,7.1,0.834,1.6,10.8,12.4,6.4,1.1,2.1,4.1,3.9,26.4,,104.0,108.0
2019,34.0,TOT,NBA,C,79.0,72.0,2436.0,7.9,17.6,0.448,2.0,5.5,0.363,5.9,12.1,0.487,3.9,5.1,0.759,1.6,11.1,12.7,7.1,1.7,1.7,3.1,4.4,21.6,,108.0,105.0
2019,34.0,MEM,NBA,C,53.0,53.0,1788.0,8.4,19.0,0.444,2.1,6.1,0.344,6.3,12.8,0.491,4.2,5.6,0.756,1.6,11.1,12.6,6.9,1.7,1.8,3.3,4.1,23.2,,106.0,106.0
2019,34.0,TOR,NBA,C,26.0,19.0,648.0,6.4,13.8,0.465,1.7,3.8,0.442,4.7,10.0,0.474,3.0,3.8,0.769,1.8,10.9,12.7,7.5,1.8,1.7,2.7,5.2,17.5,,116.0,104.0
2020,35.0,TOR,NBA,C,44.0,43.0,1161.0,4.9,11.4,0.427,2.3,6.1,0.385,2.5,5.4,0.473,1.5,2.0,0.735,1.3,10.0,11.3,6.0,1.4,1.6,2.4,5.1,13.6,,110.0,103.0
2021,36.0,LAL,NBA,C,13.0,13.0,256.0,3.3,7.3,0.462,1.3,3.7,0.35,2.0,3.5,0.579,2.6,3.0,0.875,2.4,10.2,12.7,5.2,1.3,3.9,3.3,6.7,10.6,,113.0,100.0
