Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,22.0,DEN,NBA,C,12.0,387.0,18.9,0.553,0.24,0.372,9.5,17.9,13.6,3.8,1.2,3.1,5.7,18.6,,1.1,0.1,1.2,0.144,,2.9,-1.5,1.4,0.3
2001,24.0,DEN,NBA,C,78.0,2457.0,17.6,0.544,0.171,0.323,7.6,19.4,13.4,7.3,0.8,5.8,9.5,18.6,,4.3,2.5,6.8,0.132,,0.1,0.7,0.8,1.8
2002,25.0,TOT,NBA,C,78.0,2455.0,17.9,0.533,0.291,0.164,7.9,19.1,13.3,6.2,1.2,6.3,8.7,19.8,,3.6,2.7,6.4,0.125,,1.0,0.8,1.8,2.3
2002,25.0,DEN,NBA,C,51.0,1668.0,18.9,0.538,0.263,0.159,7.6,18.8,12.9,6.5,1.0,6.8,7.8,20.5,,2.7,1.8,4.5,0.129,,1.6,0.8,2.4,1.8
2002,25.0,DAL,NBA,C,27.0,787.0,15.8,0.519,0.364,0.176,8.5,19.6,14.1,5.6,1.6,5.5,10.8,18.1,,0.9,1.0,1.9,0.115,,-0.4,0.9,0.6,0.5
2003,26.0,DAL,NBA,C,69.0,1611.0,16.5,0.578,0.226,0.171,8.5,14.0,11.3,5.3,1.1,4.2,7.7,16.9,,3.8,2.0,5.8,0.173,,0.0,0.6,0.6,1.1
2004,27.0,BOS,NBA,C,17.0,328.0,16.8,0.509,0.323,0.105,10.7,16.8,13.8,13.4,1.3,3.1,7.8,19.5,,0.6,0.3,0.9,0.137,,0.7,-0.2,0.5,0.2
2005,28.0,BOS,NBA,PF,80.0,2196.0,17.3,0.587,0.327,0.215,8.4,20.8,14.7,7.3,1.0,3.4,8.5,16.9,,4.9,2.6,7.5,0.165,,1.8,0.1,1.8,2.1
2006,29.0,BOS,NBA,PF,82.0,2033.0,12.0,0.546,0.518,0.136,4.9,19.1,12.2,9.0,0.7,2.7,10.0,14.7,,2.2,2.0,4.3,0.101,,-0.4,0.2,-0.1,1.0
2007,30.0,POR,NBA,PF,27.0,352.0,8.7,0.441,0.225,0.255,8.7,16.2,12.4,3.7,1.1,2.5,10.3,16.8,,-0.1,0.2,0.2,0.021,,-4.2,-1.4,-5.6,-0.3
2008,31.0,POR,NBA,C,39.0,291.0,10.4,0.469,0.066,0.311,11.4,15.7,13.6,3.2,2.3,4.5,12.6,12.9,,0.1,0.4,0.5,0.085,,-4.8,2.1,-2.7,-0.1
